"Step","non_det_DDQN_9_100k - total_reward","non_det_DDQN_9_100k - total_reward__MIN","non_det_DDQN_9_100k - total_reward__MAX"
"10562","-1","-1","-1"
"10568","-2","-2","-2"
"10602","3","3","3"
"10615","-1","-1","-1"
"10618","-2","-2","-2"
"10625","-1","-1","-1"
"10628","-2","-2","-2"
"10629","1","1","1"
"10640","-1","-1","-1"
"10641","-2","-2","-2"
"10648","-1","-1","-1"
"10655","-1","-1","-1"
"10658","-1","-1","-1"
"10667","-2","-2","-2"
"10671","-2","-2","-2"
"10676","-1","-1","-1"
"10681","1","1","1"
"10692","-2","-2","-2"
"10695","0","0","0"
"10705","-2","-2","-2"
"10715","-1","-1","-1"
"10724","-2","-2","-2"
"10728","-2","-2","-2"
"10731","2","2","2"
"10733","-2","-2","-2"
"10740","4","4","4"
"10744","0","0","0"
"10749","1","1","1"
"10752","-2","-2","-2"
"10759","0","0","0"
"10764","0","0","0"
"10773","1","1","1"
"10776","0","0","0"
"10788","-1","-1","-1"
"10796","-1","-1","-1"
"10803","1","1","1"
"10831","0","0","0"
"10838","0","0","0"
"10842","-1","-1","-1"
"10852","-2","-2","-2"
"10863","-2","-2","-2"
"10873","-2","-2","-2"
"10875","5","5","5"
"10876","0","0","0"
"10887","0","0","0"
"10889","-2","-2","-2"
"10905","-2","-2","-2"
"10912","-1","-1","-1"
"10943","-2","-2","-2"
"10944","-1","-1","-1"
"10952","-2","-2","-2"
"10971","2","2","2"
"10997","0","0","0"
"11001","-1","-1","-1"
"11014","-2","-2","-2"
"11018","-2","-2","-2"
"11028","0","0","0"
"11031","3","3","3"
"11036","-2","-2","-2"
"11037","1","1","1"
"11048","-1","-1","-1"
"11051","-2","-2","-2"
"11061","1","1","1"
"11069","-1","-1","-1"
"11070","-2","-2","-2"
"11090","16","16","16"
"11097","8","8","8"
"11147","-2","-2","-2"
"11156","-2","-2","-2"
"11169","0","0","0"
"11171","-1","-1","-1"
"11178","-2","-2","-2"
"11183","-2","-2","-2"
"11187","-1","-1","-1"
"11197","6","6","6"
"11198","2","2","2"
"11216","-1","-1","-1"
"11228","-2","-2","-2"
"11229","0","0","0"
"11238","-1","-1","-1"
"11288","0","0","0"
"11291","-2","-2","-2"
"11297","-1","-1","-1"
"11315","-2","-2","-2"
"11322","-2","-2","-2"
"11347","0","0","0"
"11361","-1","-1","-1"
"11370","-2","-2","-2"
"11371","-1","-1","-1"
"11374","-2","-2","-2"
"11407","0","0","0"
"11408","-2","-2","-2"
"11410","-2","-2","-2"
"11422","-2","-2","-2"
"11431","-2","-2","-2"
"11455","0","0","0"
"11463","-1","-1","-1"
"11481","1","1","1"
"11501","-1","-1","-1"
"11512","-1","-1","-1"
"11515","-2","-2","-2"
"11517","-1","-1","-1"
"11522","-2","-2","-2"
"11552","-2","-2","-2"
"11558","-2","-2","-2"
"11560","-2","-2","-2"
"11561","-1","-1","-1"
"11567","-1","-1","-1"
"11590","-1","-1","-1"
"11593","-1","-1","-1"
"11606","-2","-2","-2"
"11612","-1","-1","-1"
"11614","6","6","6"
"11625","0","0","0"
"11639","-1","-1","-1"
"11641","-1","-1","-1"
"11649","2","2","2"
"11679","1","1","1"
"11687","-1","-1","-1"
"11714","-2","-2","-2"
"11716","-2","-2","-2"
"11719","1","1","1"
"11721","-2","-2","-2"
"11739","-2","-2","-2"
"11756","-2","-2","-2"
"11792","1","1","1"
"11800","-2","-2","-2"
"11805","0","0","0"
"11822","0","0","0"
"11829","-2","-2","-2"
"11831","3","3","3"
"11854","-1","-1","-1"
"11874","-2","-2","-2"
"11876","-2","-2","-2"
"11895","-2","-2","-2"
"11905","-2","-2","-2"
"11909","-1","-1","-1"
"11920","-1","-1","-1"
"11925","-2","-2","-2"
"11936","-2","-2","-2"
"11939","-2","-2","-2"
"11949","-1","-1","-1"
"11962","-1","-1","-1"
"11974","-2","-2","-2"
"11980","0","0","0"
"11989","0","0","0"
"11992","0","0","0"
"11994","-2","-2","-2"
"12004","0","0","0"
"12008","-2","-2","-2"
"12026","-1","-1","-1"
"12035","1","1","1"
"12044","-2","-2","-2"
"12083","0","0","0"
"12098","-1","-1","-1"
"12103","-2","-2","-2"
"12144","-2","-2","-2"
"12148","-2","-2","-2"
"12154","-2","-2","-2"
"12156","1","1","1"
"12158","-2","-2","-2"
"12198","2","2","2"
"12199","-2","-2","-2"
"12208","-1","-1","-1"
"12209","-2","-2","-2"
"12210","-2","-2","-2"
"12232","-2","-2","-2"
"12241","0","0","0"
"12262","2","2","2"
"12269","-2","-2","-2"
"12274","-1","-1","-1"
"12276","-1","-1","-1"
"12279","-1","-1","-1"
"12300","-2","-2","-2"
"12317","4","4","4"
"12330","-2","-2","-2"
"12338","0","0","0"
"12350","-2","-2","-2"
"12357","-1","-1","-1"
"12358","-2","-2","-2"
"12362","-1","-1","-1"
"12364","-1","-1","-1"
"12373","-1","-1","-1"
"12375","-2","-2","-2"
"12378","-2","-2","-2"
"12382","5","5","5"
"12394","-1","-1","-1"
"12399","5","5","5"
"12405","-2","-2","-2"
"12409","1","1","1"
"12413","-2","-2","-2"
"12420","1","1","1"
"12429","-2","-2","-2"
"12433","8","8","8"
"12443","-2","-2","-2"
"12452","0","0","0"
"12470","-1","-1","-1"
"12483","-2","-2","-2"
"12484","1","1","1"
"12492","-1","-1","-1"
"12497","2","2","2"
"12528","-2","-2","-2"
"12533","-2","-2","-2"
"12581","-2","-2","-2"
"12582","-2","-2","-2"
"12611","-1","-1","-1"
"12613","-2","-2","-2"
"12616","-1","-1","-1"
"12618","0","0","0"
"12628","0","0","0"
"12639","0","0","0"
"12642","-1","-1","-1"
"12647","1","1","1"
"12662","-2","-2","-2"
"12690","-2","-2","-2"
"12708","-2","-2","-2"
"12715","-2","-2","-2"
"12717","-2","-2","-2"
"12718","4","4","4"
"12726","-2","-2","-2"
"12731","-1","-1","-1"
"12734","6","6","6"
"12766","0","0","0"
"12777","-1","-1","-1"
"12786","-2","-2","-2"
"12791","-1","-1","-1"
"12797","3","3","3"
"12800","0","0","0"
"12804","0","0","0"
"12809","-1","-1","-1"
"12823","-2","-2","-2"
"12836","-1","-1","-1"
"12844","18","18","18"
"12868","0","0","0"
"12874","-2","-2","-2"
"12887","-1","-1","-1"
"12888","-1","-1","-1"
"12890","-2","-2","-2"
"12905","1","1","1"
"12917","-2","-2","-2"
"12921","0","0","0"
"12940","-2","-2","-2"
"12945","4","4","4"
"12952","2","2","2"
"12954","-2","-2","-2"
"12972","-2","-2","-2"
"12976","0","0","0"
"12985","-2","-2","-2"
"12988","-2","-2","-2"
"12989","-1","-1","-1"
"13008","-2","-2","-2"
"13014","-2","-2","-2"
"13031","-1","-1","-1"
"13032","-2","-2","-2"
"13043","1","1","1"
"13068","-2","-2","-2"
"13073","-2","-2","-2"
"13096","-2","-2","-2"
"13103","2","2","2"
"13107","-2","-2","-2"
"13115","-1","-1","-1"
"13118","-1","-1","-1"
"13127","6","6","6"
"13128","-1","-1","-1"
"13130","0","0","0"
"13148","-2","-2","-2"
"13174","0","0","0"
"13175","-2","-2","-2"
"13177","0","0","0"
"13178","0","0","0"
"13183","-2","-2","-2"
"13194","1","1","1"
"13199","-1","-1","-1"
"13217","-2","-2","-2"
"13218","-1","-1","-1"
"13222","1","1","1"
"13236","-2","-2","-2"
"13242","-1","-1","-1"
"13245","-1","-1","-1"
"13248","0","0","0"
"13267","-1","-1","-1"
"13317","-2","-2","-2"
"13324","2","2","2"
"13326","-2","-2","-2"
"13327","-2","-2","-2"
"13329","-2","-2","-2"
"13334","-2","-2","-2"
"13342","-1","-1","-1"
"13376","-1","-1","-1"
"13377","-1","-1","-1"
"13382","-2","-2","-2"
"13387","-2","-2","-2"
"13393","-2","-2","-2"
"13406","-2","-2","-2"
"13412","-2","-2","-2"
"13427","-2","-2","-2"
"13437","17","17","17"
"13454","-2","-2","-2"
"13471","4","4","4"
"13529","-2","-2","-2"
"13530","-2","-2","-2"
"13532","1","1","1"
"13574","-2","-2","-2"
"13578","-2","-2","-2"
"13580","-2","-2","-2"
"13602","-2","-2","-2"
"13611","-1","-1","-1"
"13621","2","2","2"
"13626","-2","-2","-2"
"13629","0","0","0"
"13630","-2","-2","-2"
"13631","5","5","5"
"13635","2","2","2"
"13674","-2","-2","-2"
"13679","-2","-2","-2"
"13726","-2","-2","-2"
"13745","4","4","4"
"13748","1","1","1"
"13753","0","0","0"
"13770","-2","-2","-2"
"13772","-2","-2","-2"
"13776","-1","-1","-1"
"13788","-2","-2","-2"
"13792","-1","-1","-1"
"13800","-2","-2","-2"
"13820","2","2","2"
"13838","-2","-2","-2"
"13842","0","0","0"
"13851","-1","-1","-1"
"13855","-2","-2","-2"
"13856","18","18","18"
"13872","-2","-2","-2"
"13894","-2","-2","-2"
"13905","-2","-2","-2"
"13916","-2","-2","-2"
"13926","-1","-1","-1"
"13937","1","1","1"
"13954","-1","-1","-1"
"13956","-2","-2","-2"
"13973","-2","-2","-2"
"13980","0","0","0"
"13981","-2","-2","-2"
"13989","-2","-2","-2"
"13999","0","0","0"
"14021","-2","-2","-2"
"14024","-2","-2","-2"
"14032","-2","-2","-2"
"14041","-2","-2","-2"
"14065","-2","-2","-2"
"14076","-1","-1","-1"
"14097","-2","-2","-2"
"14099","0","0","0"
"14100","-2","-2","-2"
"14103","0","0","0"
"14123","-2","-2","-2"
"14132","-2","-2","-2"
"14148","-2","-2","-2"
"14157","3","3","3"
"14161","-2","-2","-2"
"14174","-2","-2","-2"
"14192","4","4","4"
"14205","-2","-2","-2"
"14206","-2","-2","-2"
"14208","-2","-2","-2"
"14211","0","0","0"
"14226","-2","-2","-2"
"14235","0","0","0"
"14247","-2","-2","-2"
"14251","0","0","0"
"14258","4","4","4"
"14267","-2","-2","-2"
"14269","-2","-2","-2"
"14281","-1","-1","-1"
"14293","-2","-2","-2"
"14297","-2","-2","-2"
"14312","-2","-2","-2"
"14332","-1","-1","-1"
"14336","-2","-2","-2"
"14337","1","1","1"
"14346","-2","-2","-2"
"14347","-2","-2","-2"
"14357","3","3","3"
"14363","0","0","0"
"14380","-2","-2","-2"
"14382","-2","-2","-2"
"14385","2","2","2"
"14423","-2","-2","-2"
"14428","-1","-1","-1"
"14433","-1","-1","-1"
"14444","-2","-2","-2"
"14445","0","0","0"
"14449","2","2","2"
"14450","-2","-2","-2"
"14475","0","0","0"
"14481","-2","-2","-2"
"14486","-2","-2","-2"
"14487","-1","-1","-1"
"14493","-1","-1","-1"
"14504","1","1","1"
"14509","-2","-2","-2"
"14511","-2","-2","-2"
"14520","-2","-2","-2"
"14530","4","4","4"
"14537","3","3","3"
"14540","-1","-1","-1"
"14564","0","0","0"
"14587","-2","-2","-2"
"14603","1","1","1"
"14609","-2","-2","-2"
"14620","-1","-1","-1"
"14629","1","1","1"
"14643","0","0","0"
"14652","-2","-2","-2"
"14657","-2","-2","-2"
"14663","-2","-2","-2"
"14694","0","0","0"
"14695","0","0","0"
"14700","0","0","0"
"14702","-2","-2","-2"
"14712","2","2","2"
"14722","4","4","4"
"14729","-1","-1","-1"
"14746","-1","-1","-1"
"14753","-2","-2","-2"
"14765","1","1","1"
"14771","-2","-2","-2"
"14800","-2","-2","-2"
"14802","-1","-1","-1"
"14804","-2","-2","-2"
"14808","0","0","0"
"14813","-2","-2","-2"
"14816","5","5","5"
"14826","1","1","1"
"14833","3","3","3"
"14844","-2","-2","-2"
"14867","-2","-2","-2"
"14871","-2","-2","-2"
"14876","-2","-2","-2"
"14910","-1","-1","-1"
"14913","-2","-2","-2"
"14933","-2","-2","-2"
"14941","-2","-2","-2"
"14945","-1","-1","-1"
"14973","-1","-1","-1"
"14985","-2","-2","-2"
"14986","-2","-2","-2"
"14993","9","9","9"
"14994","0","0","0"
"15008","-2","-2","-2"
"15012","-2","-2","-2"
"15030","-1","-1","-1"
"15034","0","0","0"
"15041","-2","-2","-2"
"15042","-1","-1","-1"
"15046","-1","-1","-1"
"15058","3","3","3"
"15078","-1","-1","-1"
"15089","-2","-2","-2"
"15093","-1","-1","-1"
"15094","-2","-2","-2"
"15098","-2","-2","-2"
"15129","-2","-2","-2"
"15136","-1","-1","-1"
"15143","-2","-2","-2"
"15165","1","1","1"
"15183","-2","-2","-2"
"15193","5","5","5"
"15197","0","0","0"
"15198","-2","-2","-2"
"15209","-2","-2","-2"
"15221","-2","-2","-2"
"15233","-2","-2","-2"
"15237","2","2","2"
"15269","0","0","0"
"15280","-1","-1","-1"
"15283","1","1","1"
"15296","-2","-2","-2"
"15307","-2","-2","-2"
"15318","2","2","2"
"15400","3","3","3"
"15413","2","2","2"
"15421","-2","-2","-2"
"15424","-1","-1","-1"
"15425","-1","-1","-1"
"15430","-2","-2","-2"
"15442","-2","-2","-2"
"15444","0","0","0"
"15445","-2","-2","-2"
"15449","-2","-2","-2"
"15459","-1","-1","-1"
"15471","-1","-1","-1"
"15487","4","4","4"
"15490","3","3","3"
"15495","-2","-2","-2"
"15497","1","1","1"
"15511","-2","-2","-2"
"15523","-1","-1","-1"
"15529","2","2","2"
"15546","-1","-1","-1"
"15554","-2","-2","-2"
"15558","0","0","0"
"15594","4","4","4"
"15598","-2","-2","-2"
"15608","-2","-2","-2"
"15628","1","1","1"
"15631","5","5","5"
"15643","-1","-1","-1"
"15649","-2","-2","-2"
"15664","-1","-1","-1"
"15665","-1","-1","-1"
"15685","6","6","6"
"15688","2","2","2"
"15689","-1","-1","-1"
"15695","-1","-1","-1"
"15699","-2","-2","-2"
"15713","0","0","0"
"15734","1","1","1"
"15741","-1","-1","-1"
"15743","-2","-2","-2"
"15745","-1","-1","-1"
"15751","-2","-2","-2"
"15759","-2","-2","-2"
"15763","-1","-1","-1"
"15771","-2","-2","-2"
"15786","-2","-2","-2"
"15796","-1","-1","-1"
"15797","-2","-2","-2"
"15804","-2","-2","-2"
"15808","-2","-2","-2"
"15817","1","1","1"
"15820","2","2","2"
"15822","6","6","6"
"15823","0","0","0"
"15830","0","0","0"
"15833","-2","-2","-2"
"15856","0","0","0"
"15867","4","4","4"
"15879","-2","-2","-2"
"15884","-1","-1","-1"
"15915","-2","-2","-2"
"15950","1","1","1"
"15954","1","1","1"
"15955","-2","-2","-2"
"15961","-2","-2","-2"
"15970","1","1","1"
"15981","0","0","0"
"15985","1","1","1"
"16014","-2","-2","-2"
"16037","-2","-2","-2"
"16056","-2","-2","-2"
"16064","-1","-1","-1"
"16084","-2","-2","-2"
"16092","0","0","0"
"16101","0","0","0"
"16103","-2","-2","-2"
"16106","-2","-2","-2"
"16110","-2","-2","-2"
"16115","-2","-2","-2"
"16135","4","4","4"
"16147","-1","-1","-1"
"16150","0","0","0"
"16151","0","0","0"
"16153","1","1","1"
"16164","-1","-1","-1"
"16166","-2","-2","-2"
"16167","-2","-2","-2"
"16171","1","1","1"
"16174","1","1","1"
"16176","23","23","23"
"16188","-1","-1","-1"
"16199","-2","-2","-2"
"16238","-1","-1","-1"
"16243","-1","-1","-1"
"16248","-1","-1","-1"
"16264","0","0","0"
"16273","5","5","5"
"16280","-1","-1","-1"
"16286","-2","-2","-2"
"16305","-2","-2","-2"
"16331","1","1","1"
"16332","-2","-2","-2"
"16340","0","0","0"
"16350","0","0","0"
"16371","-1","-1","-1"
"16392","-2","-2","-2"
"16393","-2","-2","-2"
"16400","-2","-2","-2"
"16417","7","7","7"
"16449","-2","-2","-2"
"16475","-2","-2","-2"
"16477","6","6","6"
"16489","1","1","1"
"16495","-1","-1","-1"
"16504","-2","-2","-2"
"16512","0","0","0"
"16513","-1","-1","-1"
"16516","1","1","1"
"16528","4","4","4"
"16533","1","1","1"
"16541","-2","-2","-2"
"16547","-2","-2","-2"
"16553","3","3","3"
"16573","-2","-2","-2"
"16578","0","0","0"
"16582","-2","-2","-2"
"16585","0","0","0"
"16602","2","2","2"
"16604","0","0","0"
"16616","-2","-2","-2"
"16628","2","2","2"
"16635","-1","-1","-1"
"16639","-2","-2","-2"
"16646","-2","-2","-2"
"16659","-2","-2","-2"
"16669","-2","-2","-2"
"16687","0","0","0"
"16699","-1","-1","-1"
"16704","-2","-2","-2"
"16721","0","0","0"
"16724","-2","-2","-2"
"16731","-2","-2","-2"
"16738","0","0","0"
"16757","-1","-1","-1"
"16760","-1","-1","-1"
"16792","-2","-2","-2"
"16793","2","2","2"
"16798","3","3","3"
"16805","-1","-1","-1"
"16825","2","2","2"
"16826","-2","-2","-2"
"16846","-1","-1","-1"
"16848","-2","-2","-2"
"16849","0","0","0"
"16856","2","2","2"
"16868","-2","-2","-2"
"16880","-2","-2","-2"
"16898","-2","-2","-2"
"16905","-2","-2","-2"
"16907","-2","-2","-2"
"16911","4","4","4"
"16917","-2","-2","-2"
"16919","0","0","0"
"16942","-1","-1","-1"
"16950","8","8","8"
"16952","-1","-1","-1"
"16958","-1","-1","-1"
"16962","0","0","0"
"16964","-2","-2","-2"
"16967","0","0","0"
"16969","1","1","1"
"16985","-2","-2","-2"
"16989","2","2","2"
"16994","-2","-2","-2"
"16999","2","2","2"
"17007","3","3","3"
"17048","-2","-2","-2"
"17050","2","2","2"
"17067","0","0","0"
"17071","-2","-2","-2"
"17086","-2","-2","-2"
"17126","-2","-2","-2"
"17132","-1","-1","-1"
"17142","-2","-2","-2"
"17148","3","3","3"
"17150","21","21","21"
"17153","1","1","1"
"17173","5","5","5"
"17185","0","0","0"
"17186","-1","-1","-1"
"17198","-1","-1","-1"
"17212","1","1","1"
"17214","2","2","2"
"17215","0","0","0"
"17228","-1","-1","-1"
"17245","4","4","4"
"17252","3","3","3"
"17276","-2","-2","-2"
"17287","1","1","1"
"17307","0","0","0"
"17342","0","0","0"
"17357","-2","-2","-2"
"17358","-2","-2","-2"
"17359","3","3","3"
"17361","-2","-2","-2"
"17363","-2","-2","-2"
"17372","-2","-2","-2"
"17373","0","0","0"
"17376","4","4","4"
"17378","0","0","0"
"17399","-1","-1","-1"
"17400","-1","-1","-1"
"17404","-2","-2","-2"
"17408","-2","-2","-2"
"17409","-2","-2","-2"
"17446","2","2","2"
"17448","-2","-2","-2"
"17460","-2","-2","-2"
"17479","1","1","1"
"17508","-1","-1","-1"
"17514","1","1","1"
"17518","2","2","2"
"17534","-2","-2","-2"
"17537","8","8","8"
"17549","3","3","3"
"17550","-1","-1","-1"
"17557","-1","-1","-1"
"17561","-2","-2","-2"
"17602","-1","-1","-1"
"17603","3","3","3"
"17604","3","3","3"
"17632","-1","-1","-1"
"17644","0","0","0"
"17651","0","0","0"
"17657","0","0","0"
"17667","-1","-1","-1"
"17669","0","0","0"
"17673","3","3","3"
"17675","-2","-2","-2"
"17680","-2","-2","-2"
"17681","2","2","2"
"17685","2","2","2"
"17693","4","4","4"
"17701","0","0","0"
"17710","0","0","0"
"17723","-2","-2","-2"
"17746","0","0","0"
"17753","2","2","2"
"17765","1","1","1"
"17768","-2","-2","-2"
"17773","-2","-2","-2"
"17782","-1","-1","-1"
"17784","-1","-1","-1"
"17786","-1","-1","-1"
"17794","-1","-1","-1"
"17802","-1","-1","-1"
"17811","-2","-2","-2"
"17821","10","10","10"
"17832","2","2","2"
"17840","0","0","0"
"17843","-1","-1","-1"
"17851","0","0","0"
"17867","0","0","0"
"17871","-1","-1","-1"
"17875","4","4","4"
"17876","-1","-1","-1"
"17881","3","3","3"
"17884","2","2","2"
"17892","6","6","6"
"17896","1","1","1"
"17898","0","0","0"
"17923","2","2","2"
"17935","-1","-1","-1"
"17939","3","3","3"
"17996","0","0","0"
"18004","1","1","1"
"18027","1","1","1"
"18035","3","3","3"
"18037","0","0","0"
"18043","1","1","1"
"18054","-2","-2","-2"
"18057","8","8","8"
"18058","-2","-2","-2"
"18091","-1","-1","-1"
"18092","-1","-1","-1"
"18097","-1","-1","-1"
"18116","-2","-2","-2"
"18132","4","4","4"
"18136","0","0","0"
"18156","-2","-2","-2"
"18176","-2","-2","-2"
"18185","-1","-1","-1"
"18203","-2","-2","-2"
"18210","-2","-2","-2"
"18213","-1","-1","-1"
"18214","-2","-2","-2"
"18248","5","5","5"
"18250","0","0","0"
"18253","1","1","1"
"18258","-2","-2","-2"
"18266","0","0","0"
"18314","0","0","0"
"18318","-2","-2","-2"
"18319","1","1","1"
"18344","0","0","0"
"18346","8","8","8"
"18369","-2","-2","-2"
"18379","4","4","4"
"18380","2","2","2"
"18381","-1","-1","-1"
"18392","-2","-2","-2"
"18394","4","4","4"
"18396","2","2","2"
"18398","-2","-2","-2"
"18420","-2","-2","-2"
"18423","6","6","6"
"18429","0","0","0"
"18431","4","4","4"
"18438","-1","-1","-1"
"18444","0","0","0"
"18447","-1","-1","-1"
"18450","0","0","0"
"18476","-1","-1","-1"
"18494","-2","-2","-2"
"18512","0","0","0"
"18526","2","2","2"
"18541","0","0","0"
"18546","0","0","0"
"18563","1","1","1"
"18567","2","2","2"
"18569","-2","-2","-2"
"18581","0","0","0"
"18607","-2","-2","-2"
"18614","19","19","19"
"18616","-1","-1","-1"
"18626","0","0","0"
"18633","-1","-1","-1"
"18644","2","2","2"
"18651","27","27","27"
"18658","0","0","0"
"18672","7","7","7"
"18675","0","0","0"
"18698","2","2","2"
"18710","6","6","6"
"18711","21","21","21"
"18730","0","0","0"
"18741","9","9","9"
"18743","1","1","1"
"18749","3","3","3"
"18762","-1","-1","-1"
"18771","-1","-1","-1"
"18788","-2","-2","-2"
"18789","-1","-1","-1"
"18792","-1","-1","-1"
"18807","-2","-2","-2"
"18819","-2","-2","-2"
"18833","2","2","2"
"18844","-2","-2","-2"
"18855","-2","-2","-2"
"18871","-2","-2","-2"
"18874","-2","-2","-2"
"18877","-2","-2","-2"
"18886","3","3","3"
"18910","1","1","1"
"18914","2","2","2"
"18918","-1","-1","-1"
"18924","3","3","3"
"18952","1","1","1"
"18975","-1","-1","-1"
"18984","4","4","4"
"18989","1","1","1"
"18997","2","2","2"
"19001","4","4","4"
"19004","0","0","0"
"19015","0","0","0"
"19016","1","1","1"
"19018","2","2","2"
"19019","2","2","2"
"19034","-1","-1","-1"
"19046","-2","-2","-2"
"19051","0","0","0"
"19085","6","6","6"
"19090","-2","-2","-2"
"19093","-1","-1","-1"
"19106","1","1","1"
"19113","5","5","5"
"19120","2","2","2"
"19121","0","0","0"
"19144","4","4","4"
"19145","-2","-2","-2"
"19150","-2","-2","-2"
"19151","-2","-2","-2"
"19154","2","2","2"
"19179","6","6","6"
"19180","-2","-2","-2"
"19194","6","6","6"
"19202","0","0","0"
"19207","1","1","1"
"19235","7","7","7"
"19237","-1","-1","-1"
"19248","1","1","1"
"19278","-2","-2","-2"
"19282","1","1","1"
"19283","6","6","6"
"19287","1","1","1"
"19303","12","12","12"
"19317","5","5","5"
"19363","3","3","3"
"19369","1","1","1"
"19391","6","6","6"
"19393","-2","-2","-2"
"19401","-1","-1","-1"
"19409","5","5","5"
"19427","18","18","18"
"19429","-1","-1","-1"
"19432","-2","-2","-2"
"19439","7","7","7"
"19441","0","0","0"
"19449","-2","-2","-2"
"19452","5","5","5"
"19455","0","0","0"
"19457","-1","-1","-1"
"19472","0","0","0"
"19478","6","6","6"
"19492","0","0","0"
"19494","11","11","11"
"19497","1","1","1"
"19503","-1","-1","-1"
"19510","3","3","3"
"19530","4","4","4"
"19532","-2","-2","-2"
"19544","8","8","8"
"19552","2","2","2"
"19578","0","0","0"
"19580","-1","-1","-1"
"19581","1","1","1"
"19604","6","6","6"
"19606","0","0","0"
"19609","-2","-2","-2"
"19633","0","0","0"
"19636","-1","-1","-1"
"19655","-1","-1","-1"
"19669","-2","-2","-2"
"19671","5","5","5"
"19677","7","7","7"
"19679","1","1","1"
"19688","-2","-2","-2"
"19701","-1","-1","-1"
"19704","0","0","0"
"19736","1","1","1"
"19760","0","0","0"
"19769","6","6","6"
"19775","12","12","12"
"19781","0","0","0"
"19789","-2","-2","-2"
"19794","2","2","2"
"19797","0","0","0"
"19807","5","5","5"
"19820","3","3","3"
"19825","0","0","0"
"19828","-1","-1","-1"
"19837","-1","-1","-1"
"19841","7","7","7"
"19842","-2","-2","-2"
"19905","0","0","0"
"19913","9","9","9"
"19916","3","3","3"
"19918","9","9","9"
"19919","0","0","0"
"19921","-1","-1","-1"
"19924","2","2","2"
"19939","4","4","4"
"19959","-1","-1","-1"
"19972","-2","-2","-2"
"19977","-1","-1","-1"
"19986","6","6","6"
"19990","3","3","3"
"20000","0","0","0"
"20007","19","19","19"
"20008","0","0","0"
"20022","-2","-2","-2"
"20027","2","2","2"
"20053","11","11","11"
"20061","-1","-1","-1"
"20086","-1","-1","-1"
"20093","3","3","3"
"20107","-1","-1","-1"
"20115","2","2","2"
"20123","2","2","2"
"20134","-1","-1","-1"
"20142","-1","-1","-1"
"20149","9","9","9"
"20150","-2","-2","-2"
"20158","5","5","5"
"20166","-2","-2","-2"
"20168","-1","-1","-1"
"20185","2","2","2"
"20188","1","1","1"
"20192","2","2","2"
"20193","9","9","9"
"20198","0","0","0"
"20205","-1","-1","-1"
"20256","-2","-2","-2"
"20263","7","7","7"
"20271","15","15","15"
"20309","-1","-1","-1"
"20312","-1","-1","-1"
"20315","1","1","1"
"20321","10","10","10"
"20332","0","0","0"
"20333","-2","-2","-2"
"20335","-1","-1","-1"
"20356","5","5","5"
"20365","1","1","1"
"20372","-2","-2","-2"
"20375","5","5","5"
"20376","-1","-1","-1"
"20379","2","2","2"
"20383","6","6","6"
"20393","2","2","2"
"20413","6","6","6"
"20437","4","4","4"
"20447","2","2","2"
"20457","-1","-1","-1"
"20460","-1","-1","-1"
"20478","1","1","1"
"20499","0","0","0"
"20501","6","6","6"
"20502","1","1","1"
"20510","-1","-1","-1"
"20541","-2","-2","-2"
"20546","2","2","2"
"20553","6","6","6"
"20555","2","2","2"
"20559","-1","-1","-1"
"20568","20","20","20"
"20570","4","4","4"
"20577","2","2","2"
"20578","6","6","6"
"20580","-1","-1","-1"
"20582","1","1","1"
"20589","0","0","0"
"20600","5","5","5"
"20602","7","7","7"
"20608","7","7","7"
"20615","8","8","8"
"20618","8","8","8"
"20639","6","6","6"
"20645","12","12","12"
"20670","1","1","1"
"20682","4","4","4"
"20691","5","5","5"
"20695","2","2","2"
"20707","0","0","0"
"20720","-2","-2","-2"
"20727","-2","-2","-2"
"20739","-2","-2","-2"
"20744","1","1","1"
"20758","-2","-2","-2"
"20770","1","1","1"
"20780","12","12","12"
