"Step","non_det_DDQN_9_100k - win","non_det_DDQN_9_100k - win__MIN","non_det_DDQN_9_100k - win__MAX"
"74032","0","0","0"
"74041","0","0","0"
"74047","0","0","0"
"74050","0","0","0"
"74066","0","0","0"
"74069","0","0","0"
"74080","0","0","0"
"74087","0","0","0"
"74089","0","0","0"
"74094","0","0","0"
"74095","0","0","0"
"74105","0","0","0"
"74111","0","0","0"
"74150","0","0","0"
"74177","0","0","0"
"74187","0","0","0"
"74189","0","0","0"
"74199","0","0","0"
"74200","0","0","0"
"74210","0","0","0"
"74227","0","0","0"
"74228","0","0","0"
"74243","0","0","0"
"74245","0","0","0"
"74264","0","0","0"
"74274","0","0","0"
"74278","0","0","0"
"74282","0","0","0"
"74308","0","0","0"
"74312","0","0","0"
"74320","0","0","0"
"74325","0","0","0"
"74334","0","0","0"
"74349","0","0","0"
"74352","0","0","0"
"74363","0","0","0"
"74376","0","0","0"
"74379","0","0","0"
"74388","0","0","0"
"74390","0","0","0"
"74399","0","0","0"
"74405","0","0","0"
"74406","0","0","0"
"74414","0","0","0"
"74423","0","0","0"
"74453","0","0","0"
"74455","0","0","0"
"74461","0","0","0"
"74491","0","0","0"
"74507","0","0","0"
"74512","0","0","0"
"74537","0","0","0"
"74538","0","0","0"
"74548","0","0","0"
"74550","0","0","0"
"74551","0","0","0"
"74552","0","0","0"
"74553","0","0","0"
"74561","0","0","0"
"74607","0","0","0"
"74610","0","0","0"
"74645","0","0","0"
"74656","0","0","0"
"74658","0","0","0"
"74684","0","0","0"
"74688","0","0","0"
"74696","0","0","0"
"74709","0","0","0"
"74719","0","0","0"
"74734","0","0","0"
"74740","0","0","0"
"74751","0","0","0"
"74783","0","0","0"
"74791","0","0","0"
"74796","0","0","0"
"74799","0","0","0"
"74800","0","0","0"
"74820","0","0","0"
"74825","0","0","0"
"74836","0","0","0"
"74844","0","0","0"
"74862","0","0","0"
"74863","0","0","0"
"74864","0","0","0"
"74875","0","0","0"
"74877","0","0","0"
"74898","0","0","0"
"74903","0","0","0"
"74904","0","0","0"
"74925","0","0","0"
"74935","0","0","0"
"74947","0","0","0"
"74953","0","0","0"
"74962","0","0","0"
"74963","0","0","0"
"74982","0","0","0"
"74995","0","0","0"
"75005","0","0","0"
"75020","0","0","0"
"75026","0","0","0"
"75067","0","0","0"
"75070","0","0","0"
"75078","0","0","0"
"75088","0","0","0"
"75094","0","0","0"
"75097","0","0","0"
"75105","0","0","0"
"75106","0","0","0"
"75112","0","0","0"
"75122","0","0","0"
"75139","0","0","0"
"75140","0","0","0"
"75155","0","0","0"
"75159","0","0","0"
"75164","0","0","0"
"75193","1","1","1"
"75223","0","0","0"
"75224","0","0","0"
"75230","0","0","0"
"75236","0","0","0"
"75251","0","0","0"
"75252","0","0","0"
"75256","0","0","0"
"75257","0","0","0"
"75260","0","0","0"
"75267","0","0","0"
"75271","0","0","0"
"75286","0","0","0"
"75289","0","0","0"
"75292","0","0","0"
"75297","0","0","0"
"75300","0","0","0"
"75301","0","0","0"
"75310","0","0","0"
"75312","0","0","0"
"75313","0","0","0"
"75319","0","0","0"
"75322","0","0","0"
"75328","0","0","0"
"75334","0","0","0"
"75340","0","0","0"
"75367","0","0","0"
"75370","0","0","0"
"75383","0","0","0"
"75398","0","0","0"
"75418","0","0","0"
"75453","0","0","0"
"75467","0","0","0"
"75472","0","0","0"
"75479","0","0","0"
"75484","0","0","0"
"75493","0","0","0"
"75514","0","0","0"
"75534","1","1","1"
"75546","0","0","0"
"75549","0","0","0"
"75565","0","0","0"
"75567","0","0","0"
"75570","0","0","0"
"75574","0","0","0"
"75575","0","0","0"
"75590","0","0","0"
"75601","0","0","0"
"75605","0","0","0"
"75617","0","0","0"
"75621","0","0","0"
"75622","0","0","0"
"75653","0","0","0"
"75658","0","0","0"
"75659","0","0","0"
"75664","0","0","0"
"75669","0","0","0"
"75682","0","0","0"
"75684","0","0","0"
"75688","0","0","0"
"75691","0","0","0"
"75696","0","0","0"
"75697","0","0","0"
"75703","0","0","0"
"75752","0","0","0"
"75769","0","0","0"
"75778","0","0","0"
"75784","0","0","0"
"75785","0","0","0"
"75795","0","0","0"
"75801","0","0","0"
"75823","0","0","0"
"75833","0","0","0"
"75838","0","0","0"
"75847","0","0","0"
"75852","0","0","0"
"75856","0","0","0"
"75857","0","0","0"
"75877","0","0","0"
"75884","0","0","0"
"75890","0","0","0"
"75902","0","0","0"
"75906","0","0","0"
"75925","0","0","0"
"75948","0","0","0"
"75956","0","0","0"
"75964","0","0","0"
"75967","0","0","0"
"75969","0","0","0"
"75972","0","0","0"
"75978","0","0","0"
"75999","0","0","0"
"76004","0","0","0"
"76032","0","0","0"
"76033","0","0","0"
"76043","0","0","0"
"76060","0","0","0"
"76084","0","0","0"
"76085","0","0","0"
"76098","0","0","0"
"76100","0","0","0"
"76126","0","0","0"
"76140","0","0","0"
"76162","0","0","0"
"76173","0","0","0"
"76184","0","0","0"
"76185","0","0","0"
"76192","0","0","0"
"76197","0","0","0"
"76209","0","0","0"
"76218","0","0","0"
"76226","0","0","0"
"76228","0","0","0"
"76229","0","0","0"
"76243","0","0","0"
"76251","0","0","0"
"76269","0","0","0"
"76278","0","0","0"
"76279","0","0","0"
"76293","0","0","0"
"76301","0","0","0"
"76303","0","0","0"
"76308","0","0","0"
"76321","0","0","0"
"76329","0","0","0"
"76338","0","0","0"
"76353","0","0","0"
"76377","0","0","0"
"76390","0","0","0"
"76398","0","0","0"
"76411","0","0","0"
"76413","0","0","0"
"76417","0","0","0"
"76419","0","0","0"
"76420","0","0","0"
"76463","0","0","0"
"76466","0","0","0"
"76478","0","0","0"
"76479","0","0","0"
"76481","0","0","0"
"76497","0","0","0"
"76515","0","0","0"
"76519","0","0","0"
"76536","0","0","0"
"76538","0","0","0"
"76541","0","0","0"
"76545","0","0","0"
"76546","0","0","0"
"76559","0","0","0"
"76561","0","0","0"
"76573","0","0","0"
"76579","0","0","0"
"76581","0","0","0"
"76587","0","0","0"
"76594","0","0","0"
"76601","0","0","0"
"76624","0","0","0"
"76636","0","0","0"
"76639","0","0","0"
"76644","0","0","0"
"76650","0","0","0"
"76652","0","0","0"
"76669","0","0","0"
"76670","0","0","0"
"76688","0","0","0"
"76697","0","0","0"
"76700","0","0","0"
"76704","0","0","0"
"76720","0","0","0"
"76726","0","0","0"
"76727","0","0","0"
"76741","0","0","0"
"76743","0","0","0"
"76772","0","0","0"
"76824","0","0","0"
"76827","0","0","0"
"76833","0","0","0"
"76855","0","0","0"
"76874","0","0","0"
"76919","0","0","0"
"76934","0","0","0"
"76952","0","0","0"
"76955","0","0","0"
"76959","0","0","0"
"76960","0","0","0"
"76963","0","0","0"
"76981","0","0","0"
"77006","0","0","0"
"77009","0","0","0"
"77011","0","0","0"
"77012","0","0","0"
"77018","0","0","0"
"77038","0","0","0"
"77044","0","0","0"
"77050","0","0","0"
"77086","0","0","0"
"77094","0","0","0"
"77102","0","0","0"
"77104","0","0","0"
"77118","0","0","0"
"77132","0","0","0"
"77135","0","0","0"
"77136","0","0","0"
"77146","0","0","0"
"77149","0","0","0"
"77153","0","0","0"
"77157","0","0","0"
"77161","0","0","0"
"77165","0","0","0"
"77192","0","0","0"
"77205","0","0","0"
"77208","0","0","0"
"77212","0","0","0"
"77214","0","0","0"
"77221","0","0","0"
"77224","0","0","0"
"77230","0","0","0"
"77232","0","0","0"
"77235","0","0","0"
"77272","0","0","0"
"77276","0","0","0"
"77292","0","0","0"
"77295","0","0","0"
"77310","0","0","0"
"77316","0","0","0"
"77319","0","0","0"
"77320","0","0","0"
"77324","0","0","0"
"77344","0","0","0"
"77348","0","0","0"
"77349","0","0","0"
"77358","0","0","0"
"77365","0","0","0"
"77374","0","0","0"
"77382","0","0","0"
"77406","0","0","0"
"77414","0","0","0"
"77423","0","0","0"
"77427","0","0","0"
"77434","0","0","0"
"77437","0","0","0"
"77448","0","0","0"
"77450","0","0","0"
"77451","0","0","0"
"77457","0","0","0"
"77472","0","0","0"
"77477","0","0","0"
"77486","0","0","0"
"77490","0","0","0"
"77491","0","0","0"
"77503","0","0","0"
"77507","0","0","0"
"77529","0","0","0"
"77531","0","0","0"
"77538","0","0","0"
"77559","0","0","0"
"77561","0","0","0"
"77577","1","1","1"
"77588","0","0","0"
"77590","0","0","0"
"77604","0","0","0"
"77631","0","0","0"
"77637","0","0","0"
"77648","0","0","0"
"77655","0","0","0"
"77685","0","0","0"
"77687","0","0","0"
"77692","0","0","0"
"77714","0","0","0"
"77721","0","0","0"
"77730","0","0","0"
"77760","0","0","0"
"77775","0","0","0"
"77824","0","0","0"
"77827","0","0","0"
"77833","0","0","0"
"77848","0","0","0"
"77858","0","0","0"
"77864","0","0","0"
"77869","0","0","0"
"77881","0","0","0"
"77886","0","0","0"
"77899","0","0","0"
"77900","0","0","0"
"77903","0","0","0"
"77916","0","0","0"
"77933","0","0","0"
"77949","0","0","0"
"77960","0","0","0"
"77961","0","0","0"
"77979","0","0","0"
"77983","0","0","0"
"77985","0","0","0"
"77992","0","0","0"
"78009","0","0","0"
"78012","0","0","0"
"78029","0","0","0"
"78035","0","0","0"
"78038","0","0","0"
"78042","0","0","0"
"78056","0","0","0"
"78064","0","0","0"
"78066","0","0","0"
"78078","0","0","0"
"78079","0","0","0"
"78082","0","0","0"
"78085","0","0","0"
"78086","0","0","0"
"78111","0","0","0"
"78129","0","0","0"
"78137","0","0","0"
"78141","0","0","0"
"78162","0","0","0"
"78163","0","0","0"
"78165","0","0","0"
"78182","0","0","0"
"78188","0","0","0"
"78189","0","0","0"
"78212","0","0","0"
"78213","0","0","0"
"78215","0","0","0"
"78251","0","0","0"
"78252","0","0","0"
"78259","0","0","0"
"78264","0","0","0"
"78273","0","0","0"
"78276","0","0","0"
"78301","0","0","0"
"78334","0","0","0"
"78341","0","0","0"
"78367","0","0","0"
"78371","0","0","0"
"78384","0","0","0"
"78393","0","0","0"
"78409","0","0","0"
"78422","0","0","0"
"78432","0","0","0"
"78437","0","0","0"
"78457","0","0","0"
"78461","0","0","0"
"78471","0","0","0"
"78473","0","0","0"
"78495","0","0","0"
"78505","0","0","0"
"78509","0","0","0"
"78542","0","0","0"
"78546","0","0","0"
"78557","0","0","0"
"78559","0","0","0"
"78577","0","0","0"
"78585","0","0","0"
"78588","0","0","0"
"78596","0","0","0"
"78598","0","0","0"
"78606","0","0","0"
"78629","0","0","0"
"78633","0","0","0"
"78634","0","0","0"
"78639","0","0","0"
"78648","0","0","0"
"78663","0","0","0"
"78664","0","0","0"
"78679","0","0","0"
"78680","0","0","0"
"78683","0","0","0"
"78685","0","0","0"
"78692","0","0","0"
"78707","0","0","0"
"78717","0","0","0"
"78752","0","0","0"
"78757","0","0","0"
"78761","0","0","0"
"78766","0","0","0"
"78780","0","0","0"
"78781","0","0","0"
"78791","0","0","0"
"78794","0","0","0"
"78811","0","0","0"
"78849","0","0","0"
"78869","0","0","0"
"78887","0","0","0"
"78890","0","0","0"
"78901","0","0","0"
"78903","0","0","0"
"78905","0","0","0"
"78911","0","0","0"
"78912","0","0","0"
"78946","0","0","0"
"78963","0","0","0"
"78973","0","0","0"
"78982","0","0","0"
"79010","0","0","0"
"79015","0","0","0"
"79017","0","0","0"
"79018","0","0","0"
"79022","0","0","0"
"79024","0","0","0"
"79035","0","0","0"
"79041","0","0","0"
"79045","0","0","0"
"79071","0","0","0"
"79080","0","0","0"
"79098","0","0","0"
"79112","0","0","0"
"79119","0","0","0"
"79132","0","0","0"
"79133","0","0","0"
"79137","0","0","0"
"79138","0","0","0"
"79141","0","0","0"
"79150","0","0","0"
"79154","0","0","0"
"79175","0","0","0"
"79180","0","0","0"
"79182","0","0","0"
"79188","0","0","0"
"79198","0","0","0"
"79199","0","0","0"
"79221","0","0","0"
"79226","0","0","0"
"79235","0","0","0"
"79243","0","0","0"
"79251","0","0","0"
"79260","0","0","0"
"79299","0","0","0"
"79311","0","0","0"
"79315","0","0","0"
"79321","0","0","0"
"79355","0","0","0"
"79362","0","0","0"
"79364","0","0","0"
"79373","0","0","0"
"79383","0","0","0"
"79386","0","0","0"
"79389","0","0","0"
"79391","0","0","0"
"79396","0","0","0"
"79397","0","0","0"
"79425","0","0","0"
"79437","0","0","0"
"79449","0","0","0"
"79453","0","0","0"
"79470","0","0","0"
"79477","0","0","0"
"79482","0","0","0"
"79495","0","0","0"
"79498","0","0","0"
"79505","0","0","0"
"79508","0","0","0"
"79521","0","0","0"
"79529","0","0","0"
"79550","0","0","0"
"79554","0","0","0"
"79562","0","0","0"
"79570","0","0","0"
"79597","0","0","0"
"79632","0","0","0"
"79652","0","0","0"
"79656","0","0","0"
"79658","0","0","0"
"79695","0","0","0"
"79696","0","0","0"
"79704","0","0","0"
"79722","0","0","0"
"79732","0","0","0"
"79733","0","0","0"
"79742","0","0","0"
"79751","0","0","0"
"79755","0","0","0"
"79758","0","0","0"
"79760","0","0","0"
"79780","0","0","0"
"79806","0","0","0"
"79812","0","0","0"
"79837","0","0","0"
"79841","0","0","0"
"79856","0","0","0"
"79864","0","0","0"
"79866","0","0","0"
"79868","0","0","0"
"79882","0","0","0"
"79902","0","0","0"
"79906","0","0","0"
"79908","0","0","0"
"79912","0","0","0"
"79934","0","0","0"
"79960","0","0","0"
"79977","0","0","0"
"79979","0","0","0"
"80001","0","0","0"
"80009","0","0","0"
"80012","0","0","0"
"80027","0","0","0"
"80054","0","0","0"
"80060","0","0","0"
"80068","0","0","0"
"80070","0","0","0"
"80073","0","0","0"
"80081","0","0","0"
"80082","0","0","0"
"80090","0","0","0"
"80091","0","0","0"
"80103","0","0","0"
"80110","0","0","0"
"80113","0","0","0"
"80122","0","0","0"
"80127","0","0","0"
"80148","0","0","0"
"80162","0","0","0"
"80191","0","0","0"
"80218","0","0","0"
"80222","0","0","0"
"80225","0","0","0"
"80240","0","0","0"
"80249","0","0","0"
"80251","0","0","0"
"80319","0","0","0"
"80329","0","0","0"
"80344","0","0","0"
"80352","0","0","0"
"80369","0","0","0"
"80373","0","0","0"
"80378","0","0","0"
"80384","0","0","0"
"80393","0","0","0"
"80403","0","0","0"
"80404","0","0","0"
"80419","0","0","0"
"80442","0","0","0"
"80446","0","0","0"
"80460","0","0","0"
"80472","0","0","0"
"80476","0","0","0"
"80484","0","0","0"
"80487","0","0","0"
"80492","0","0","0"
"80498","1","1","1"
"80503","0","0","0"
"80511","0","0","0"
"80512","0","0","0"
"80542","0","0","0"
"80543","0","0","0"
"80545","0","0","0"
"80557","0","0","0"
"80559","0","0","0"
"80565","0","0","0"
"80567","0","0","0"
"80584","0","0","0"
"80592","0","0","0"
"80597","0","0","0"
"80600","0","0","0"
"80609","0","0","0"
"80657","0","0","0"
"80672","0","0","0"
"80683","0","0","0"
"80687","0","0","0"
"80688","0","0","0"
"80697","0","0","0"
"80702","0","0","0"
"80711","0","0","0"
"80721","0","0","0"
"80738","0","0","0"
"80741","0","0","0"
"80745","0","0","0"
"80750","0","0","0"
"80751","0","0","0"
"80753","0","0","0"
"80757","0","0","0"
"80763","0","0","0"
"80765","0","0","0"
"80779","0","0","0"
"80805","0","0","0"
"80817","0","0","0"
"80826","0","0","0"
"80830","0","0","0"
"80838","0","0","0"
"80868","0","0","0"
"80874","0","0","0"
"80916","0","0","0"
"80921","0","0","0"
"80927","0","0","0"
"80947","0","0","0"
"80973","0","0","0"
"80989","0","0","0"
"81001","0","0","0"
"81014","0","0","0"
"81031","0","0","0"
"81034","0","0","0"
"81041","0","0","0"
"81046","0","0","0"
"81047","0","0","0"
"81055","0","0","0"
"81068","0","0","0"
"81089","0","0","0"
"81093","0","0","0"
"81123","0","0","0"
"81128","0","0","0"
"81134","0","0","0"
"81144","0","0","0"
"81146","0","0","0"
"81163","0","0","0"
"81173","0","0","0"
"81209","0","0","0"
"81212","0","0","0"
"81224","0","0","0"
"81226","0","0","0"
"81228","0","0","0"
"81242","0","0","0"
"81244","0","0","0"
"81250","0","0","0"
"81269","0","0","0"
"81292","0","0","0"
"81303","0","0","0"
"81312","0","0","0"
"81313","0","0","0"
"81315","0","0","0"
"81337","0","0","0"
"81341","0","0","0"
"81361","0","0","0"
"81364","0","0","0"
"81371","0","0","0"
"81378","0","0","0"
"81383","0","0","0"
"81385","0","0","0"
"81390","0","0","0"
"81397","0","0","0"
"81411","0","0","0"
"81417","0","0","0"
"81419","0","0","0"
"81424","0","0","0"
"81432","0","0","0"
"81443","0","0","0"
"81445","0","0","0"
"81447","0","0","0"
"81455","0","0","0"
"81469","0","0","0"
"81476","0","0","0"
"81479","0","0","0"
"81519","0","0","0"
"81525","0","0","0"
"81531","0","0","0"
"81537","0","0","0"
"81551","0","0","0"
"81561","0","0","0"
"81567","0","0","0"
"81577","0","0","0"
"81585","0","0","0"
"81596","0","0","0"
"81603","0","0","0"
"81606","0","0","0"
"81617","0","0","0"
"81628","0","0","0"
"81644","0","0","0"
"81651","0","0","0"
"81682","0","0","0"
"81683","0","0","0"
"81686","0","0","0"
"81690","0","0","0"
"81704","0","0","0"
"81725","0","0","0"
"81728","0","0","0"
"81733","0","0","0"
"81739","0","0","0"
"81740","0","0","0"
"81743","0","0","0"
"81752","0","0","0"
"81762","0","0","0"
"81763","0","0","0"
"81775","0","0","0"
"81783","0","0","0"
"81797","0","0","0"
"81830","0","0","0"
"81839","0","0","0"
"81842","0","0","0"
"81858","0","0","0"
"81867","0","0","0"
"81871","0","0","0"
"81884","0","0","0"
"81891","0","0","0"
"81901","0","0","0"
"81906","0","0","0"
"81917","0","0","0"
"81922","0","0","0"
"81929","0","0","0"
"81938","0","0","0"
"81945","0","0","0"
"81982","0","0","0"
"81989","0","0","0"
"81990","0","0","0"
"82007","0","0","0"
"82038","0","0","0"
"82048","0","0","0"
"82050","0","0","0"
"82056","0","0","0"
"82058","0","0","0"
"82067","0","0","0"
"82105","0","0","0"
"82115","0","0","0"
"82120","0","0","0"
"82124","0","0","0"
"82127","0","0","0"
"82130","0","0","0"
"82134","0","0","0"
"82142","0","0","0"
"82159","0","0","0"
"82160","0","0","0"
"82163","0","0","0"
"82167","0","0","0"
"82214","0","0","0"
"82216","0","0","0"
"82217","0","0","0"
"82230","0","0","0"
"82247","0","0","0"
"82271","0","0","0"
"82276","0","0","0"
"82291","0","0","0"
"82308","0","0","0"
"82320","0","0","0"
"82334","0","0","0"
"82341","0","0","0"
"82346","0","0","0"
"82351","0","0","0"
"82357","0","0","0"
"82362","0","0","0"
"82371","0","0","0"
"82383","0","0","0"
"82386","0","0","0"
"82394","0","0","0"
"82405","0","0","0"
"82408","1","1","1"
"82420","0","0","0"
"82421","0","0","0"
"82425","0","0","0"
"82426","0","0","0"
"82442","0","0","0"
"82444","0","0","0"
"82446","0","0","0"
"82471","0","0","0"
"82474","0","0","0"
"82478","0","0","0"
"82480","0","0","0"
"82486","0","0","0"
"82521","0","0","0"
"82523","0","0","0"
"82528","0","0","0"
"82532","0","0","0"
"82547","0","0","0"
"82548","0","0","0"
"82565","0","0","0"
"82569","0","0","0"
"82574","0","0","0"
"82584","0","0","0"
"82601","0","0","0"
"82607","0","0","0"
"82625","0","0","0"
"82641","0","0","0"
"82646","0","0","0"
"82651","0","0","0"
"82674","0","0","0"
"82678","0","0","0"
"82689","0","0","0"
"82694","0","0","0"
"82697","0","0","0"
"82705","0","0","0"
"82714","0","0","0"
"82720","0","0","0"
"82728","0","0","0"
"82733","0","0","0"
"82735","0","0","0"
"82740","0","0","0"
"82749","0","0","0"
"82752","0","0","0"
"82764","0","0","0"
"82768","0","0","0"
"82771","0","0","0"
"82774","0","0","0"
"82790","0","0","0"
"82791","0","0","0"
"82814","0","0","0"
"82825","0","0","0"
"82841","0","0","0"
"82846","0","0","0"
"82870","0","0","0"
"82880","0","0","0"
"82884","0","0","0"
"82938","0","0","0"
"82958","0","0","0"
"82967","0","0","0"
"82990","0","0","0"
"83009","0","0","0"
"83026","0","0","0"
"83045","0","0","0"
"83056","0","0","0"
"83099","0","0","0"
"83108","0","0","0"
"83112","0","0","0"
"83116","0","0","0"
"83121","0","0","0"
"83123","0","0","0"
"83158","0","0","0"
"83174","0","0","0"
"83204","0","0","0"
"83205","0","0","0"
"83217","0","0","0"
"83223","0","0","0"
"83244","0","0","0"
"83249","0","0","0"
"83258","0","0","0"
"83261","0","0","0"
"83279","0","0","0"
"83282","0","0","0"
"83303","0","0","0"
"83319","0","0","0"
"83342","0","0","0"
"83346","0","0","0"
"83362","0","0","0"
"83367","0","0","0"
"83381","0","0","0"
"83389","0","0","0"
"83390","0","0","0"
"83393","0","0","0"
"83419","0","0","0"
"83422","0","0","0"
"83423","0","0","0"
"83427","0","0","0"
"83458","0","0","0"
"83468","0","0","0"
"83475","0","0","0"
"83476","0","0","0"
"83479","0","0","0"
"83480","0","0","0"
"83484","0","0","0"
"83528","0","0","0"
"83535","0","0","0"
"83538","0","0","0"
"83564","0","0","0"
"83565","0","0","0"
"83581","0","0","0"
"83603","0","0","0"
"83607","0","0","0"
"83632","0","0","0"
"83642","0","0","0"
"83655","0","0","0"
"83661","0","0","0"
"83681","0","0","0"
"83719","0","0","0"
"83725","0","0","0"
"83726","0","0","0"
"83728","0","0","0"
"83733","0","0","0"
"83738","0","0","0"
"83740","0","0","0"
"83748","0","0","0"
"83767","0","0","0"
"83788","0","0","0"
"83802","0","0","0"
"83804","0","0","0"
"83811","0","0","0"
"83826","0","0","0"
"83828","0","0","0"
"83863","0","0","0"
"83864","0","0","0"
"83870","0","0","0"
"83873","0","0","0"
"83877","0","0","0"
"83879","0","0","0"
"83889","0","0","0"
"83896","0","0","0"
"83924","0","0","0"
"83935","0","0","0"
"83936","0","0","0"
"83954","0","0","0"
"83964","0","0","0"
"83975","0","0","0"
"83981","0","0","0"
"83983","0","0","0"
"83991","0","0","0"
"83994","0","0","0"
"83995","0","0","0"
"83998","0","0","0"
"83999","0","0","0"
"84002","0","0","0"
"84040","0","0","0"
"84045","0","0","0"
"84047","0","0","0"
"84060","0","0","0"
"84063","0","0","0"
"84073","0","0","0"
"84088","0","0","0"
"84099","0","0","0"
"84104","0","0","0"
"84109","0","0","0"
"84111","0","0","0"
"84159","0","0","0"
"84166","0","0","0"
"84169","0","0","0"
"84178","0","0","0"
"84179","0","0","0"
"84192","0","0","0"
"84195","0","0","0"
"84201","0","0","0"
"84207","0","0","0"
"84216","0","0","0"
"84217","0","0","0"
"84266","0","0","0"
"84283","0","0","0"
"84291","0","0","0"
"84302","0","0","0"
"84320","0","0","0"
"84322","0","0","0"
"84326","0","0","0"
"84340","0","0","0"
"84350","0","0","0"
"84363","0","0","0"
"84408","0","0","0"
"84411","0","0","0"
"84419","0","0","0"
"84429","0","0","0"
"84446","0","0","0"
"84466","0","0","0"
"84469","0","0","0"
"84476","0","0","0"
"84478","0","0","0"
"84496","0","0","0"
"84498","0","0","0"
"84514","0","0","0"
"84515","0","0","0"
"84520","0","0","0"
"84523","0","0","0"
"84526","0","0","0"
"84541","0","0","0"
"84543","0","0","0"
"84555","0","0","0"
"84556","0","0","0"
"84566","0","0","0"
"84583","0","0","0"
"84584","0","0","0"
"84590","0","0","0"
"84597","0","0","0"
"84601","0","0","0"
"84605","0","0","0"
"84610","0","0","0"
"84617","0","0","0"
"84675","0","0","0"
"84710","0","0","0"
"84717","0","0","0"
"84724","0","0","0"
"84743","0","0","0"
"84745","0","0","0"
"84755","0","0","0"
"84777","0","0","0"
"84779","0","0","0"
"84792","0","0","0"
"84794","0","0","0"
"84807","0","0","0"
"84809","0","0","0"
"84818","0","0","0"
"84824","0","0","0"
"84833","0","0","0"
"84834","0","0","0"
"84850","0","0","0"
"84864","0","0","0"
"84887","0","0","0"
"84892","0","0","0"
"84901","0","0","0"
"84906","0","0","0"
"84911","0","0","0"
"84925","0","0","0"
"84926","0","0","0"
"84929","0","0","0"
"84958","0","0","0"
"84959","0","0","0"
"84976","0","0","0"
"84978","0","0","0"
"84991","0","0","0"
"85008","0","0","0"
"85013","0","0","0"
"85016","0","0","0"
"85021","0","0","0"
"85023","0","0","0"
"85025","0","0","0"
"85043","0","0","0"
"85078","0","0","0"
"85090","0","0","0"
"85117","0","0","0"
"85132","0","0","0"
"85133","0","0","0"
"85138","0","0","0"
"85149","0","0","0"
"85159","0","0","0"
"85164","0","0","0"
"85165","0","0","0"
"85166","0","0","0"
"85174","0","0","0"
"85177","0","0","0"
"85189","0","0","0"
"85192","0","0","0"
"85211","0","0","0"
"85215","0","0","0"
"85222","0","0","0"
"85228","0","0","0"
"85235","0","0","0"
"85248","0","0","0"
"85266","0","0","0"
"85267","0","0","0"
"85285","0","0","0"
"85296","0","0","0"
"85299","0","0","0"
"85313","0","0","0"
"85326","0","0","0"
"85340","0","0","0"
"85346","0","0","0"
"85353","0","0","0"
"85354","0","0","0"
"85367","0","0","0"
"85373","0","0","0"
"85377","0","0","0"
"85392","0","0","0"
"85393","0","0","0"
"85404","0","0","0"
"85435","0","0","0"
"85468","0","0","0"
"85470","0","0","0"
"85479","0","0","0"
"85503","0","0","0"
"85536","0","0","0"
"85546","0","0","0"
"85551","0","0","0"
"85560","0","0","0"
"85562","0","0","0"
"85575","0","0","0"
"85579","0","0","0"
"85582","0","0","0"
"85598","0","0","0"
"85601","0","0","0"
"85604","0","0","0"
"85610","0","0","0"
"85615","0","0","0"
"85625","0","0","0"
"85626","0","0","0"
"85645","0","0","0"
"85649","0","0","0"
"85652","0","0","0"
"85668","0","0","0"
"85680","0","0","0"
"85691","0","0","0"
"85700","0","0","0"
"85733","0","0","0"
"85734","0","0","0"
"85735","0","0","0"
"85741","0","0","0"
"85742","0","0","0"
"85753","0","0","0"
"85756","0","0","0"
"85758","0","0","0"
"85787","0","0","0"
"85788","0","0","0"
"85807","0","0","0"
"85815","0","0","0"
"85818","0","0","0"
"85830","0","0","0"
"85851","0","0","0"
"85878","0","0","0"
"85883","0","0","0"
"85897","0","0","0"
"85906","0","0","0"
"85911","0","0","0"
"85919","0","0","0"
"85920","0","0","0"
"85926","0","0","0"
"85959","0","0","0"
"85961","0","0","0"
"85977","0","0","0"
"85978","0","0","0"
"85983","0","0","0"
"86003","0","0","0"
"86006","0","0","0"
"86016","0","0","0"
"86018","0","0","0"
"86025","0","0","0"
"86057","0","0","0"
"86078","0","0","0"
"86081","0","0","0"
"86089","0","0","0"
"86106","0","0","0"
"86109","0","0","0"
"86116","0","0","0"
"86127","0","0","0"
"86128","0","0","0"
"86133","0","0","0"
"86157","0","0","0"
"86158","0","0","0"
"86174","0","0","0"
"86175","0","0","0"
"86176","0","0","0"
"86179","0","0","0"
"86187","0","0","0"
"86189","0","0","0"
"86193","0","0","0"
"86204","0","0","0"
"86219","0","0","0"
"86221","0","0","0"
"86226","0","0","0"
"86229","0","0","0"
"86261","0","0","0"
"86274","0","0","0"
"86281","0","0","0"
"86289","0","0","0"
"86300","0","0","0"
"86301","0","0","0"
"86302","0","0","0"
"86311","0","0","0"
"86327","0","0","0"
"86342","0","0","0"
"86397","0","0","0"
"86401","0","0","0"
"86402","0","0","0"
"86406","0","0","0"
"86433","0","0","0"
"86442","0","0","0"
"86456","0","0","0"
"86457","0","0","0"
"86462","0","0","0"
"86479","0","0","0"
"86491","0","0","0"
"86492","0","0","0"
"86499","0","0","0"
"86502","0","0","0"
"86512","0","0","0"
"86519","0","0","0"
"86521","0","0","0"
"86533","0","0","0"
"86549","0","0","0"
"86555","0","0","0"
"86560","0","0","0"
"86582","0","0","0"
"86590","0","0","0"
"86600","0","0","0"
"86602","0","0","0"
"86617","0","0","0"
"86636","0","0","0"
"86644","0","0","0"
"86645","0","0","0"
"86662","0","0","0"
"86671","0","0","0"
"86688","0","0","0"
"86690","0","0","0"
"86695","0","0","0"
"86703","0","0","0"
"86710","0","0","0"
"86718","0","0","0"
"86735","0","0","0"
