"Step","DQN_run_1747564920 - total_reward","DQN_run_1747564920 - total_reward__MIN","DQN_run_1747564920 - total_reward__MAX"
"5363","-2","-2","-2"
"5369","2","2","2"
"5375","-2","-2","-2"
"5383","0","0","0"
"5391","0","0","0"
"5396","-1","-1","-1"
"5398","1","1","1"
"5416","-2","-2","-2"
"5421","-1","-1","-1"
"5426","1","1","1"
"5429","-2","-2","-2"
"5431","0","0","0"
"5434","1","1","1"
"5442","0","0","0"
"5443","-2","-2","-2"
"5453","-3","-3","-3"
"5456","-1","-1","-1"
"5466","0","0","0"
"5467","1","1","1"
"5472","1","1","1"
"5475","-2","-2","-2"
"5480","0","0","0"
"5482","2","2","2"
"5485","1","1","1"
"5490","-2","-2","-2"
"5496","1","1","1"
"5502","1","1","1"
"5504","-2","-2","-2"
"5505","2","2","2"
"5507","0","0","0"
"5509","0","0","0"
"5520","6","6","6"
"5523","-3","-3","-3"
"5524","-3","-3","-3"
"5526","-3","-3","-3"
"5528","1","1","1"
"5538","-2","-2","-2"
"5545","0","0","0"
"5547","-3","-3","-3"
"5554","-1","-1","-1"
"5558","-3","-3","-3"
"5561","-1","-1","-1"
"5567","-2","-2","-2"
"5571","-2","-2","-2"
"5573","-2","-2","-2"
"5582","-1","-1","-1"
"5587","5","5","5"
"5591","-1","-1","-1"
"5595","-1","-1","-1"
"5605","-1","-1","-1"
"5610","-1","-1","-1"
"5614","-1","-1","-1"
"5632","-1","-1","-1"
"5636","-2","-2","-2"
"5637","-2","-2","-2"
"5641","2","2","2"
"5646","0","0","0"
"5656","-3","-3","-3"
"5661","0","0","0"
"5664","-3","-3","-3"
"5665","0","0","0"
"5667","0","0","0"
"5668","-2","-2","-2"
"5670","4","4","4"
"5675","-2","-2","-2"
"5681","-3","-3","-3"
"5682","3","3","3"
"5685","-1","-1","-1"
"5690","-2","-2","-2"
"5691","0","0","0"
"5692","-2","-2","-2"
"5695","-2","-2","-2"
"5698","-2","-2","-2"
"5701","-2","-2","-2"
"5702","-3","-3","-3"
"5703","2","2","2"
"5711","-2","-2","-2"
"5716","-3","-3","-3"
"5719","2","2","2"
"5726","-1","-1","-1"
"5731","1","1","1"
"5734","-1","-1","-1"
"5744","-2","-2","-2"
"5745","-2","-2","-2"
"5753","-3","-3","-3"
"5756","-2","-2","-2"
"5758","-1","-1","-1"
"5761","4","4","4"
"5768","-2","-2","-2"
"5774","1","1","1"
"5778","-1","-1","-1"
"5779","4","4","4"
"5783","-2","-2","-2"
"5785","0","0","0"
"5787","1","1","1"
"5789","-3","-3","-3"
"5793","-2","-2","-2"
"5794","-2","-2","-2"
"5796","-2","-2","-2"
"5797","-2","-2","-2"
"5819","-1","-1","-1"
"5823","-2","-2","-2"
"5845","-1","-1","-1"
"5846","0","0","0"
"5852","-2","-2","-2"
"5857","-3","-3","-3"
"5859","-2","-2","-2"
"5863","-1","-1","-1"
"5885","-3","-3","-3"
"5887","-1","-1","-1"
"5894","0","0","0"
"5895","0","0","0"
"5907","1","1","1"
"5911","0","0","0"
"5916","0","0","0"
"5917","3","3","3"
"5925","1","1","1"
"5927","-2","-2","-2"
"5928","-2","-2","-2"
"5934","0","0","0"
"5936","-2","-2","-2"
"5939","-3","-3","-3"
"5944","1","1","1"
"5954","-2","-2","-2"
"5957","-3","-3","-3"
"5958","-1","-1","-1"
"5963","-1","-1","-1"
"5965","-1","-1","-1"
"5967","5","5","5"
"5976","-2","-2","-2"
"5977","4","4","4"
"5988","-3","-3","-3"
"5989","0","0","0"
"5990","6","6","6"
"5992","3","3","3"
"5993","0","0","0"
"6007","-1","-1","-1"
"6015","-3","-3","-3"
"6020","-1","-1","-1"
"6021","-3","-3","-3"
"6025","2","2","2"
"6038","-2","-2","-2"
"6040","-2","-2","-2"
"6047","-2","-2","-2"
"6048","1","1","1"
"6053","1","1","1"
"6063","5","5","5"
"6069","-2","-2","-2"
"6075","-1","-1","-1"
"6077","0","0","0"
"6091","3","3","3"
"6095","0","0","0"
"6109","0","0","0"
"6112","1","1","1"
"6121","2","2","2"
"6146","-3","-3","-3"
"6147","1","1","1"
"6150","2","2","2"
"6151","7","7","7"
"6152","4","4","4"
"6161","0","0","0"
"6162","8","8","8"
"6168","-1","-1","-1"
"6169","2","2","2"
"6180","1","1","1"
"6182","1","1","1"
"6184","-2","-2","-2"
"6187","3","3","3"
"6189","0","0","0"
"6193","4","4","4"
"6201","-1","-1","-1"
"6211","-3","-3","-3"
"6213","6","6","6"
"6232","0","0","0"
"6235","-2","-2","-2"
"6249","-3","-3","-3"
"6252","-3","-3","-3"
"6256","-2","-2","-2"
"6257","3","3","3"
"6260","-1","-1","-1"
"6261","-2","-2","-2"
"6266","-3","-3","-3"
"6267","5","5","5"
"6274","-2","-2","-2"
"6295","-1","-1","-1"
"6298","8","8","8"
"6307","2","2","2"
"6310","5","5","5"
"6318","0","0","0"
"6322","-2","-2","-2"
"6329","-2","-2","-2"
"6337","-2","-2","-2"
"6347","-1","-1","-1"
"6350","-3","-3","-3"
"6357","-2","-2","-2"
"6359","-2","-2","-2"
"6362","-2","-2","-2"
"6363","-2","-2","-2"
"6366","-3","-3","-3"
"6370","1","1","1"
"6372","1","1","1"
"6384","-3","-3","-3"
"6397","-1","-1","-1"
"6398","-1","-1","-1"
"6401","-2","-2","-2"
"6403","-1","-1","-1"
"6411","-2","-2","-2"
"6420","11","11","11"
"6423","3","3","3"
"6438","-3","-3","-3"
"6444","4","4","4"
"6451","-2","-2","-2"
"6456","1","1","1"
"6460","3","3","3"
"6467","1","1","1"
"6476","0","0","0"
"6477","3","3","3"
"6478","-2","-2","-2"
"6479","-1","-1","-1"
"6487","3","3","3"
"6488","-2","-2","-2"
"6494","-2","-2","-2"
"6496","-2","-2","-2"
"6503","-1","-1","-1"
"6505","-3","-3","-3"
"6515","2","2","2"
"6523","1","1","1"
"6530","-1","-1","-1"
"6533","-3","-3","-3"
"6534","-2","-2","-2"
"6535","-3","-3","-3"
"6538","3","3","3"
"6548","-3","-3","-3"
"6550","-1","-1","-1"
"6553","-2","-2","-2"
"6564","-3","-3","-3"
"6568","-3","-3","-3"
"6571","0","0","0"
"6577","-3","-3","-3"
"6580","-3","-3","-3"
"6583","-2","-2","-2"
"6603","-1","-1","-1"
"6606","-2","-2","-2"
"6609","-1","-1","-1"
"6610","-3","-3","-3"
"6621","1","1","1"
"6624","4","4","4"
"6628","1","1","1"
"6634","-2","-2","-2"
"6636","-2","-2","-2"
"6652","0","0","0"
"6653","-2","-2","-2"
"6658","-2","-2","-2"
"6665","3","3","3"
"6674","12","12","12"
"6686","4","4","4"
"6689","-2","-2","-2"
"6690","-3","-3","-3"
"6693","-2","-2","-2"
"6704","1","1","1"
"6705","-3","-3","-3"
"6708","3","3","3"
"6724","-1","-1","-1"
"6726","-3","-3","-3"
"6728","-2","-2","-2"
"6735","-3","-3","-3"
"6736","1","1","1"
"6737","-1","-1","-1"
"6738","0","0","0"
"6746","-3","-3","-3"
"6749","0","0","0"
"6754","8","8","8"
"6759","-2","-2","-2"
"6760","-1","-1","-1"
"6767","-1","-1","-1"
"6772","-3","-3","-3"
"6776","-2","-2","-2"
"6777","6","6","6"
"6779","-3","-3","-3"
"6784","0","0","0"
"6792","0","0","0"
"6794","3","3","3"
"6795","-1","-1","-1"
"6796","-1","-1","-1"
"6798","0","0","0"
"6808","1","1","1"
"6813","-1","-1","-1"
"6816","1","1","1"
"6819","2","2","2"
"6823","-2","-2","-2"
"6835","2","2","2"
"6837","0","0","0"
"6838","-2","-2","-2"
"6842","-2","-2","-2"
"6845","3","3","3"
"6851","1","1","1"
"6854","1","1","1"
"6860","-1","-1","-1"
"6861","-2","-2","-2"
"6862","1","1","1"
"6867","3","3","3"
"6869","-3","-3","-3"
"6875","-2","-2","-2"
"6877","-3","-3","-3"
"6881","-3","-3","-3"
"6888","3","3","3"
"6897","4","4","4"
"6901","-1","-1","-1"
"6908","0","0","0"
"6912","1","1","1"
"6914","2","2","2"
"6921","1","1","1"
"6940","0","0","0"
"6955","-2","-2","-2"
"6960","4","4","4"
"6961","6","6","6"
"6962","-1","-1","-1"
"6971","9","9","9"
"6972","3","3","3"
"6975","0","0","0"
"6977","1","1","1"
"6979","-2","-2","-2"
"6983","3","3","3"
"6993","-2","-2","-2"
"6998","-2","-2","-2"
"7008","-3","-3","-3"
"7013","3","3","3"
"7016","-3","-3","-3"
"7024","-1","-1","-1"
"7033","2","2","2"
"7045","-3","-3","-3"
"7048","-3","-3","-3"
"7050","1","1","1"
"7052","0","0","0"
"7064","-2","-2","-2"
"7072","-2","-2","-2"
"7074","2","2","2"
"7077","-3","-3","-3"
"7081","0","0","0"
"7082","-1","-1","-1"
"7086","1","1","1"
"7089","14","14","14"
"7092","-2","-2","-2"
"7096","2","2","2"
"7097","-2","-2","-2"
"7099","-1","-1","-1"
"7107","1","1","1"
"7110","0","0","0"
"7112","-3","-3","-3"
"7117","-2","-2","-2"
"7122","-1","-1","-1"
"7126","-1","-1","-1"
"7127","1","1","1"
"7141","4","4","4"
"7144","-2","-2","-2"
"7150","-2","-2","-2"
"7151","-3","-3","-3"
"7157","1","1","1"
"7159","-3","-3","-3"
"7162","3","3","3"
"7165","-1","-1","-1"
"7175","0","0","0"
"7177","2","2","2"
"7180","4","4","4"
"7195","-1","-1","-1"
"7196","2","2","2"
"7197","-2","-2","-2"
"7209","-2","-2","-2"
"7211","-2","-2","-2"
"7232","0","0","0"
"7233","1","1","1"
"7234","-1","-1","-1"
"7245","0","0","0"
"7250","-1","-1","-1"
"7251","2","2","2"
"7254","1","1","1"
"7265","1","1","1"
"7269","-3","-3","-3"
"7271","12","12","12"
"7283","-3","-3","-3"
"7284","-2","-2","-2"
"7298","-1","-1","-1"
"7307","5","5","5"
"7310","-2","-2","-2"
"7318","-2","-2","-2"
"7327","1","1","1"
"7328","1","1","1"
"7329","1","1","1"
"7333","-2","-2","-2"
"7344","0","0","0"
"7348","-2","-2","-2"
"7350","7","7","7"
"7351","-2","-2","-2"
"7353","-3","-3","-3"
"7355","1","1","1"
"7358","-1","-1","-1"
"7364","-2","-2","-2"
"7365","3","3","3"
"7373","-1","-1","-1"
"7384","-2","-2","-2"
"7403","-3","-3","-3"
"7407","0","0","0"
"7430","0","0","0"
"7432","-2","-2","-2"
"7433","-3","-3","-3"
"7434","3","3","3"
"7440","-3","-3","-3"
"7448","-3","-3","-3"
"7449","-1","-1","-1"
"7451","2","2","2"
"7455","5","5","5"
"7459","5","5","5"
"7460","-2","-2","-2"
"7464","0","0","0"
"7465","-2","-2","-2"
"7476","-2","-2","-2"
"7487","-2","-2","-2"
"7488","-3","-3","-3"
"7497","0","0","0"
"7500","-1","-1","-1"
"7501","-1","-1","-1"
"7502","2","2","2"
"7506","-3","-3","-3"
"7518","0","0","0"
"7519","0","0","0"
"7520","-1","-1","-1"
"7537","-2","-2","-2"
"7538","-2","-2","-2"
"7539","0","0","0"
"7545","5","5","5"
"7552","-1","-1","-1"
"7562","-2","-2","-2"
"7564","-3","-3","-3"
"7570","-2","-2","-2"
"7584","4","4","4"
"7604","-2","-2","-2"
"7608","1","1","1"
"7609","1","1","1"
"7610","3","3","3"
"7611","4","4","4"
"7627","-3","-3","-3"
"7629","-1","-1","-1"
"7637","4","4","4"
"7639","-3","-3","-3"
"7643","0","0","0"
"7647","-3","-3","-3"
"7648","0","0","0"
"7654","2","2","2"
"7655","11","11","11"
"7658","-1","-1","-1"
"7670","0","0","0"
"7671","4","4","4"
"7672","-2","-2","-2"
"7681","0","0","0"
"7687","-3","-3","-3"
"7688","1","1","1"
"7693","0","0","0"
"7697","2","2","2"
"7702","0","0","0"
"7707","2","2","2"
"7710","0","0","0"
"7718","-2","-2","-2"
"7721","-2","-2","-2"
"7733","4","4","4"
"7734","1","1","1"
"7736","4","4","4"
"7737","2","2","2"
"7738","-2","-2","-2"
"7741","1","1","1"
"7762","-2","-2","-2"
"7763","-1","-1","-1"
"7764","-3","-3","-3"
"7771","-1","-1","-1"
"7784","0","0","0"
"7788","2","2","2"
"7790","0","0","0"
"7795","1","1","1"
"7800","1","1","1"
"7813","-2","-2","-2"
"7815","-3","-3","-3"
"7817","-1","-1","-1"
"7823","0","0","0"
"7826","2","2","2"
"7829","5","5","5"
"7830","3","3","3"
"7840","14","14","14"
"7841","7","7","7"
"7847","0","0","0"
"7850","-2","-2","-2"
"7852","-2","-2","-2"
"7853","2","2","2"
"7861","-2","-2","-2"
"7862","-1","-1","-1"
"7867","2","2","2"
"7868","8","8","8"
"7869","5","5","5"
"7870","2","2","2"
"7871","13","13","13"
"7875","12","12","12"
"7881","-2","-2","-2"
"7884","0","0","0"
"7886","-3","-3","-3"
"7900","0","0","0"
"7903","1","1","1"
"7906","-2","-2","-2"
"7913","3","3","3"
"7923","2","2","2"
"7926","1","1","1"
"7939","-2","-2","-2"
"7950","-3","-3","-3"
"7953","-3","-3","-3"
"7958","1","1","1"
"7960","3","3","3"
"7964","-1","-1","-1"
"7967","2","2","2"
"7968","0","0","0"
"7976","-3","-3","-3"
"7978","-2","-2","-2"
"7982","0","0","0"
"7985","-1","-1","-1"
"7989","-3","-3","-3"
"7992","4","4","4"
"7994","-1","-1","-1"
"7999","5","5","5"
"8004","0","0","0"
"8006","1","1","1"
"8010","-3","-3","-3"
"8011","11","11","11"
"8013","-2","-2","-2"
"8015","5","5","5"
"8018","-1","-1","-1"
"8034","-2","-2","-2"
"8038","1","1","1"
"8041","0","0","0"
"8046","5","5","5"
"8051","13","13","13"
"8053","1","1","1"
"8058","18","18","18"
"8063","2","2","2"
"8068","-1","-1","-1"
"8072","6","6","6"
"8075","1","1","1"
"8078","1","1","1"
"8079","5","5","5"
"8087","0","0","0"
"8093","8","8","8"
"8098","10","10","10"
"8102","-1","-1","-1"
"8104","-1","-1","-1"
"8106","-3","-3","-3"
"8112","-1","-1","-1"
"8113","3","3","3"
"8118","-3","-3","-3"
"8122","-1","-1","-1"
"8127","-2","-2","-2"
"8132","4","4","4"
"8136","9","9","9"
"8138","9","9","9"
"8143","-2","-2","-2"
"8158","10","10","10"
"8159","0","0","0"
"8163","2","2","2"
"8164","9","9","9"
"8175","2","2","2"
"8184","2","2","2"
"8195","-2","-2","-2"
"8197","16","16","16"
"8198","2","2","2"
"8207","3","3","3"
"8224","5","5","5"
"8228","0","0","0"
"8230","4","4","4"
"8232","1","1","1"
"8243","-3","-3","-3"
"8255","1","1","1"
"8256","10","10","10"
"8257","2","2","2"
"8258","2","2","2"
"8259","0","0","0"
"8262","0","0","0"
"8263","6","6","6"
"8266","-1","-1","-1"
"8268","3","3","3"
"8271","4","4","4"
"8290","3","3","3"
"8292","-2","-2","-2"
"8295","-2","-2","-2"
"8296","5","5","5"
"8305","12","12","12"
"8312","-2","-2","-2"
"8323","-2","-2","-2"
"8327","0","0","0"
"8336","4","4","4"
"8340","5","5","5"
"8345","5","5","5"
"8346","-1","-1","-1"
"8353","0","0","0"
"8355","-1","-1","-1"
"8358","0","0","0"
"8363","4","4","4"
"8369","2","2","2"
"8373","4","4","4"
"8381","1","1","1"
"8385","0","0","0"
"8388","1","1","1"
"8390","-2","-2","-2"
"8392","3","3","3"
"8393","2","2","2"
"8396","5","5","5"
"8407","1","1","1"
"8408","-2","-2","-2"
"8410","7","7","7"
"8416","3","3","3"
"8417","1","1","1"
"8422","5","5","5"
"8424","5","5","5"
"8429","2","2","2"
"8434","-1","-1","-1"
"8442","4","4","4"
"8444","6","6","6"
"8449","7","7","7"
"8450","-2","-2","-2"
"8457","-2","-2","-2"
"8465","5","5","5"
"8471","6","6","6"
"8474","0","0","0"
"8479","-3","-3","-3"
"8481","11","11","11"
"8482","1","1","1"
"8486","3","3","3"
"8490","2","2","2"
"8498","4","4","4"
"8500","-2","-2","-2"
"8501","11","11","11"
"8502","12","12","12"
"8523","1","1","1"
"8524","-3","-3","-3"
"8525","1","1","1"
"8534","0","0","0"
"8539","3","3","3"
"8542","-2","-2","-2"
"8545","-1","-1","-1"
"8548","-2","-2","-2"
"8550","3","3","3"
"8556","-1","-1","-1"
"8561","7","7","7"
"8570","-1","-1","-1"
"8578","2","2","2"
"8579","3","3","3"
"8591","-2","-2","-2"
"8593","10","10","10"
"8594","-2","-2","-2"
"8608","17","17","17"
"8610","2","2","2"
"8612","0","0","0"
"8614","-2","-2","-2"
"8618","3","3","3"
"8619","4","4","4"
"8620","-3","-3","-3"
"8621","0","0","0"
"8641","4","4","4"
"8650","6","6","6"
"8652","0","0","0"
"8657","0","0","0"
"8666","-2","-2","-2"
"8669","-2","-2","-2"
"8670","1","1","1"
"8672","-1","-1","-1"
"8675","0","0","0"
"8681","-2","-2","-2"
"8682","0","0","0"
"8683","2","2","2"
"8684","-3","-3","-3"
"8685","-1","-1","-1"
"8686","1","1","1"
"8688","-3","-3","-3"
"8692","2","2","2"
"8695","-1","-1","-1"
"8696","0","0","0"
"8699","2","2","2"
"8706","-2","-2","-2"
"8709","2","2","2"
"8711","1","1","1"
"8718","-1","-1","-1"
"8720","-2","-2","-2"
"8726","-1","-1","-1"
"8731","-1","-1","-1"
"8733","6","6","6"
"8762","8","8","8"
"8763","6","6","6"
"8766","6","6","6"
"8768","1","1","1"
"8771","4","4","4"
"8772","-2","-2","-2"
"8782","-2","-2","-2"
"8797","3","3","3"
"8801","3","3","3"
"8804","2","2","2"
"8808","-3","-3","-3"
"8809","8","8","8"
"8811","7","7","7"
"8812","6","6","6"
"8813","-1","-1","-1"
"8818","0","0","0"
"8830","0","0","0"
"8832","0","0","0"
"8833","2","2","2"
"8838","1","1","1"
"8839","-3","-3","-3"
"8850","-3","-3","-3"
"8852","1","1","1"
"8859","4","4","4"
"8860","2","2","2"
"8862","5","5","5"
"8876","10","10","10"
"8877","7","7","7"
"8883","11","11","11"
"8884","-1","-1","-1"
"8886","10","10","10"
"8893","-2","-2","-2"
"8909","-1","-1","-1"
"8911","0","0","0"
"8914","4","4","4"
"8917","-1","-1","-1"
"8918","0","0","0"
"8921","1","1","1"
"8923","10","10","10"
"8926","-1","-1","-1"
"8928","-3","-3","-3"
"8953","-1","-1","-1"
"8955","-2","-2","-2"
"8957","1","1","1"
"8964","0","0","0"
"8968","17","17","17"
"8976","2","2","2"
"8983","7","7","7"
"8991","3","3","3"
"8996","7","7","7"
"8998","11","11","11"
"9002","8","8","8"
"9008","-1","-1","-1"
"9011","0","0","0"
"9015","5","5","5"
"9023","2","2","2"
"9027","7","7","7"
"9028","0","0","0"
"9029","-2","-2","-2"
"9031","4","4","4"
"9044","9","9","9"
"9045","1","1","1"
"9053","-1","-1","-1"
"9061","-1","-1","-1"
"9064","-3","-3","-3"
"9065","2","2","2"
"9067","17","17","17"
"9071","-1","-1","-1"
"9085","-1","-1","-1"
"9091","3","3","3"
"9097","4","4","4"
"9101","5","5","5"
"9105","2","2","2"
"9111","8","8","8"
"9115","3","3","3"
"9120","6","6","6"
"9124","-3","-3","-3"
"9130","14","14","14"
"9133","10","10","10"
"9134","-2","-2","-2"
"9139","-1","-1","-1"
"9141","-2","-2","-2"
"9146","2","2","2"
"9151","7","7","7"
"9156","-3","-3","-3"
"9161","3","3","3"
"9162","-3","-3","-3"
"9163","10","10","10"
"9169","1","1","1"
"9175","6","6","6"
"9185","2","2","2"
"9186","8","8","8"
"9193","1","1","1"
"9197","2","2","2"
"9210","-2","-2","-2"
"9220","6","6","6"
"9233","2","2","2"
"9245","4","4","4"
"9249","-2","-2","-2"
"9252","15","15","15"
"9255","2","2","2"
"9257","0","0","0"
"9259","-1","-1","-1"
"9262","-2","-2","-2"
"9265","5","5","5"
"9273","0","0","0"
"9274","8","8","8"
"9277","-3","-3","-3"
"9284","5","5","5"
"9289","3","3","3"
"9291","3","3","3"
"9296","-3","-3","-3"
"9301","1","1","1"
"9303","7","7","7"
"9312","-1","-1","-1"
"9315","0","0","0"
"9316","-3","-3","-3"
"9317","-3","-3","-3"
"9318","6","6","6"
"9328","3","3","3"
"9332","3","3","3"
"9337","4","4","4"
"9343","3","3","3"
"9356","0","0","0"
"9358","-2","-2","-2"
"9359","-3","-3","-3"
"9360","-2","-2","-2"
"9361","-1","-1","-1"
"9363","-2","-2","-2"
"9367","-3","-3","-3"
"9372","12","12","12"
"9377","1","1","1"
"9383","8","8","8"
"9384","3","3","3"
"9395","1","1","1"
"9396","-2","-2","-2"
"9405","3","3","3"
"9408","-3","-3","-3"
"9418","15","15","15"
"9431","1","1","1"
"9436","-3","-3","-3"
"9449","-2","-2","-2"
"9450","5","5","5"
"9464","2","2","2"
"9467","1","1","1"
"9471","0","0","0"
"9472","4","4","4"
"9482","1","1","1"
"9487","-2","-2","-2"
"9494","0","0","0"
"9495","-3","-3","-3"
"9501","5","5","5"
"9507","-1","-1","-1"
"9510","6","6","6"
"9512","9","9","9"
"9513","0","0","0"
"9514","17","17","17"
"9515","7","7","7"
"9521","0","0","0"
"9525","-2","-2","-2"
"9527","-2","-2","-2"
"9530","8","8","8"
"9532","-3","-3","-3"
"9535","10","10","10"
"9539","18","18","18"
"9542","9","9","9"
"9553","1","1","1"
"9554","-3","-3","-3"
"9556","4","4","4"
"9558","9","9","9"
"9559","4","4","4"
"9562","5","5","5"
"9564","11","11","11"
"9565","-1","-1","-1"
"9566","-2","-2","-2"
"9569","2","2","2"
"9571","0","0","0"
"9577","11","11","11"
"9589","1","1","1"
"9590","2","2","2"
"9592","4","4","4"
"9597","13","13","13"
"9604","3","3","3"
"9606","10","10","10"
"9612","2","2","2"
"9614","-1","-1","-1"
"9620","5","5","5"
"9623","5","5","5"
"9640","0","0","0"
"9642","6","6","6"
"9650","1","1","1"
"9652","-3","-3","-3"
"9660","0","0","0"
"9670","9","9","9"
"9671","1","1","1"
"9676","12","12","12"
"9678","-1","-1","-1"
"9693","18","18","18"
"9696","23","23","23"
"9701","3","3","3"
"9702","16","16","16"
"9703","-2","-2","-2"
"9712","1","1","1"
"9718","-3","-3","-3"
"9722","-2","-2","-2"
"9734","6","6","6"
"9747","6","6","6"
"9748","11","11","11"
"9751","2","2","2"
"9757","0","0","0"
"9763","8","8","8"
"9768","11","11","11"
"9777","-1","-1","-1"
"9778","14","14","14"
"9783","3","3","3"
"9790","0","0","0"
"9796","11","11","11"
"9802","9","9","9"
"9812","12","12","12"
"9826","-1","-1","-1"
"9827","-1","-1","-1"
"9829","5","5","5"
"9832","0","0","0"
"9836","-3","-3","-3"
"9846","-3","-3","-3"
"9851","-2","-2","-2"
"9855","-2","-2","-2"
"9860","12","12","12"
"9864","-2","-2","-2"
"9866","2","2","2"
"9873","0","0","0"
"9877","-1","-1","-1"
"9878","2","2","2"
"9880","-2","-2","-2"
"9883","-1","-1","-1"
"9898","3","3","3"
"9909","12","12","12"
"9917","9","9","9"
"9918","12","12","12"
"9919","-3","-3","-3"
"9921","2","2","2"
"9926","4","4","4"
"9928","3","3","3"
"9938","-3","-3","-3"
"9939","7","7","7"
"9943","1","1","1"
"9945","-1","-1","-1"
"9946","7","7","7"
"9950","5","5","5"
"9956","2","2","2"
"9962","16","16","16"
"9968","-3","-3","-3"
"9971","5","5","5"
"9972","8","8","8"
"9975","3","3","3"
"9986","0","0","0"
"9996","-2","-2","-2"
"10001","4","4","4"
"10005","8","8","8"
"10022","-2","-2","-2"
"10031","5","5","5"
"10033","-2","-2","-2"
"10035","16","16","16"
"10036","-2","-2","-2"
"10039","10","10","10"
"10041","12","12","12"
"10047","-2","-2","-2"
"10050","-1","-1","-1"
"10057","1","1","1"
"10065","26","26","26"
"10066","4","4","4"
"10070","-1","-1","-1"
"10078","15","15","15"
"10081","12","12","12"
"10084","1","1","1"
"10096","1","1","1"
"10100","-2","-2","-2"
"10102","12","12","12"
"10104","-2","-2","-2"
"10105","4","4","4"
"10107","-1","-1","-1"
"10108","1","1","1"
"10110","6","6","6"
"10113","0","0","0"
"10118","15","15","15"
"10123","2","2","2"
"10126","0","0","0"
"10141","7","7","7"
"10159","-1","-1","-1"
"10161","0","0","0"
"10164","8","8","8"
"10166","1","1","1"
"10175","10","10","10"
"10177","11","11","11"
"10184","0","0","0"
"10188","0","0","0"
"10192","8","8","8"
"10195","-3","-3","-3"
"10196","-1","-1","-1"
"10198","-1","-1","-1"
"10199","14","14","14"
"10205","5","5","5"
"10207","2","2","2"
"10214","3","3","3"
"10216","-1","-1","-1"
"10218","5","5","5"
"10222","-3","-3","-3"
"10226","1","1","1"
"10227","6","6","6"
"10231","11","11","11"
"10234","3","3","3"
"10235","5","5","5"
"10240","5","5","5"
"10247","-2","-2","-2"
"10252","16","16","16"
"10258","8","8","8"
"10261","10","10","10"
"10263","-3","-3","-3"
"10264","-1","-1","-1"
"10273","-2","-2","-2"
"10278","11","11","11"
"10284","-1","-1","-1"
"10287","-3","-3","-3"
"10297","3","3","3"
"10306","-2","-2","-2"
"10310","1","1","1"
"10312","16","16","16"
"10313","-3","-3","-3"
"10315","-2","-2","-2"
"10318","-3","-3","-3"
"10329","1","1","1"
"10344","14","14","14"
"10349","10","10","10"
"10354","0","0","0"
"10357","1","1","1"
"10359","1","1","1"
"10368","-1","-1","-1"
"10373","15","15","15"
"10375","3","3","3"
"10377","22","22","22"
"10385","0","0","0"
"10397","10","10","10"
"10402","9","9","9"
"10403","-1","-1","-1"
"10407","-2","-2","-2"
"10408","-2","-2","-2"
"10417","2","2","2"
"10421","0","0","0"
"10423","-2","-2","-2"
"10424","12","12","12"
"10430","21","21","21"
"10431","-2","-2","-2"
"10439","3","3","3"
"10447","-3","-3","-3"
"10448","9","9","9"
"10450","7","7","7"
"10451","10","10","10"
"10454","-1","-1","-1"
"10455","3","3","3"
"10457","8","8","8"
"10463","2","2","2"
"10478","0","0","0"
"10483","3","3","3"
"10486","-3","-3","-3"
"10489","-1","-1","-1"
"10499","15","15","15"
"10503","12","12","12"
"10504","13","13","13"
"10510","-1","-1","-1"
"10513","0","0","0"
"10521","10","10","10"
"10533","6","6","6"
"10537","1","1","1"
"10542","3","3","3"
"10546","12","12","12"
"10551","5","5","5"
"10554","4","4","4"
"10556","-1","-1","-1"
"10560","7","7","7"
"10566","13","13","13"
"10570","11","11","11"
"10571","4","4","4"
"10576","8","8","8"
"10584","11","11","11"
"10591","4","4","4"
"10597","5","5","5"
"10603","3","3","3"
"10612","0","0","0"
"10622","9","9","9"
"10623","0","0","0"
"10627","8","8","8"
"10630","18","18","18"
"10631","3","3","3"
"10640","5","5","5"
"10642","-2","-2","-2"
"10643","-2","-2","-2"
"10649","15","15","15"
"10657","22","22","22"
"10659","0","0","0"
"10667","-1","-1","-1"
"10671","6","6","6"
"10680","8","8","8"
"10681","-3","-3","-3"
"10685","6","6","6"
"10686","5","5","5"
"10687","8","8","8"
"10690","-3","-3","-3"
"10691","1","1","1"
"10702","6","6","6"
"10711","10","10","10"
"10713","1","1","1"
"10720","-3","-3","-3"
"10721","9","9","9"
"10723","2","2","2"
"10731","1","1","1"
"10733","10","10","10"
"10744","6","6","6"
"10745","12","12","12"
"10748","-3","-3","-3"
