"Step","DQN_run_1747564920 - win","DQN_run_1747564920 - win__MIN","DQN_run_1747564920 - win__MAX"
"37553","1","1","1"
"37555","1","1","1"
"37562","1","1","1"
"37569","1","1","1"
"37574","1","1","1"
"37576","1","1","1"
"37580","1","1","1"
"37581","1","1","1"
"37590","1","1","1"
"37594","1","1","1"
"37599","1","1","1"
"37600","1","1","1"
"37605","1","1","1"
"37609","1","1","1"
"37611","1","1","1"
"37624","1","1","1"
"37625","1","1","1"
"37627","1","1","1"
"37632","0","0","0"
"37635","1","1","1"
"37637","1","1","1"
"37647","1","1","1"
"37652","0","0","0"
"37654","1","1","1"
"37668","1","1","1"
"37671","0","0","0"
"37674","1","1","1"
"37677","1","1","1"
"37689","1","1","1"
"37693","0","0","0"
"37698","1","1","1"
"37703","1","1","1"
"37709","1","1","1"
"37717","1","1","1"
"37730","1","1","1"
"37732","1","1","1"
"37736","0","0","0"
"37738","1","1","1"
"37740","0","0","0"
"37745","1","1","1"
"37746","1","1","1"
"37748","1","1","1"
"37750","1","1","1"
"37752","1","1","1"
"37756","1","1","1"
"37767","1","1","1"
"37768","0","0","0"
"37772","1","1","1"
"37789","1","1","1"
"37800","1","1","1"
"37809","1","1","1"
"37813","0","0","0"
"37815","1","1","1"
"37818","1","1","1"
"37819","1","1","1"
"37826","1","1","1"
"37831","1","1","1"
"37836","0","0","0"
"37837","1","1","1"
"37840","1","1","1"
"37841","1","1","1"
"37843","1","1","1"
"37850","1","1","1"
"37852","1","1","1"
"37853","1","1","1"
"37856","1","1","1"
"37875","1","1","1"
"37878","0","0","0"
"37881","1","1","1"
"37892","1","1","1"
"37908","1","1","1"
"37911","1","1","1"
"37919","1","1","1"
"37921","1","1","1"
"37923","1","1","1"
"37930","0","0","0"
"37940","1","1","1"
"37942","1","1","1"
"37950","1","1","1"
"37952","1","1","1"
"37958","0","0","0"
"37966","1","1","1"
"37971","1","1","1"
"37972","1","1","1"
"37978","0","0","0"
"37980","1","1","1"
"37989","1","1","1"
"37993","1","1","1"
"38002","1","1","1"
"38004","1","1","1"
"38006","0","0","0"
"38009","1","1","1"
"38018","1","1","1"
"38028","1","1","1"
"38030","1","1","1"
"38033","1","1","1"
"38037","1","1","1"
"38039","1","1","1"
"38044","1","1","1"
"38048","1","1","1"
"38052","0","0","0"
"38056","1","1","1"
"38059","1","1","1"
"38062","0","0","0"
"38068","1","1","1"
"38072","0","0","0"
"38074","1","1","1"
"38076","1","1","1"
"38078","1","1","1"
"38081","1","1","1"
"38082","1","1","1"
"38092","1","1","1"
"38096","1","1","1"
"38098","1","1","1"
"38099","1","1","1"
"38101","0","0","0"
"38103","1","1","1"
"38107","1","1","1"
"38112","1","1","1"
"38118","1","1","1"
"38122","1","1","1"
"38130","1","1","1"
"38131","1","1","1"
"38139","1","1","1"
"38143","1","1","1"
"38145","1","1","1"
"38153","1","1","1"
"38158","1","1","1"
"38159","1","1","1"
"38160","1","1","1"
"38161","1","1","1"
"38168","1","1","1"
"38169","0","0","0"
"38172","1","1","1"
"38178","1","1","1"
"38182","1","1","1"
"38187","1","1","1"
"38193","1","1","1"
"38199","0","0","0"
"38200","1","1","1"
"38202","1","1","1"
"38211","0","0","0"
"38213","1","1","1"
"38224","1","1","1"
"38225","1","1","1"
"38232","1","1","1"
"38247","0","0","0"
"38248","1","1","1"
"38250","1","1","1"
"38256","1","1","1"
"38257","1","1","1"
"38261","1","1","1"
"38265","1","1","1"
"38278","1","1","1"
"38288","1","1","1"
"38291","1","1","1"
"38296","1","1","1"
"38307","1","1","1"
"38309","1","1","1"
"38310","1","1","1"
"38313","1","1","1"
"38316","0","0","0"
"38321","0","0","0"
"38323","1","1","1"
"38335","0","0","0"
"38342","1","1","1"
"38349","1","1","1"
"38357","1","1","1"
"38358","1","1","1"
"38359","1","1","1"
"38365","0","0","0"
"38367","1","1","1"
"38373","1","1","1"
"38380","1","1","1"
"38386","1","1","1"
"38389","1","1","1"
"38393","1","1","1"
"38395","1","1","1"
"38401","1","1","1"
"38402","1","1","1"
"38410","1","1","1"
"38418","1","1","1"
"38423","1","1","1"
"38431","1","1","1"
"38434","0","0","0"
"38436","1","1","1"
"38437","1","1","1"
"38442","1","1","1"
"38444","1","1","1"
"38447","1","1","1"
"38449","1","1","1"
"38452","1","1","1"
"38456","1","1","1"
"38463","1","1","1"
"38470","1","1","1"
"38475","1","1","1"
"38477","1","1","1"
"38481","1","1","1"
"38484","1","1","1"
"38485","1","1","1"
"38490","1","1","1"
"38492","1","1","1"
"38501","1","1","1"
"38507","1","1","1"
"38509","1","1","1"
"38513","1","1","1"
"38524","1","1","1"
"38530","1","1","1"
"38548","1","1","1"
"38550","1","1","1"
"38557","0","0","0"
"38559","1","1","1"
"38566","1","1","1"
"38569","1","1","1"
"38570","1","1","1"
"38571","1","1","1"
"38573","1","1","1"
"38578","1","1","1"
"38582","1","1","1"
"38589","1","1","1"
"38592","0","0","0"
"38597","1","1","1"
"38598","1","1","1"
"38599","1","1","1"
"38601","1","1","1"
"38610","1","1","1"
"38619","1","1","1"
"38624","1","1","1"
"38638","1","1","1"
"38639","1","1","1"
"38645","1","1","1"
"38649","1","1","1"
"38654","1","1","1"
"38667","1","1","1"
"38671","1","1","1"
"38675","1","1","1"
"38676","1","1","1"
"38677","1","1","1"
"38681","1","1","1"
"38692","1","1","1"
"38700","1","1","1"
"38710","1","1","1"
"38722","1","1","1"
"38723","1","1","1"
"38733","1","1","1"
"38734","0","0","0"
"38742","1","1","1"
"38752","1","1","1"
"38756","1","1","1"
"38759","1","1","1"
"38765","1","1","1"
"38777","1","1","1"
"38785","0","0","0"
"38789","1","1","1"
"38798","1","1","1"
"38805","1","1","1"
"38806","0","0","0"
"38808","1","1","1"
"38816","1","1","1"
"38817","1","1","1"
"38818","1","1","1"
"38819","1","1","1"
"38820","1","1","1"
"38823","1","1","1"
"38827","1","1","1"
"38839","1","1","1"
"38847","1","1","1"
"38850","1","1","1"
"38852","1","1","1"
"38855","1","1","1"
"38862","1","1","1"
"38864","1","1","1"
"38866","1","1","1"
"38871","1","1","1"
"38874","0","0","0"
"38885","1","1","1"
"38891","1","1","1"
"38894","1","1","1"
"38900","1","1","1"
"38909","1","1","1"
"38916","1","1","1"
"38921","1","1","1"
"38922","1","1","1"
"38925","1","1","1"
"38926","0","0","0"
"38931","0","0","0"
"38932","1","1","1"
"38942","1","1","1"
"38943","1","1","1"
"38944","1","1","1"
"38950","0","0","0"
"38958","1","1","1"
"38959","0","0","0"
"38974","1","1","1"
"38979","1","1","1"
"38981","1","1","1"
"38985","1","1","1"
"38993","0","0","0"
"39000","1","1","1"
"39002","1","1","1"
"39004","1","1","1"
"39011","1","1","1"
"39024","1","1","1"
"39026","1","1","1"
"39027","1","1","1"
"39048","1","1","1"
"39050","0","0","0"
"39067","0","0","0"
"39072","1","1","1"
"39079","1","1","1"
"39082","1","1","1"
"39083","1","1","1"
"39099","0","0","0"
"39115","1","1","1"
"39121","1","1","1"
"39130","1","1","1"
"39149","1","1","1"
"39151","0","0","0"
"39152","1","1","1"
"39156","1","1","1"
"39157","1","1","1"
"39177","0","0","0"
"39181","1","1","1"
"39183","1","1","1"
"39192","0","0","0"
"39200","1","1","1"
"39204","1","1","1"
"39210","1","1","1"
"39217","1","1","1"
"39218","0","0","0"
"39220","1","1","1"
"39224","1","1","1"
"39226","1","1","1"
"39230","0","0","0"
"39237","1","1","1"
"39240","1","1","1"
"39245","1","1","1"
"39246","1","1","1"
"39249","1","1","1"
"39255","1","1","1"
"39257","1","1","1"
"39261","1","1","1"
"39263","1","1","1"
"39268","0","0","0"
"39271","1","1","1"
"39273","1","1","1"
"39282","1","1","1"
"39283","0","0","0"
"39290","1","1","1"
"39301","0","0","0"
"39303","1","1","1"
"39305","1","1","1"
"39313","1","1","1"
"39320","1","1","1"
"39325","0","0","0"
"39337","1","1","1"
"39338","1","1","1"
"39339","0","0","0"
"39341","0","0","0"
"39346","1","1","1"
"39366","1","1","1"
"39368","1","1","1"
"39369","1","1","1"
"39371","1","1","1"
"39372","1","1","1"
"39377","1","1","1"
"39378","0","0","0"
"39379","1","1","1"
"39380","1","1","1"
"39387","0","0","0"
"39398","1","1","1"
"39402","0","0","0"
"39414","1","1","1"
"39418","1","1","1"
"39420","1","1","1"
"39424","1","1","1"
"39431","1","1","1"
"39439","1","1","1"
"39448","1","1","1"
"39450","1","1","1"
"39452","1","1","1"
"39456","1","1","1"
"39468","1","1","1"
"39473","1","1","1"
"39476","1","1","1"
"39479","1","1","1"
"39482","1","1","1"
"39500","1","1","1"
"39501","1","1","1"
"39507","1","1","1"
"39512","1","1","1"
"39522","1","1","1"
"39529","1","1","1"
"39534","1","1","1"
"39545","1","1","1"
"39548","1","1","1"
"39555","1","1","1"
"39561","1","1","1"
"39563","1","1","1"
"39565","1","1","1"
"39567","0","0","0"
"39571","0","0","0"
"39576","1","1","1"
"39580","1","1","1"
"39581","1","1","1"
"39594","0","0","0"
"39601","1","1","1"
"39617","0","0","0"
"39619","1","1","1"
"39621","1","1","1"
"39623","0","0","0"
"39625","1","1","1"
"39633","1","1","1"
"39640","1","1","1"
"39643","1","1","1"
"39649","1","1","1"
"39657","0","0","0"
"39660","1","1","1"
"39664","1","1","1"
"39666","1","1","1"
"39678","1","1","1"
"39679","1","1","1"
"39681","1","1","1"
"39682","1","1","1"
"39689","1","1","1"
"39693","1","1","1"
"39695","1","1","1"
"39696","1","1","1"
"39700","1","1","1"
"39701","1","1","1"
"39702","1","1","1"
"39713","1","1","1"
"39731","1","1","1"
"39746","1","1","1"
"39753","1","1","1"
"39758","0","0","0"
"39765","1","1","1"
"39773","0","0","0"
"39778","1","1","1"
"39788","1","1","1"
"39794","1","1","1"
"39795","1","1","1"
"39798","1","1","1"
"39811","1","1","1"
"39812","1","1","1"
"39813","1","1","1"
"39815","1","1","1"
"39819","1","1","1"
"39824","1","1","1"
"39829","1","1","1"
"39832","1","1","1"
"39835","1","1","1"
"39836","1","1","1"
"39843","0","0","0"
"39844","1","1","1"
"39854","1","1","1"
"39860","0","0","0"
"39864","1","1","1"
"39866","1","1","1"
"39868","1","1","1"
"39870","0","0","0"
"39872","1","1","1"
"39876","1","1","1"
"39877","1","1","1"
"39878","1","1","1"
"39888","1","1","1"
"39897","0","0","0"
"39898","1","1","1"
"39900","1","1","1"
"39903","1","1","1"
"39904","1","1","1"
"39907","0","0","0"
"39919","1","1","1"
"39921","1","1","1"
"39923","1","1","1"
"39934","1","1","1"
"39941","1","1","1"
"39943","1","1","1"
"39947","1","1","1"
"39948","1","1","1"
"39949","0","0","0"
"39954","1","1","1"
"39965","1","1","1"
"39967","0","0","0"
"39976","1","1","1"
"39980","0","0","0"
"39981","1","1","1"
"39982","0","0","0"
"39990","1","1","1"
"39991","1","1","1"
"39993","1","1","1"
"39998","1","1","1"
"39999","1","1","1"
"40002","1","1","1"
"40005","1","1","1"
"40010","1","1","1"
"40019","1","1","1"
"40020","1","1","1"
"40028","1","1","1"
"40030","1","1","1"
"40036","1","1","1"
"40038","1","1","1"
"40047","1","1","1"
"40064","1","1","1"
"40066","0","0","0"
"40070","1","1","1"
"40073","0","0","0"
"40076","1","1","1"
"40077","1","1","1"
"40089","1","1","1"
"40092","1","1","1"
"40106","1","1","1"
"40113","1","1","1"
"40114","1","1","1"
"40115","1","1","1"
"40116","1","1","1"
"40117","1","1","1"
"40123","1","1","1"
"40124","1","1","1"
"40127","0","0","0"
"40129","0","0","0"
"40137","1","1","1"
"40139","1","1","1"
"40158","1","1","1"
"40159","1","1","1"
"40160","0","0","0"
"40167","1","1","1"
"40171","0","0","0"
"40177","0","0","0"
"40188","1","1","1"
"40190","1","1","1"
"40193","1","1","1"
"40199","1","1","1"
"40213","0","0","0"
"40216","1","1","1"
"40220","1","1","1"
"40227","1","1","1"
"40236","1","1","1"
"40243","0","0","0"
"40244","0","0","0"
"40245","0","0","0"
"40249","1","1","1"
"40252","1","1","1"
"40257","1","1","1"
"40262","1","1","1"
"40269","1","1","1"
"40273","1","1","1"
"40274","1","1","1"
"40278","1","1","1"
"40280","1","1","1"
"40286","1","1","1"
"40295","1","1","1"
"40301","1","1","1"
"40309","1","1","1"
"40311","1","1","1"
"40313","1","1","1"
"40315","1","1","1"
"40318","1","1","1"
"40319","1","1","1"
"40321","1","1","1"
"40324","1","1","1"
"40335","1","1","1"
"40342","0","0","0"
"40350","1","1","1"
"40351","1","1","1"
"40353","1","1","1"
"40355","1","1","1"
"40361","1","1","1"
"40366","1","1","1"
"40373","1","1","1"
"40375","1","1","1"
"40384","1","1","1"
"40401","1","1","1"
"40402","0","0","0"
"40403","1","1","1"
"40410","0","0","0"
"40411","1","1","1"
"40412","1","1","1"
"40414","1","1","1"
"40415","0","0","0"
"40417","1","1","1"
"40418","0","0","0"
"40422","1","1","1"
"40433","0","0","0"
"40445","1","1","1"
"40450","0","0","0"
"40452","0","0","0"
"40458","1","1","1"
"40464","1","1","1"
"40472","1","1","1"
"40478","0","0","0"
"40482","1","1","1"
"40485","1","1","1"
"40486","1","1","1"
"40489","1","1","1"
"40491","1","1","1"
"40492","1","1","1"
"40502","1","1","1"
"40510","1","1","1"
"40513","0","0","0"
"40518","1","1","1"
"40519","1","1","1"
"40534","1","1","1"
"40535","1","1","1"
"40543","1","1","1"
"40544","0","0","0"
"40545","1","1","1"
"40550","1","1","1"
"40552","1","1","1"
"40553","1","1","1"
"40554","0","0","0"
"40555","1","1","1"
"40564","0","0","0"
"40584","1","1","1"
"40586","0","0","0"
"40587","0","0","0"
"40590","1","1","1"
"40592","1","1","1"
"40593","1","1","1"
"40602","0","0","0"
"40603","0","0","0"
"40611","1","1","1"
"40613","1","1","1"
"40627","0","0","0"
"40628","1","1","1"
"40630","0","0","0"
"40639","1","1","1"
"40642","1","1","1"
"40645","1","1","1"
"40647","1","1","1"
"40650","1","1","1"
"40652","1","1","1"
"40654","1","1","1"
"40668","1","1","1"
"40679","1","1","1"
"40691","1","1","1"
"40693","1","1","1"
"40694","1","1","1"
"40699","1","1","1"
"40700","1","1","1"
"40701","1","1","1"
"40710","1","1","1"
"40714","0","0","0"
"40718","0","0","0"
"40720","1","1","1"
"40721","1","1","1"
"40743","1","1","1"
"40745","0","0","0"
"40747","0","0","0"
"40754","1","1","1"
"40756","1","1","1"
"40757","1","1","1"
"40764","0","0","0"
"40767","1","1","1"
"40769","1","1","1"
"40770","1","1","1"
"40774","1","1","1"
"40778","1","1","1"
"40787","1","1","1"
"40800","1","1","1"
"40801","1","1","1"
"40807","1","1","1"
"40808","1","1","1"
"40811","1","1","1"
"40812","1","1","1"
"40814","1","1","1"
"40827","1","1","1"
"40831","1","1","1"
"40834","1","1","1"
"40842","1","1","1"
"40844","1","1","1"
"40849","1","1","1"
"40856","1","1","1"
"40861","1","1","1"
"40863","0","0","0"
"40879","0","0","0"
"40880","1","1","1"
"40889","1","1","1"
"40895","1","1","1"
"40896","1","1","1"
"40898","0","0","0"
"40899","1","1","1"
"40903","1","1","1"
"40910","1","1","1"
"40914","1","1","1"
"40934","1","1","1"
"40945","1","1","1"
"40951","0","0","0"
"40960","1","1","1"
"40961","1","1","1"
"40963","1","1","1"
"40973","1","1","1"
"40979","0","0","0"
"40981","1","1","1"
"40983","1","1","1"
"40984","1","1","1"
"40989","1","1","1"
"40991","1","1","1"
"40998","1","1","1"
"41000","1","1","1"
"41002","1","1","1"
"41005","1","1","1"
"41014","1","1","1"
"41017","1","1","1"
"41018","0","0","0"
"41020","1","1","1"
"41021","0","0","0"
"41025","1","1","1"
"41027","0","0","0"
"41043","1","1","1"
"41046","1","1","1"
"41048","1","1","1"
"41049","1","1","1"
"41052","1","1","1"
"41059","1","1","1"
"41064","0","0","0"
"41071","0","0","0"
"41076","1","1","1"
"41077","1","1","1"
"41080","1","1","1"
"41093","1","1","1"
"41095","1","1","1"
"41099","0","0","0"
"41101","1","1","1"
"41108","1","1","1"
"41112","1","1","1"
"41117","1","1","1"
"41120","1","1","1"
"41122","1","1","1"
"41130","1","1","1"
"41131","1","1","1"
"41135","1","1","1"
"41141","1","1","1"
"41143","1","1","1"
"41149","0","0","0"
"41153","1","1","1"
"41159","1","1","1"
"41169","1","1","1"
"41170","1","1","1"
"41174","1","1","1"
"41183","1","1","1"
"41185","1","1","1"
"41198","1","1","1"
"41204","1","1","1"
"41205","1","1","1"
"41206","1","1","1"
"41218","0","0","0"
"41229","1","1","1"
"41231","1","1","1"
"41237","1","1","1"
"41240","1","1","1"
"41242","1","1","1"
"41243","1","1","1"
"41249","1","1","1"
"41260","1","1","1"
"41262","0","0","0"
"41266","1","1","1"
"41267","1","1","1"
"41269","1","1","1"
"41277","0","0","0"
"41284","1","1","1"
"41286","1","1","1"
"41287","0","0","0"
"41289","1","1","1"
"41297","1","1","1"
"41300","1","1","1"
"41314","1","1","1"
"41315","1","1","1"
"41316","1","1","1"
"41320","1","1","1"
"41341","1","1","1"
"41342","1","1","1"
"41344","0","0","0"
"41352","0","0","0"
"41360","1","1","1"
"41363","0","0","0"
"41387","1","1","1"
"41388","1","1","1"
"41392","1","1","1"
"41397","1","1","1"
"41399","1","1","1"
"41400","1","1","1"
"41404","1","1","1"
"41405","1","1","1"
"41411","0","0","0"
"41417","1","1","1"
"41418","1","1","1"
"41422","1","1","1"
"41425","1","1","1"
"41429","1","1","1"
"41441","1","1","1"
"41443","1","1","1"
"41446","1","1","1"
"41455","1","1","1"
"41459","1","1","1"
"41462","0","0","0"
"41465","0","0","0"
"41467","1","1","1"
"41478","1","1","1"
"41485","1","1","1"
"41487","1","1","1"
"41488","1","1","1"
"41490","1","1","1"
"41493","1","1","1"
"41505","1","1","1"
"41506","1","1","1"
"41514","1","1","1"
"41521","1","1","1"
"41524","1","1","1"
"41532","1","1","1"
"41535","1","1","1"
"41537","1","1","1"
"41538","1","1","1"
"41540","1","1","1"
"41543","1","1","1"
"41545","1","1","1"
"41552","1","1","1"
"41564","1","1","1"
"41566","1","1","1"
"41573","1","1","1"
"41576","1","1","1"
"41579","0","0","0"
"41584","0","0","0"
"41586","1","1","1"
"41590","1","1","1"
"41593","1","1","1"
"41594","1","1","1"
"41596","0","0","0"
"41601","1","1","1"
"41610","1","1","1"
"41616","0","0","0"
"41620","1","1","1"
"41625","0","0","0"
"41632","1","1","1"
"41637","1","1","1"
"41647","1","1","1"
"41648","0","0","0"
"41650","1","1","1"
"41655","1","1","1"
"41656","1","1","1"
"41665","1","1","1"
"41666","0","0","0"
"41680","1","1","1"
"41685","1","1","1"
"41686","1","1","1"
"41693","1","1","1"
"41696","1","1","1"
"41705","1","1","1"
"41707","1","1","1"
"41712","0","0","0"
"41713","1","1","1"
"41720","1","1","1"
"41722","1","1","1"
"41727","1","1","1"
"41732","1","1","1"
"41733","1","1","1"
"41734","0","0","0"
"41737","1","1","1"
"41746","1","1","1"
"41751","1","1","1"
"41758","1","1","1"
"41762","1","1","1"
"41768","1","1","1"
"41771","1","1","1"
"41772","1","1","1"
"41775","1","1","1"
"41785","0","0","0"
"41793","1","1","1"
"41794","0","0","0"
"41802","1","1","1"
"41805","1","1","1"
"41808","1","1","1"
"41812","1","1","1"
"41814","1","1","1"
"41815","0","0","0"
"41821","1","1","1"
"41822","0","0","0"
"41824","1","1","1"
"41829","0","0","0"
"41836","0","0","0"
"41837","1","1","1"
"41841","1","1","1"
"41842","1","1","1"
"41857","1","1","1"
"41858","1","1","1"
"41859","1","1","1"
"41861","1","1","1"
"41862","1","1","1"
"41869","0","0","0"
"41873","1","1","1"
"41877","1","1","1"
"41880","1","1","1"
"41881","1","1","1"
"41889","1","1","1"
"41890","1","1","1"
"41899","1","1","1"
"41900","1","1","1"
"41902","1","1","1"
"41905","1","1","1"
"41906","1","1","1"
"41911","1","1","1"
"41914","0","0","0"
"41916","1","1","1"
"41923","1","1","1"
"41937","1","1","1"
"41941","0","0","0"
"41966","1","1","1"
"41971","1","1","1"
"41972","1","1","1"
"41978","1","1","1"
"41980","1","1","1"
"41981","1","1","1"
"41982","1","1","1"
"41985","1","1","1"
"41986","0","0","0"
"41991","1","1","1"
"41993","1","1","1"
"41996","1","1","1"
"41997","1","1","1"
"42006","1","1","1"
"42013","1","1","1"
"42019","1","1","1"
"42020","1","1","1"
"42024","1","1","1"
"42025","1","1","1"
"42026","0","0","0"
"42030","1","1","1"
"42036","1","1","1"
"42039","0","0","0"
"42041","1","1","1"
"42046","0","0","0"
"42050","0","0","0"
"42057","0","0","0"
"42060","1","1","1"
"42066","0","0","0"
"42069","1","1","1"
"42079","1","1","1"
"42080","1","1","1"
"42084","1","1","1"
"42087","0","0","0"
"42088","1","1","1"
"42092","1","1","1"
"42095","1","1","1"
"42097","1","1","1"
"42100","0","0","0"
"42104","1","1","1"
"42108","0","0","0"
"42111","0","0","0"
"42128","0","0","0"
"42131","1","1","1"
"42138","1","1","1"
"42154","1","1","1"
"42173","1","1","1"
"42183","0","0","0"
"42190","1","1","1"
"42202","1","1","1"
"42206","0","0","0"
"42212","0","0","0"
"42214","1","1","1"
"42228","1","1","1"
"42232","1","1","1"
"42233","1","1","1"
"42243","1","1","1"
"42246","1","1","1"
"42248","1","1","1"
"42250","1","1","1"
"42251","1","1","1"
"42261","1","1","1"
"42264","0","0","0"
"42274","1","1","1"
"42277","1","1","1"
"42279","1","1","1"
"42282","1","1","1"
"42285","0","0","0"
"42303","0","0","0"
"42304","1","1","1"
"42305","1","1","1"
"42308","1","1","1"
"42314","1","1","1"
"42319","0","0","0"
"42323","1","1","1"
"42331","0","0","0"
"42342","1","1","1"
"42345","1","1","1"
"42348","1","1","1"
"42374","1","1","1"
"42375","1","1","1"
"42376","1","1","1"
"42379","1","1","1"
"42380","1","1","1"
"42382","1","1","1"
"42383","1","1","1"
"42388","0","0","0"
"42396","1","1","1"
"42415","1","1","1"
"42417","1","1","1"
"42418","1","1","1"
"42428","0","0","0"
"42432","0","0","0"
"42434","1","1","1"
"42438","1","1","1"
"42440","1","1","1"
"42442","1","1","1"
"42446","1","1","1"
"42447","1","1","1"
"42448","0","0","0"
"42467","0","0","0"
"42472","1","1","1"
"42479","0","0","0"
"42480","1","1","1"
"42483","1","1","1"
"42485","1","1","1"
"42499","1","1","1"
"42515","1","1","1"
"42517","0","0","0"
"42519","0","0","0"
"42522","1","1","1"
"42528","1","1","1"
"42529","1","1","1"
"42530","1","1","1"
"42535","1","1","1"
"42537","0","0","0"
"42546","1","1","1"
"42550","1","1","1"
"42554","1","1","1"
"42563","1","1","1"
"42566","1","1","1"
"42568","0","0","0"
"42569","1","1","1"
"42570","1","1","1"
"42571","0","0","0"
"42572","1","1","1"
"42574","0","0","0"
"42576","1","1","1"
"42578","1","1","1"
"42580","1","1","1"
"42583","1","1","1"
"42587","1","1","1"
"42598","1","1","1"
"42601","1","1","1"
"42605","1","1","1"
"42617","1","1","1"
"42618","1","1","1"
"42620","1","1","1"
"42621","0","0","0"
"42622","1","1","1"
"42623","1","1","1"
"42630","1","1","1"
"42637","1","1","1"
"42638","1","1","1"
"42642","1","1","1"
"42648","0","0","0"
"42652","0","0","0"
"42656","0","0","0"
"42661","1","1","1"
"42669","1","1","1"
"42670","0","0","0"
"42673","1","1","1"
"42674","1","1","1"
"42675","1","1","1"
"42676","1","1","1"
"42678","1","1","1"
"42679","1","1","1"
"42696","1","1","1"
"42704","1","1","1"
"42706","0","0","0"
"42712","1","1","1"
"42715","0","0","0"
"42717","1","1","1"
"42728","1","1","1"
"42729","1","1","1"
"42730","1","1","1"
"42731","0","0","0"
"42735","1","1","1"
"42742","1","1","1"
"42745","1","1","1"
"42746","1","1","1"
"42747","1","1","1"
"42753","1","1","1"
"42755","1","1","1"
"42766","1","1","1"
"42769","1","1","1"
"42772","1","1","1"
"42776","1","1","1"
"42779","0","0","0"
"42781","1","1","1"
"42784","1","1","1"
"42794","1","1","1"
"42797","1","1","1"
"42800","1","1","1"
"42805","1","1","1"
"42806","1","1","1"
"42809","1","1","1"
"42812","1","1","1"
"42813","1","1","1"
"42814","1","1","1"
"42818","0","0","0"
"42819","1","1","1"
"42820","1","1","1"
"42821","0","0","0"
"42825","1","1","1"
"42842","1","1","1"
"42862","1","1","1"
"42871","1","1","1"
"42872","1","1","1"
"42876","1","1","1"
"42878","1","1","1"
"42880","1","1","1"
"42883","1","1","1"
"42890","1","1","1"
"42892","1","1","1"
"42893","1","1","1"
"42918","1","1","1"
"42925","1","1","1"
"42927","1","1","1"
"42928","1","1","1"
"42930","1","1","1"
"42931","1","1","1"
"42934","1","1","1"
"42938","1","1","1"
"42939","1","1","1"
"42947","1","1","1"
"42949","1","1","1"
"42952","0","0","0"
"42954","1","1","1"
"42958","1","1","1"
"42959","0","0","0"
"42960","1","1","1"
"42961","1","1","1"
"42967","1","1","1"
"42971","1","1","1"
"42975","0","0","0"
"42981","1","1","1"
"42994","1","1","1"
"43005","0","0","0"
"43006","0","0","0"
"43010","1","1","1"
"43011","1","1","1"
"43012","1","1","1"
"43017","1","1","1"
"43023","1","1","1"
"43036","1","1","1"
"43037","1","1","1"
"43041","1","1","1"
"43054","1","1","1"
"43055","1","1","1"
"43065","1","1","1"
"43066","1","1","1"
"43075","1","1","1"
"43086","1","1","1"
"43087","1","1","1"
"43090","1","1","1"
"43091","1","1","1"
"43092","1","1","1"
"43094","0","0","0"
"43095","1","1","1"
"43101","1","1","1"
"43102","1","1","1"
"43113","1","1","1"
"43116","1","1","1"
"43119","0","0","0"
"43121","1","1","1"
"43129","1","1","1"
"43136","1","1","1"
"43152","1","1","1"
"43155","1","1","1"
"43156","1","1","1"
"43157","1","1","1"
"43159","1","1","1"
"43160","1","1","1"
"43172","1","1","1"
"43180","1","1","1"
"43182","1","1","1"
"43185","1","1","1"
"43186","1","1","1"
"43188","1","1","1"
"43198","1","1","1"
"43207","1","1","1"
"43210","0","0","0"
"43213","1","1","1"
"43214","1","1","1"
"43217","1","1","1"
"43226","1","1","1"
"43237","1","1","1"
"43239","1","1","1"
"43240","1","1","1"
"43242","1","1","1"
"43243","0","0","0"
"43247","1","1","1"
"43256","1","1","1"
"43258","1","1","1"
"43262","1","1","1"
"43265","1","1","1"
"43269","1","1","1"
"43273","1","1","1"
"43277","1","1","1"
"43278","0","0","0"
"43283","1","1","1"
"43286","1","1","1"
"43296","0","0","0"
"43306","1","1","1"
"43309","1","1","1"
"43311","1","1","1"
"43313","1","1","1"
"43324","0","0","0"
"43325","1","1","1"
"43331","1","1","1"
"43332","0","0","0"
"43334","1","1","1"
"43335","0","0","0"
"43338","1","1","1"
"43347","1","1","1"
"43355","1","1","1"
"43367","1","1","1"
"43370","1","1","1"
"43373","1","1","1"
"43389","1","1","1"
"43403","1","1","1"
"43409","1","1","1"
"43416","1","1","1"
"43417","1","1","1"
"43418","1","1","1"
"43419","1","1","1"
"43423","1","1","1"
"43427","1","1","1"
"43430","0","0","0"
"43433","1","1","1"
"43443","1","1","1"
"43449","1","1","1"
"43462","1","1","1"
"43467","1","1","1"
"43476","1","1","1"
"43482","1","1","1"
"43488","1","1","1"
"43490","1","1","1"
"43494","1","1","1"
"43501","1","1","1"
"43506","1","1","1"
"43510","1","1","1"
"43511","1","1","1"
"43518","1","1","1"
"43521","1","1","1"
"43527","1","1","1"
"43532","1","1","1"
"43546","1","1","1"
"43550","1","1","1"
"43551","1","1","1"
"43555","0","0","0"
"43560","0","0","0"
"43561","1","1","1"
"43566","1","1","1"
"43573","1","1","1"
"43574","1","1","1"
"43584","1","1","1"
"43591","1","1","1"
"43602","1","1","1"
"43605","1","1","1"
"43613","1","1","1"
"43615","1","1","1"
"43616","1","1","1"
"43633","0","0","0"
"43647","1","1","1"
"43659","1","1","1"
"43661","1","1","1"
"43668","0","0","0"
"43669","1","1","1"
"43682","1","1","1"
