"Step","non_det_DDQN_3_100k - total_reward","non_det_DDQN_3_100k - total_reward__MIN","non_det_DDQN_3_100k - total_reward__MAX"
"64836","14","14","14"
"64838","24","24","24"
"64856","19","19","19"
"64861","10","10","10"
"64864","36","36","36"
"64868","16","16","16"
"64880","27","27","27"
"64884","11","11","11"
"64890","2","2","2"
"64904","9","9","9"
"64905","25","25","25"
"64907","9","9","9"
"64910","25","25","25"
"64913","29","29","29"
"64921","3","3","3"
"64925","17","17","17"
"64935","7","7","7"
"64942","1","1","1"
"64965","2","2","2"
"64973","0","0","0"
"64986","27","27","27"
"65000","30","30","30"
"65019","17","17","17"
"65028","18","18","18"
"65036","-2","-2","-2"
"65060","4","4","4"
"65061","8","8","8"
"65080","33","33","33"
"65090","-1","-1","-1"
"65092","23","23","23"
"65093","4","4","4"
"65095","10","10","10"
"65146","10","10","10"
"65157","0","0","0"
"65166","6","6","6"
"65176","7","7","7"
"65180","5","5","5"
"65210","23","23","23"
"65216","19","19","19"
"65219","36","36","36"
"65226","0","0","0"
"65228","28","28","28"
"65268","4","4","4"
"65269","1","1","1"
"65299","10","10","10"
"65300","31","31","31"
"65304","24","24","24"
"65310","5","5","5"
"65320","24","24","24"
"65324","1","1","1"
"65326","7","7","7"
"65333","15","15","15"
"65340","-1","-1","-1"
"65343","7","7","7"
"65352","21","21","21"
"65356","21","21","21"
"65373","2","2","2"
"65414","25","25","25"
"65443","26","26","26"
"65448","23","23","23"
"65452","-2","-2","-2"
"65458","42","42","42"
"65465","10","10","10"
"65466","21","21","21"
"65471","18","18","18"
"65505","14","14","14"
"65506","1","1","1"
"65509","34","34","34"
"65517","8","8","8"
"65524","17","17","17"
"65532","-1","-1","-1"
"65572","0","0","0"
"65577","9","9","9"
"65579","41","41","41"
"65600","27","27","27"
"65602","22","22","22"
"65608","44","44","44"
"65611","8","8","8"
"65620","2","2","2"
"65628","24","24","24"
"65633","9","9","9"
"65643","6","6","6"
"65653","8","8","8"
"65655","5","5","5"
"65663","1","1","1"
"65682","0","0","0"
"65700","1","1","1"
"65707","20","20","20"
"65729","4","4","4"
"65736","3","3","3"
"65743","8","8","8"
"65763","-2","-2","-2"
"65795","21","21","21"
"65813","2","2","2"
"65816","25","25","25"
"65818","26","26","26"
"65821","19","19","19"
"65835","4","4","4"
"65836","23","23","23"
"65842","7","7","7"
"65845","38","38","38"
"65855","2","2","2"
"65872","20","20","20"
"65887","18","18","18"
"65909","42","42","42"
"65918","0","0","0"
"65930","3","3","3"
"65942","32","32","32"
"65944","33","33","33"
"65948","20","20","20"
"65951","28","28","28"
"65953","28","28","28"
"65955","12","12","12"
"65956","3","3","3"
"65964","17","17","17"
"65967","7","7","7"
"65982","10","10","10"
"65985","6","6","6"
"65990","5","5","5"
"66001","5","5","5"
"66013","-1","-1","-1"
"66036","6","6","6"
"66042","6","6","6"
"66049","1","1","1"
"66067","0","0","0"
"66102","7","7","7"
"66107","24","24","24"
"66112","8","8","8"
"66113","8","8","8"
"66117","7","7","7"
"66139","30","30","30"
"66142","6","6","6"
"66147","0","0","0"
"66161","0","0","0"
"66199","7","7","7"
"66221","7","7","7"
"66229","13","13","13"
"66257","5","5","5"
"66264","30","30","30"
"66265","0","0","0"
"66272","5","5","5"
"66276","7","7","7"
"66277","24","24","24"
"66282","6","6","6"
"66284","8","8","8"
"66294","1","1","1"
"66308","33","33","33"
"66323","35","35","35"
"66351","4","4","4"
"66364","15","15","15"
"66366","28","28","28"
"66368","1","1","1"
"66376","5","5","5"
"66388","15","15","15"
"66419","39","39","39"
"66423","7","7","7"
"66441","3","3","3"
"66460","5","5","5"
"66474","25","25","25"
"66490","10","10","10"
"66492","34","34","34"
"66509","6","6","6"
"66522","4","4","4"
"66538","11","11","11"
"66543","4","4","4"
"66558","6","6","6"
"66575","36","36","36"
"66592","-1","-1","-1"
"66601","2","2","2"
"66616","19","19","19"
"66622","8","8","8"
"66623","30","30","30"
"66627","12","12","12"
"66647","20","20","20"
"66651","13","13","13"
"66656","19","19","19"
"66657","7","7","7"
"66661","6","6","6"
"66664","18","18","18"
"66668","-1","-1","-1"
"66675","10","10","10"
"66686","33","33","33"
"66690","12","12","12"
"66696","5","5","5"
"66705","20","20","20"
"66714","33","33","33"
"66740","-2","-2","-2"
"66768","4","4","4"
"66772","13","13","13"
"66791","28","28","28"
"66796","2","2","2"
"66815","36","36","36"
"66816","17","17","17"
"66846","28","28","28"
"66862","12","12","12"
"66879","0","0","0"
"66890","12","12","12"
"66895","0","0","0"
"66898","10","10","10"
"66925","26","26","26"
"66927","5","5","5"
"66928","27","27","27"
"66943","2","2","2"
"66949","8","8","8"
"66960","32","32","32"
"66966","24","24","24"
"66989","7","7","7"
"66998","3","3","3"
"66999","10","10","10"
"67009","-1","-1","-1"
"67011","34","34","34"
"67015","33","33","33"
"67016","41","41","41"
"67018","22","22","22"
"67025","35","35","35"
"67027","6","6","6"
"67034","0","0","0"
"67043","9","9","9"
"67049","21","21","21"
"67052","12","12","12"
"67055","23","23","23"
"67089","-2","-2","-2"
"67096","29","29","29"
"67103","7","7","7"
"67112","37","37","37"
"67113","17","17","17"
"67148","0","0","0"
"67152","2","2","2"
"67167","1","1","1"
"67169","1","1","1"
"67189","33","33","33"
"67202","28","28","28"
"67218","19","19","19"
"67225","15","15","15"
"67227","21","21","21"
"67232","33","33","33"
"67234","5","5","5"
"67242","24","24","24"
"67263","1","1","1"
"67274","11","11","11"
"67280","4","4","4"
"67288","14","14","14"
"67311","31","31","31"
"67318","7","7","7"
"67325","0","0","0"
"67335","32","32","32"
"67338","27","27","27"
"67373","5","5","5"
"67387","30","30","30"
"67388","4","4","4"
"67401","20","20","20"
"67406","33","33","33"
"67418","24","24","24"
"67424","23","23","23"
"67460","1","1","1"
"67461","17","17","17"
"67463","17","17","17"
"67465","2","2","2"
"67482","4","4","4"
"67509","3","3","3"
"67524","2","2","2"
"67527","25","25","25"
"67528","27","27","27"
"67548","-1","-1","-1"
"67557","21","21","21"
"67583","8","8","8"
"67587","0","0","0"
"67588","22","22","22"
"67598","8","8","8"
"67642","-1","-1","-1"
"67680","26","26","26"
"67703","10","10","10"
"67707","34","34","34"
"67715","-2","-2","-2"
"67726","16","16","16"
"67742","37","37","37"
"67744","25","25","25"
"67750","8","8","8"
"67761","25","25","25"
"67765","4","4","4"
"67775","2","2","2"
"67781","17","17","17"
"67782","0","0","0"
"67784","19","19","19"
"67786","14","14","14"
"67788","27","27","27"
"67790","21","21","21"
"67792","3","3","3"
"67798","9","9","9"
"67799","31","31","31"
"67800","28","28","28"
"67804","7","7","7"
"67819","10","10","10"
"67841","2","2","2"
"67846","4","4","4"
"67852","35","35","35"
"67865","28","28","28"
"67874","10","10","10"
"67897","7","7","7"
"67903","21","21","21"
"67904","-1","-1","-1"
"67914","-1","-1","-1"
"67923","5","5","5"
"67927","20","20","20"
"67947","31","31","31"
"67951","40","40","40"
"67955","5","5","5"
"67957","23","23","23"
"67965","4","4","4"
"67973","2","2","2"
"67982","8","8","8"
"67988","8","8","8"
"67996","6","6","6"
"68012","1","1","1"
"68025","8","8","8"
"68041","14","14","14"
"68042","12","12","12"
"68051","31","31","31"
"68064","36","36","36"
"68074","-2","-2","-2"
"68075","2","2","2"
"68080","2","2","2"
"68143","0","0","0"
"68150","0","0","0"
"68153","27","27","27"
"68157","20","20","20"
"68167","30","30","30"
"68178","35","35","35"
"68183","30","30","30"
"68188","29","29","29"
"68194","0","0","0"
"68195","27","27","27"
"68197","25","25","25"
"68206","14","14","14"
"68208","-2","-2","-2"
"68222","27","27","27"
"68232","20","20","20"
"68234","9","9","9"
"68237","6","6","6"
"68245","4","4","4"
"68247","18","18","18"
"68259","3","3","3"
"68264","21","21","21"
"68272","10","10","10"
"68280","0","0","0"
"68281","18","18","18"
"68285","12","12","12"
"68287","9","9","9"
"68291","15","15","15"
"68305","-1","-1","-1"
"68356","26","26","26"
"68366","8","8","8"
"68390","12","12","12"
"68398","31","31","31"
"68406","32","32","32"
"68410","32","32","32"
"68422","3","3","3"
"68436","10","10","10"
"68443","22","22","22"
"68444","27","27","27"
"68470","6","6","6"
"68471","12","12","12"
"68493","24","24","24"
"68509","0","0","0"
"68538","24","24","24"
"68572","4","4","4"
"68576","-1","-1","-1"
"68591","1","1","1"
"68611","28","28","28"
"68619","19","19","19"
"68621","29","29","29"
"68658","-2","-2","-2"
"68664","7","7","7"
"68669","35","35","35"
"68671","21","21","21"
"68673","21","21","21"
"68681","17","17","17"
"68691","-1","-1","-1"
"68710","9","9","9"
"68713","34","34","34"
"68714","17","17","17"
"68723","7","7","7"
"68732","5","5","5"
"68757","15","15","15"
"68764","9","9","9"
"68771","23","23","23"
"68779","2","2","2"
"68783","21","21","21"
"68784","35","35","35"
"68785","19","19","19"
"68787","3","3","3"
"68791","1","1","1"
"68806","-1","-1","-1"
"68814","35","35","35"
"68830","-1","-1","-1"
"68839","29","29","29"
"68845","28","28","28"
"68869","1","1","1"
"68893","26","26","26"
"68894","2","2","2"
"68909","17","17","17"
"68926","12","12","12"
"68930","23","23","23"
"68939","35","35","35"
"68948","23","23","23"
"68958","22","22","22"
"68969","14","14","14"
"68976","48","48","48"
"68978","4","4","4"
"69003","1","1","1"
"69004","32","32","32"
"69006","-1","-1","-1"
"69007","-1","-1","-1"
"69012","6","6","6"
"69031","29","29","29"
"69051","12","12","12"
"69068","22","22","22"
"69084","18","18","18"
"69102","21","21","21"
"69107","6","6","6"
"69120","25","25","25"
"69133","11","11","11"
"69154","5","5","5"
"69188","3","3","3"
"69194","8","8","8"
"69197","22","22","22"
"69200","42","42","42"
"69208","-2","-2","-2"
"69210","27","27","27"
"69214","27","27","27"
"69218","37","37","37"
"69224","1","1","1"
"69225","3","3","3"
"69235","21","21","21"
"69243","4","4","4"
"69248","9","9","9"
"69252","3","3","3"
"69293","30","30","30"
"69295","28","28","28"
"69324","-2","-2","-2"
"69325","8","8","8"
"69337","10","10","10"
"69346","9","9","9"
"69368","0","0","0"
"69372","20","20","20"
"69379","15","15","15"
"69390","23","23","23"
"69394","3","3","3"
"69398","22","22","22"
"69400","14","14","14"
"69410","3","3","3"
"69442","22","22","22"
"69478","4","4","4"
"69489","2","2","2"
"69506","40","40","40"
"69516","26","26","26"
"69530","32","32","32"
"69540","2","2","2"
"69545","28","28","28"
"69553","3","3","3"
"69554","4","4","4"
"69578","0","0","0"
"69582","18","18","18"
"69588","6","6","6"
"69593","31","31","31"
"69594","25","25","25"
"69596","14","14","14"
"69597","13","13","13"
"69601","3","3","3"
"69621","1","1","1"
"69631","31","31","31"
"69636","2","2","2"
"69637","-1","-1","-1"
"69651","31","31","31"
"69655","0","0","0"
"69670","3","3","3"
"69680","42","42","42"
"69683","31","31","31"
"69685","34","34","34"
"69686","4","4","4"
"69691","22","22","22"
"69692","5","5","5"
"69699","5","5","5"
"69727","3","3","3"
"69761","4","4","4"
"69765","10","10","10"
"69778","11","11","11"
"69785","3","3","3"
"69786","7","7","7"
"69790","9","9","9"
"69796","5","5","5"
"69799","35","35","35"
"69802","1","1","1"
"69815","7","7","7"
"69819","41","41","41"
"69822","17","17","17"
"69823","26","26","26"
"69824","20","20","20"
"69833","-2","-2","-2"
"69855","6","6","6"
"69857","4","4","4"
"69863","30","30","30"
"69868","27","27","27"
"69894","25","25","25"
"69898","-2","-2","-2"
"69902","5","5","5"
"69903","8","8","8"
"69914","9","9","9"
"69921","30","30","30"
"69928","32","32","32"
"69941","1","1","1"
"69947","4","4","4"
"69952","5","5","5"
"69962","1","1","1"
"69969","12","12","12"
"69992","2","2","2"
"70002","14","14","14"
"70014","23","23","23"
"70022","31","31","31"
"70033","2","2","2"
"70056","2","2","2"
"70059","6","6","6"
"70062","12","12","12"
"70072","9","9","9"
"70087","0","0","0"
"70089","10","10","10"
"70100","11","11","11"
"70117","6","6","6"
"70131","30","30","30"
"70135","20","20","20"
"70144","14","14","14"
"70172","27","27","27"
"70200","22","22","22"
"70202","3","3","3"
"70203","0","0","0"
"70204","0","0","0"
"70207","38","38","38"
"70215","19","19","19"
"70223","-2","-2","-2"
"70227","29","29","29"
"70230","17","17","17"
"70235","8","8","8"
"70241","5","5","5"
"70245","7","7","7"
"70278","2","2","2"
"70282","6","6","6"
"70298","10","10","10"
"70303","25","25","25"
"70308","23","23","23"
"70320","35","35","35"
"70332","29","29","29"
"70345","1","1","1"
"70346","11","11","11"
"70352","-1","-1","-1"
"70359","12","12","12"
"70376","2","2","2"
"70404","-1","-1","-1"
"70408","3","3","3"
"70411","26","26","26"
"70414","21","21","21"
"70415","2","2","2"
"70416","3","3","3"
"70418","-2","-2","-2"
"70431","19","19","19"
"70447","3","3","3"
"70458","23","23","23"
"70460","22","22","22"
"70464","7","7","7"
"70478","6","6","6"
"70486","4","4","4"
"70488","10","10","10"
"70490","6","6","6"
"70505","5","5","5"
"70515","19","19","19"
"70527","6","6","6"
"70535","1","1","1"
"70562","32","32","32"
"70564","17","17","17"
"70575","4","4","4"
"70583","-1","-1","-1"
"70593","23","23","23"
"70608","3","3","3"
"70616","3","3","3"
"70629","3","3","3"
"70658","34","34","34"
"70660","-1","-1","-1"
"70663","28","28","28"
"70664","2","2","2"
"70666","14","14","14"
"70667","22","22","22"
"70684","0","0","0"
"70694","0","0","0"
"70709","18","18","18"
"70713","1","1","1"
"70717","5","5","5"
"70718","7","7","7"
"70725","0","0","0"
"70742","2","2","2"
"70743","1","1","1"
"70768","6","6","6"
"70776","34","34","34"
"70786","2","2","2"
"70795","3","3","3"
"70801","22","22","22"
"70824","24","24","24"
"70830","17","17","17"
"70834","2","2","2"
"70868","48","48","48"
"70884","1","1","1"
"70888","0","0","0"
"70896","4","4","4"
"70905","13","13","13"
"70913","33","33","33"
"70925","24","24","24"
"70929","19","19","19"
"70932","4","4","4"
"70937","24","24","24"
"70938","15","15","15"
"70955","3","3","3"
"71005","4","4","4"
"71016","11","11","11"
"71026","40","40","40"
"71038","20","20","20"
"71049","12","12","12"
"71065","8","8","8"
"71070","27","27","27"
"71085","6","6","6"
"71091","30","30","30"
"71099","4","4","4"
"71106","21","21","21"
"71108","4","4","4"
"71115","34","34","34"
"71117","2","2","2"
"71130","5","5","5"
"71131","6","6","6"
"71153","26","26","26"
"71155","28","28","28"
"71158","3","3","3"
"71196","33","33","33"
"71214","0","0","0"
"71229","-1","-1","-1"
"71232","19","19","19"
"71246","1","1","1"
"71256","24","24","24"
"71264","28","28","28"
"71270","3","3","3"
"71281","22","22","22"
"71282","4","4","4"
"71283","2","2","2"
"71286","28","28","28"
"71289","29","29","29"
"71304","4","4","4"
"71318","7","7","7"
"71340","6","6","6"
"71348","13","13","13"
"71350","5","5","5"
"71357","26","26","26"
"71362","5","5","5"
"71363","2","2","2"
"71379","-1","-1","-1"
"71380","4","4","4"
"71383","30","30","30"
"71392","18","18","18"
"71400","2","2","2"
"71425","16","16","16"
"71447","7","7","7"
"71467","29","29","29"
"71477","18","18","18"
"71502","0","0","0"
"71510","7","7","7"
"71518","19","19","19"
"71524","1","1","1"
"71531","14","14","14"
"71540","-1","-1","-1"
"71545","22","22","22"
"71559","3","3","3"
"71574","21","21","21"
"71575","10","10","10"
"71576","0","0","0"
"71584","3","3","3"
"71607","38","38","38"
"71608","28","28","28"
"71616","-1","-1","-1"
"71618","6","6","6"
"71622","11","11","11"
"71626","13","13","13"
"71632","3","3","3"
"71653","11","11","11"
"71656","-1","-1","-1"
"71658","24","24","24"
"71687","25","25","25"
"71696","2","2","2"
"71698","42","42","42"
"71702","19","19","19"
"71709","3","3","3"
"71714","18","18","18"
"71715","35","35","35"
"71719","4","4","4"
"71722","2","2","2"
"71731","31","31","31"
"71733","-2","-2","-2"
"71741","6","6","6"
"71742","6","6","6"
"71744","2","2","2"
"71746","26","26","26"
"71775","39","39","39"
"71785","32","32","32"
"71833","28","28","28"
"71834","17","17","17"
"71858","31","31","31"
"71862","31","31","31"
"71877","-2","-2","-2"
"71880","31","31","31"
"71885","4","4","4"
"71893","5","5","5"
"71895","1","1","1"
"71907","24","24","24"
"71908","38","38","38"
"71949","2","2","2"
"71955","9","9","9"
"71975","4","4","4"
"71976","32","32","32"
"71982","11","11","11"
"72000","0","0","0"
"72009","3","3","3"
"72014","5","5","5"
"72022","5","5","5"
"72050","-2","-2","-2"
"72064","21","21","21"
"72070","17","17","17"
"72071","9","9","9"
"72079","10","10","10"
"72090","23","23","23"
"72101","6","6","6"
"72102","26","26","26"
"72124","-2","-2","-2"
"72146","24","24","24"
"72179","6","6","6"
"72183","10","10","10"
"72186","-1","-1","-1"
"72191","6","6","6"
"72223","26","26","26"
"72230","29","29","29"
"72233","9","9","9"
"72240","35","35","35"
"72285","17","17","17"
"72287","5","5","5"
"72306","31","31","31"
"72307","0","0","0"
"72311","16","16","16"
"72313","20","20","20"
"72314","34","34","34"
"72321","9","9","9"
"72329","18","18","18"
"72372","33","33","33"
"72388","37","37","37"
"72403","30","30","30"
"72411","6","6","6"
"72415","24","24","24"
"72421","19","19","19"
"72460","26","26","26"
"72463","27","27","27"
"72465","13","13","13"
"72479","14","14","14"
"72482","29","29","29"
"72485","28","28","28"
"72488","30","30","30"
"72503","13","13","13"
"72504","13","13","13"
"72512","16","16","16"
"72528","30","30","30"
"72539","18","18","18"
"72541","1","1","1"
"72547","13","13","13"
"72566","13","13","13"
"72569","23","23","23"
"72583","14","14","14"
"72591","20","20","20"
"72598","4","4","4"
"72619","34","34","34"
"72665","3","3","3"
"72672","12","12","12"
"72683","4","4","4"
"72688","20","20","20"
"72689","9","9","9"
"72696","19","19","19"
"72702","21","21","21"
"72710","42","42","42"
"72736","-1","-1","-1"
"72746","2","2","2"
"72751","0","0","0"
"72752","42","42","42"
"72762","39","39","39"
"72764","6","6","6"
"72793","1","1","1"
"72817","16","16","16"
"72819","14","14","14"
"72830","3","3","3"
"72836","36","36","36"
"72843","32","32","32"
"72850","7","7","7"
"72854","22","22","22"
"72874","4","4","4"
"72875","26","26","26"
"72898","29","29","29"
"72902","28","28","28"
"72903","2","2","2"
"72906","20","20","20"
"72907","24","24","24"
"72913","24","24","24"
"72928","-2","-2","-2"
"72946","25","25","25"
"72951","33","33","33"
"72956","24","24","24"
"72977","7","7","7"
"72988","25","25","25"
"73004","39","39","39"
"73027","-2","-2","-2"
"73028","0","0","0"
"73039","2","2","2"
"73041","28","28","28"
"73044","3","3","3"
"73054","32","32","32"
"73076","3","3","3"
"73077","20","20","20"
"73080","38","38","38"
"73081","20","20","20"
"73091","34","34","34"
