"Step","DQN_good_disc - win","non_Det_DQN_discounted_run_1747653690 - win__MIN","non_Det_DQN_discounted_run_1747653690 - win__MAX"
"37668","0","0","0"
"37671","0","0","0"
"37672","0","0","0"
"37689","1","1","1"
"37694","1","1","1"
"37695","0","0","0"
"37696","0","0","0"
"37706","0","0","0"
"37709","0","0","0"
"37711","0","0","0"
"37712","0","0","0"
"37724","0","0","0"
"37741","0","0","0"
"37747","0","0","0"
"37750","0","0","0"
"37752","0","0","0"
"37763","0","0","0"
"37764","1","1","1"
"37766","0","0","0"
"37770","0","0","0"
"37779","0","0","0"
"37793","0","0","0"
"37807","0","0","0"
"37809","0","0","0"
"37817","0","0","0"
"37826","0","0","0"
"37832","0","0","0"
"37834","0","0","0"
"37840","0","0","0"
"37844","0","0","0"
"37846","0","0","0"
"37847","0","0","0"
"37851","0","0","0"
"37855","0","0","0"
"37858","0","0","0"
"37868","0","0","0"
"37870","0","0","0"
"37873","0","0","0"
"37887","1","1","1"
"37891","0","0","0"
"37893","0","0","0"
"37898","0","0","0"
"37899","1","1","1"
"37900","0","0","0"
"37901","0","0","0"
"37903","0","0","0"
"37908","0","0","0"
"37914","0","0","0"
"37921","0","0","0"
"37928","0","0","0"
"37929","0","0","0"
"37930","0","0","0"
"37931","0","0","0"
"37939","0","0","0"
"37945","0","0","0"
"37949","0","0","0"
"37952","0","0","0"
"37957","0","0","0"
"37962","0","0","0"
"37977","0","0","0"
"37984","0","0","0"
"37991","1","1","1"
"38024","0","0","0"
"38029","0","0","0"
"38030","0","0","0"
"38034","0","0","0"
"38038","0","0","0"
"38043","0","0","0"
"38046","0","0","0"
"38048","0","0","0"
"38049","0","0","0"
"38059","0","0","0"
"38060","1","1","1"
"38075","0","0","0"
"38076","0","0","0"
"38077","0","0","0"
"38083","0","0","0"
"38090","0","0","0"
"38092","0","0","0"
"38102","0","0","0"
"38110","0","0","0"
"38111","0","0","0"
"38113","0","0","0"
"38119","1","1","1"
"38127","0","0","0"
"38132","0","0","0"
"38136","1","1","1"
"38142","0","0","0"
"38150","0","0","0"
"38154","0","0","0"
"38155","0","0","0"
"38162","0","0","0"
"38163","0","0","0"
"38167","0","0","0"
"38170","0","0","0"
"38178","0","0","0"
"38179","0","0","0"
"38185","1","1","1"
"38186","1","1","1"
"38192","0","0","0"
"38193","0","0","0"
"38194","0","0","0"
"38195","0","0","0"
"38202","0","0","0"
"38215","0","0","0"
"38217","0","0","0"
"38220","0","0","0"
"38234","0","0","0"
"38238","0","0","0"
"38246","1","1","1"
"38247","0","0","0"
"38251","0","0","0"
"38258","0","0","0"
"38260","0","0","0"
"38271","0","0","0"
"38277","0","0","0"
"38283","0","0","0"
"38286","0","0","0"
"38291","0","0","0"
"38298","0","0","0"
"38303","0","0","0"
"38305","0","0","0"
"38310","0","0","0"
"38316","0","0","0"
"38318","0","0","0"
"38322","1","1","1"
"38325","0","0","0"
"38333","1","1","1"
"38335","0","0","0"
"38340","0","0","0"
"38357","0","0","0"
"38363","1","1","1"
"38365","0","0","0"
"38367","0","0","0"
"38370","0","0","0"
"38373","0","0","0"
"38378","0","0","0"
"38382","0","0","0"
"38402","0","0","0"
"38403","0","0","0"
"38407","0","0","0"
"38409","0","0","0"
"38417","0","0","0"
"38419","0","0","0"
"38423","1","1","1"
"38431","0","0","0"
"38445","0","0","0"
"38446","0","0","0"
"38447","0","0","0"
"38451","0","0","0"
"38455","0","0","0"
"38462","0","0","0"
"38464","1","1","1"
"38475","0","0","0"
"38479","0","0","0"
"38492","0","0","0"
"38493","0","0","0"
"38498","1","1","1"
"38520","0","0","0"
"38532","0","0","0"
"38535","0","0","0"
"38538","0","0","0"
"38543","0","0","0"
"38548","0","0","0"
"38559","1","1","1"
"38564","0","0","0"
"38575","1","1","1"
"38577","0","0","0"
"38578","0","0","0"
"38581","0","0","0"
"38592","0","0","0"
"38597","0","0","0"
"38599","0","0","0"
"38605","0","0","0"
"38606","0","0","0"
"38628","0","0","0"
"38631","0","0","0"
"38634","0","0","0"
"38636","0","0","0"
"38639","0","0","0"
"38646","0","0","0"
"38648","1","1","1"
"38650","0","0","0"
"38651","0","0","0"
"38655","0","0","0"
"38665","0","0","0"
"38670","0","0","0"
"38674","0","0","0"
"38682","0","0","0"
"38685","0","0","0"
"38692","0","0","0"
"38704","0","0","0"
"38705","0","0","0"
"38717","0","0","0"
"38725","0","0","0"
"38734","0","0","0"
"38747","0","0","0"
"38751","0","0","0"
"38755","0","0","0"
"38758","0","0","0"
"38765","0","0","0"
"38770","0","0","0"
"38773","0","0","0"
"38774","0","0","0"
"38776","0","0","0"
"38781","0","0","0"
"38786","1","1","1"
"38788","1","1","1"
"38789","0","0","0"
"38793","0","0","0"
"38796","0","0","0"
"38802","0","0","0"
"38804","0","0","0"
"38812","0","0","0"
"38815","0","0","0"
"38816","0","0","0"
"38819","0","0","0"
"38821","0","0","0"
"38822","0","0","0"
"38823","0","0","0"
"38826","0","0","0"
"38830","0","0","0"
"38833","1","1","1"
"38841","1","1","1"
"38844","0","0","0"
"38845","1","1","1"
"38848","0","0","0"
"38851","0","0","0"
"38856","0","0","0"
"38859","0","0","0"
"38865","0","0","0"
"38867","0","0","0"
"38877","0","0","0"
"38878","0","0","0"
"38884","0","0","0"
"38893","0","0","0"
"38899","0","0","0"
"38901","0","0","0"
"38907","0","0","0"
"38909","1","1","1"
"38912","0","0","0"
"38914","0","0","0"
"38915","1","1","1"
"38922","1","1","1"
"38928","0","0","0"
"38929","0","0","0"
"38936","0","0","0"
"38941","0","0","0"
"38945","0","0","0"
"38951","0","0","0"
"38960","0","0","0"
"38961","1","1","1"
"38967","0","0","0"
"38982","0","0","0"
"38986","0","0","0"
"38987","0","0","0"
"38999","0","0","0"
"39001","0","0","0"
"39013","0","0","0"
"39018","0","0","0"
"39020","0","0","0"
"39026","0","0","0"
"39034","0","0","0"
"39037","0","0","0"
"39038","0","0","0"
"39039","0","0","0"
"39042","0","0","0"
"39043","0","0","0"
"39059","0","0","0"
"39061","0","0","0"
"39065","0","0","0"
"39076","0","0","0"
"39080","0","0","0"
"39081","0","0","0"
"39082","0","0","0"
"39084","0","0","0"
"39086","0","0","0"
"39097","0","0","0"
"39098","0","0","0"
"39101","0","0","0"
"39107","0","0","0"
"39111","0","0","0"
"39125","0","0","0"
"39128","0","0","0"
"39136","1","1","1"
"39138","0","0","0"
"39147","1","1","1"
"39155","0","0","0"
"39159","1","1","1"
"39168","1","1","1"
"39169","0","0","0"
"39171","0","0","0"
"39182","0","0","0"
"39183","0","0","0"
"39186","0","0","0"
"39188","0","0","0"
"39189","0","0","0"
"39195","0","0","0"
"39196","0","0","0"
"39199","0","0","0"
"39200","0","0","0"
"39201","0","0","0"
"39205","0","0","0"
"39207","0","0","0"
"39211","0","0","0"
"39217","0","0","0"
"39224","0","0","0"
"39225","0","0","0"
"39228","0","0","0"
"39230","0","0","0"
"39231","0","0","0"
"39239","0","0","0"
"39240","0","0","0"
"39242","0","0","0"
"39245","0","0","0"
"39250","0","0","0"
"39251","0","0","0"
"39252","0","0","0"
"39253","0","0","0"
"39262","0","0","0"
"39264","1","1","1"
"39272","0","0","0"
"39273","0","0","0"
"39274","0","0","0"
"39281","0","0","0"
"39284","0","0","0"
"39299","0","0","0"
"39306","0","0","0"
"39311","0","0","0"
"39318","0","0","0"
"39329","0","0","0"
"39331","0","0","0"
"39335","0","0","0"
"39342","0","0","0"
"39352","0","0","0"
"39365","1","1","1"
"39388","0","0","0"
"39399","0","0","0"
"39405","0","0","0"
"39406","0","0","0"
"39408","0","0","0"
"39409","0","0","0"
"39410","1","1","1"
"39411","1","1","1"
"39412","0","0","0"
"39421","0","0","0"
"39424","1","1","1"
"39427","1","1","1"
"39429","0","0","0"
"39434","0","0","0"
"39435","0","0","0"
"39436","0","0","0"
"39450","0","0","0"
"39451","0","0","0"
"39452","0","0","0"
"39455","0","0","0"
"39461","1","1","1"
"39462","0","0","0"
"39465","0","0","0"
"39476","1","1","1"
"39480","0","0","0"
"39483","0","0","0"
"39485","0","0","0"
"39490","0","0","0"
"39491","0","0","0"
"39492","0","0","0"
"39497","0","0","0"
"39498","1","1","1"
"39501","0","0","0"
"39511","0","0","0"
"39523","0","0","0"
"39531","0","0","0"
"39536","0","0","0"
"39538","0","0","0"
"39541","0","0","0"
"39557","0","0","0"
"39560","1","1","1"
"39563","0","0","0"
"39567","0","0","0"
"39571","0","0","0"
"39572","0","0","0"
"39576","0","0","0"
"39578","0","0","0"
"39582","0","0","0"
"39586","0","0","0"
"39594","0","0","0"
"39600","0","0","0"
"39602","0","0","0"
"39605","0","0","0"
"39606","0","0","0"
"39609","0","0","0"
"39610","0","0","0"
"39613","0","0","0"
"39619","0","0","0"
"39625","0","0","0"
"39626","0","0","0"
"39627","0","0","0"
"39652","0","0","0"
"39653","1","1","1"
"39654","0","0","0"
"39655","0","0","0"
"39661","1","1","1"
"39665","0","0","0"
"39668","1","1","1"
"39670","0","0","0"
"39674","0","0","0"
"39675","0","0","0"
"39680","0","0","0"
"39693","0","0","0"
"39694","0","0","0"
"39695","0","0","0"
"39699","0","0","0"
"39704","1","1","1"
"39707","0","0","0"
"39718","1","1","1"
"39721","0","0","0"
"39733","0","0","0"
"39736","0","0","0"
"39738","0","0","0"
"39741","0","0","0"
"39743","0","0","0"
"39751","0","0","0"
"39758","0","0","0"
"39766","0","0","0"
"39779","0","0","0"
"39787","0","0","0"
"39814","0","0","0"
"39816","0","0","0"
"39822","1","1","1"
"39834","0","0","0"
"39836","0","0","0"
"39842","0","0","0"
"39844","0","0","0"
"39864","0","0","0"
"39871","0","0","0"
"39876","0","0","0"
"39878","0","0","0"
"39879","0","0","0"
"39880","0","0","0"
"39884","0","0","0"
"39886","1","1","1"
"39887","0","0","0"
"39888","0","0","0"
"39893","0","0","0"
"39903","0","0","0"
"39905","0","0","0"
"39907","0","0","0"
"39909","0","0","0"
"39911","0","0","0"
"39913","0","0","0"
"39918","0","0","0"
"39919","0","0","0"
"39922","0","0","0"
"39928","0","0","0"
"39939","0","0","0"
"39953","0","0","0"
"39957","0","0","0"
"39963","1","1","1"
"39966","0","0","0"
"39967","0","0","0"
"39968","0","0","0"
"39975","0","0","0"
"39979","0","0","0"
"39980","0","0","0"
"39983","0","0","0"
"39990","0","0","0"
"39995","0","0","0"
"40004","0","0","0"
"40009","0","0","0"
"40013","0","0","0"
"40023","0","0","0"
"40026","0","0","0"
"40028","0","0","0"
"40042","0","0","0"
"40062","1","1","1"
"40063","1","1","1"
"40067","0","0","0"
"40070","0","0","0"
"40075","0","0","0"
"40076","0","0","0"
"40077","0","0","0"
"40078","0","0","0"
"40089","0","0","0"
"40099","0","0","0"
"40103","0","0","0"
"40107","0","0","0"
"40109","0","0","0"
"40113","0","0","0"
"40117","0","0","0"
"40127","1","1","1"
"40129","0","0","0"
"40138","0","0","0"
"40143","0","0","0"
"40153","0","0","0"
"40154","0","0","0"
"40155","0","0","0"
"40162","0","0","0"
"40168","0","0","0"
"40170","0","0","0"
"40186","0","0","0"
"40187","0","0","0"
"40195","1","1","1"
"40196","0","0","0"
"40204","0","0","0"
"40213","0","0","0"
"40214","0","0","0"
"40216","0","0","0"
"40218","0","0","0"
"40224","0","0","0"
"40235","0","0","0"
"40236","0","0","0"
"40239","0","0","0"
"40241","0","0","0"
"40244","0","0","0"
"40245","0","0","0"
"40257","0","0","0"
"40263","0","0","0"
"40265","0","0","0"
"40273","0","0","0"
"40284","0","0","0"
"40290","0","0","0"
"40294","0","0","0"
"40297","0","0","0"
"40303","0","0","0"
"40305","0","0","0"
"40306","1","1","1"
"40309","0","0","0"
"40317","0","0","0"
"40329","0","0","0"
"40331","0","0","0"
"40336","0","0","0"
"40345","0","0","0"
"40349","0","0","0"
"40358","1","1","1"
"40359","0","0","0"
"40367","0","0","0"
"40368","0","0","0"
"40369","0","0","0"
"40379","0","0","0"
"40380","0","0","0"
"40381","0","0","0"
"40382","0","0","0"
"40388","0","0","0"
"40396","0","0","0"
"40403","0","0","0"
"40404","0","0","0"
"40406","0","0","0"
"40412","0","0","0"
"40418","0","0","0"
"40421","0","0","0"
"40425","0","0","0"
"40431","0","0","0"
"40435","0","0","0"
"40436","0","0","0"
"40438","0","0","0"
"40442","0","0","0"
"40444","0","0","0"
"40446","0","0","0"
"40450","0","0","0"
"40455","1","1","1"
"40457","0","0","0"
"40468","0","0","0"
"40472","0","0","0"
"40474","1","1","1"
"40487","0","0","0"
"40495","0","0","0"
"40498","0","0","0"
"40499","0","0","0"
"40500","0","0","0"
"40501","0","0","0"
"40503","0","0","0"
"40509","0","0","0"
"40511","0","0","0"
"40516","1","1","1"
"40523","0","0","0"
"40525","0","0","0"
"40527","0","0","0"
"40530","0","0","0"
"40535","0","0","0"
"40542","0","0","0"
"40543","0","0","0"
"40545","0","0","0"
"40547","1","1","1"
"40548","1","1","1"
"40550","0","0","0"
"40554","0","0","0"
"40563","0","0","0"
"40564","0","0","0"
"40568","0","0","0"
"40570","0","0","0"
"40580","0","0","0"
"40582","0","0","0"
"40584","0","0","0"
"40600","0","0","0"
"40603","0","0","0"
"40604","0","0","0"
"40608","0","0","0"
"40614","0","0","0"
"40619","0","0","0"
"40622","0","0","0"
"40627","0","0","0"
"40630","0","0","0"
"40632","0","0","0"
"40637","1","1","1"
"40641","0","0","0"
"40643","0","0","0"
"40646","0","0","0"
"40647","0","0","0"
"40649","0","0","0"
"40657","0","0","0"
"40664","0","0","0"
"40665","0","0","0"
"40676","0","0","0"
"40680","0","0","0"
"40684","0","0","0"
"40685","0","0","0"
"40686","0","0","0"
"40695","0","0","0"
"40698","0","0","0"
"40700","0","0","0"
"40707","1","1","1"
"40708","0","0","0"
"40711","0","0","0"
"40715","0","0","0"
"40723","0","0","0"
"40726","0","0","0"
"40729","0","0","0"
"40737","0","0","0"
"40740","0","0","0"
"40747","0","0","0"
"40748","0","0","0"
"40755","0","0","0"
"40756","0","0","0"
"40772","0","0","0"
"40775","1","1","1"
"40787","0","0","0"
"40791","0","0","0"
"40792","0","0","0"
"40797","0","0","0"
"40804","0","0","0"
"40806","0","0","0"
"40809","0","0","0"
"40813","0","0","0"
"40814","0","0","0"
"40815","0","0","0"
"40817","0","0","0"
"40819","0","0","0"
"40821","0","0","0"
"40822","0","0","0"
"40829","0","0","0"
"40845","0","0","0"
"40846","0","0","0"
"40852","0","0","0"
"40869","0","0","0"
"40872","0","0","0"
"40882","0","0","0"
"40883","0","0","0"
"40886","0","0","0"
"40902","0","0","0"
"40914","0","0","0"
"40917","0","0","0"
"40919","0","0","0"
"40924","0","0","0"
"40930","1","1","1"
"40931","0","0","0"
"40933","0","0","0"
"40938","0","0","0"
"40939","0","0","0"
"40945","0","0","0"
"40953","0","0","0"
"40960","0","0","0"
"40961","0","0","0"
"40963","0","0","0"
"40976","0","0","0"
"40977","0","0","0"
"40978","0","0","0"
"40988","0","0","0"
"40991","0","0","0"
"40995","0","0","0"
"40998","0","0","0"
"41021","0","0","0"
"41025","0","0","0"
"41027","1","1","1"
"41029","0","0","0"
"41038","0","0","0"
"41039","0","0","0"
"41040","0","0","0"
"41042","0","0","0"
"41049","0","0","0"
"41055","0","0","0"
"41058","0","0","0"
"41061","0","0","0"
"41068","0","0","0"
"41073","0","0","0"
"41081","1","1","1"
"41085","0","0","0"
"41089","1","1","1"
"41096","0","0","0"
"41111","0","0","0"
"41116","0","0","0"
"41129","0","0","0"
"41132","0","0","0"
"41135","0","0","0"
"41139","0","0","0"
"41142","0","0","0"
"41144","0","0","0"
"41145","0","0","0"
"41148","0","0","0"
"41161","0","0","0"
"41165","0","0","0"
"41166","0","0","0"
"41176","1","1","1"
"41178","0","0","0"
"41179","0","0","0"
"41181","0","0","0"
"41183","0","0","0"
"41185","0","0","0"
"41187","0","0","0"
"41192","0","0","0"
"41193","0","0","0"
"41211","0","0","0"
"41217","1","1","1"
"41218","0","0","0"
"41220","0","0","0"
"41221","0","0","0"
"41226","0","0","0"
"41244","0","0","0"
"41249","0","0","0"
"41258","0","0","0"
"41259","0","0","0"
"41261","0","0","0"
"41266","0","0","0"
"41275","0","0","0"
"41276","0","0","0"
"41283","0","0","0"
"41285","1","1","1"
"41288","0","0","0"
"41297","0","0","0"
"41312","0","0","0"
"41316","1","1","1"
"41317","0","0","0"
"41318","0","0","0"
"41322","0","0","0"
"41333","0","0","0"
"41337","0","0","0"
"41339","0","0","0"
"41347","0","0","0"
"41348","0","0","0"
"41365","0","0","0"
"41371","0","0","0"
"41374","0","0","0"
"41377","0","0","0"
"41378","0","0","0"
"41384","0","0","0"
"41392","0","0","0"
"41395","0","0","0"
"41399","0","0","0"
"41402","0","0","0"
"41413","1","1","1"
"41415","0","0","0"
"41416","0","0","0"
"41417","0","0","0"
"41434","0","0","0"
"41435","0","0","0"
"41436","0","0","0"
"41442","0","0","0"
"41443","0","0","0"
"41461","0","0","0"
"41464","0","0","0"
"41467","0","0","0"
"41471","0","0","0"
"41472","1","1","1"
"41475","0","0","0"
"41483","0","0","0"
"41494","0","0","0"
"41496","0","0","0"
"41497","0","0","0"
"41503","0","0","0"
"41504","0","0","0"
"41513","0","0","0"
"41518","0","0","0"
"41519","0","0","0"
"41528","0","0","0"
"41530","0","0","0"
"41536","0","0","0"
"41539","0","0","0"
"41545","0","0","0"
"41550","0","0","0"
"41553","0","0","0"
"41561","0","0","0"
"41563","0","0","0"
"41567","0","0","0"
"41584","0","0","0"
"41586","0","0","0"
"41592","0","0","0"
"41596","0","0","0"
"41600","0","0","0"
"41609","0","0","0"
"41613","0","0","0"
"41638","0","0","0"
"41640","0","0","0"
"41642","0","0","0"
"41644","0","0","0"
"41651","0","0","0"
"41652","1","1","1"
"41655","0","0","0"
"41657","0","0","0"
"41662","0","0","0"
"41664","0","0","0"
"41671","0","0","0"
"41672","0","0","0"
"41676","1","1","1"
"41680","0","0","0"
"41681","0","0","0"
"41684","0","0","0"
"41690","0","0","0"
"41691","1","1","1"
"41693","0","0","0"
"41713","1","1","1"
"41715","0","0","0"
"41719","1","1","1"
"41725","0","0","0"
"41726","0","0","0"
"41727","0","0","0"
"41749","0","0","0"
"41751","0","0","0"
"41752","0","0","0"
"41756","0","0","0"
"41759","0","0","0"
"41760","0","0","0"
"41762","0","0","0"
"41766","0","0","0"
"41767","0","0","0"
"41768","0","0","0"
"41771","0","0","0"
"41773","0","0","0"
"41778","0","0","0"
"41786","0","0","0"
"41796","1","1","1"
"41798","0","0","0"
"41803","0","0","0"
"41820","0","0","0"
"41823","0","0","0"
"41825","0","0","0"
"41829","0","0","0"
"41831","0","0","0"
"41836","0","0","0"
"41840","0","0","0"
"41844","0","0","0"
"41846","0","0","0"
"41852","0","0","0"
"41861","0","0","0"
"41864","0","0","0"
"41870","0","0","0"
"41877","0","0","0"
"41879","0","0","0"
"41883","0","0","0"
"41885","0","0","0"
"41887","0","0","0"
"41892","0","0","0"
"41896","0","0","0"
"41903","0","0","0"
"41906","0","0","0"
"41921","0","0","0"
"41936","0","0","0"
"41945","0","0","0"
"41948","0","0","0"
"41949","0","0","0"
"41952","0","0","0"
"41960","0","0","0"
"41967","0","0","0"
"41970","1","1","1"
"41974","0","0","0"
"41977","0","0","0"
"41979","0","0","0"
"41985","0","0","0"
"41986","0","0","0"
"41987","0","0","0"
"41992","0","0","0"
"41999","0","0","0"
"42000","0","0","0"
"42008","0","0","0"
"42011","0","0","0"
"42012","0","0","0"
"42015","0","0","0"
"42019","0","0","0"
"42029","1","1","1"
"42036","0","0","0"
"42037","0","0","0"
"42038","0","0","0"
"42040","0","0","0"
"42041","0","0","0"
"42049","0","0","0"
"42050","0","0","0"
"42054","0","0","0"
"42064","0","0","0"
"42066","0","0","0"
"42084","1","1","1"
"42087","0","0","0"
"42089","0","0","0"
"42092","0","0","0"
"42095","0","0","0"
"42103","0","0","0"
"42105","0","0","0"
"42107","0","0","0"
"42124","0","0","0"
"42126","0","0","0"
"42130","0","0","0"
"42132","0","0","0"
"42136","0","0","0"
"42143","1","1","1"
"42149","0","0","0"
"42161","0","0","0"
"42164","0","0","0"
"42166","0","0","0"
"42169","0","0","0"
"42173","0","0","0"
"42181","0","0","0"
"42186","0","0","0"
"42196","0","0","0"
"42201","0","0","0"
"42207","0","0","0"
"42208","0","0","0"
"42212","0","0","0"
"42229","0","0","0"
"42236","0","0","0"
"42242","0","0","0"
"42246","0","0","0"
"42253","0","0","0"
"42257","0","0","0"
"42258","0","0","0"
"42264","0","0","0"
"42266","0","0","0"
"42270","0","0","0"
"42276","0","0","0"
"42278","0","0","0"
"42285","0","0","0"
"42304","0","0","0"
"42308","0","0","0"
"42309","0","0","0"
"42314","0","0","0"
"42317","0","0","0"
"42320","0","0","0"
"42325","0","0","0"
"42332","0","0","0"
"42334","0","0","0"
"42337","0","0","0"
"42343","1","1","1"
"42344","0","0","0"
"42355","0","0","0"
"42359","0","0","0"
"42369","0","0","0"
"42372","1","1","1"
"42377","0","0","0"
"42389","0","0","0"
"42390","0","0","0"
"42391","0","0","0"
"42392","0","0","0"
"42402","0","0","0"
"42419","0","0","0"
"42422","0","0","0"
"42424","0","0","0"
"42426","0","0","0"
"42439","0","0","0"
"42446","0","0","0"
"42451","0","0","0"
"42452","1","1","1"
"42459","0","0","0"
"42461","0","0","0"
"42463","0","0","0"
"42475","0","0","0"
"42490","0","0","0"
"42493","0","0","0"
"42494","0","0","0"
"42496","0","0","0"
"42499","0","0","0"
"42503","0","0","0"
"42505","1","1","1"
"42506","0","0","0"
"42507","0","0","0"
"42512","0","0","0"
"42514","0","0","0"
"42520","0","0","0"
"42536","0","0","0"
"42541","0","0","0"
"42546","0","0","0"
"42549","0","0","0"
"42551","0","0","0"
"42566","0","0","0"
"42568","0","0","0"
"42569","0","0","0"
"42575","0","0","0"
"42580","0","0","0"
"42581","0","0","0"
"42585","0","0","0"
"42587","0","0","0"
"42593","0","0","0"
"42606","1","1","1"
"42607","0","0","0"
"42616","0","0","0"
"42620","0","0","0"
"42624","0","0","0"
"42625","0","0","0"
"42627","0","0","0"
"42629","0","0","0"
"42634","1","1","1"
"42635","0","0","0"
"42643","0","0","0"
"42645","0","0","0"
"42657","1","1","1"
"42658","0","0","0"
"42659","0","0","0"
"42664","0","0","0"
"42682","0","0","0"
"42685","1","1","1"
"42689","0","0","0"
"42698","1","1","1"
"42700","0","0","0"
"42724","0","0","0"
"42729","0","0","0"
"42734","0","0","0"
"42736","0","0","0"
"42748","0","0","0"
"42754","0","0","0"
"42762","0","0","0"
"42774","0","0","0"
"42780","1","1","1"
"42784","1","1","1"
"42785","0","0","0"
"42789","0","0","0"
"42791","0","0","0"
"42798","0","0","0"
"42801","0","0","0"
"42811","0","0","0"
"42820","0","0","0"
"42826","0","0","0"
"42827","0","0","0"
"42837","0","0","0"
"42838","0","0","0"
"42844","0","0","0"
"42848","0","0","0"
"42849","1","1","1"
"42852","0","0","0"
"42854","0","0","0"
"42856","0","0","0"
"42857","0","0","0"
"42859","1","1","1"
"42860","0","0","0"
"42861","1","1","1"
"42870","0","0","0"
"42871","0","0","0"
"42874","0","0","0"
"42881","0","0","0"
"42883","0","0","0"
"42888","1","1","1"
"42889","0","0","0"
"42895","0","0","0"
"42909","0","0","0"
"42913","0","0","0"
"42920","0","0","0"
"42922","0","0","0"
"42931","0","0","0"
"42937","0","0","0"
"42940","0","0","0"
"42945","0","0","0"
"42956","0","0","0"
"42957","0","0","0"
"42959","0","0","0"
"42960","0","0","0"
"42965","1","1","1"
"42973","0","0","0"
"42974","0","0","0"
"42977","0","0","0"
"42978","0","0","0"
"42980","1","1","1"
"42992","0","0","0"
"42997","0","0","0"
"43004","0","0","0"
"43008","0","0","0"
"43009","1","1","1"
"43017","0","0","0"
"43022","0","0","0"
"43025","0","0","0"
"43026","0","0","0"
"43027","0","0","0"
"43045","0","0","0"
"43046","0","0","0"
"43048","1","1","1"
"43057","0","0","0"
"43061","0","0","0"
"43062","0","0","0"
"43063","0","0","0"
"43064","0","0","0"
"43065","0","0","0"
"43075","0","0","0"
"43083","0","0","0"
"43085","0","0","0"
"43088","0","0","0"
"43089","0","0","0"
"43093","0","0","0"
"43100","0","0","0"
"43105","0","0","0"
"43109","0","0","0"
"43112","0","0","0"
"43117","0","0","0"
"43119","0","0","0"
"43122","0","0","0"
"43144","0","0","0"
"43151","0","0","0"
"43155","0","0","0"
"43160","1","1","1"
"43171","0","0","0"
"43173","0","0","0"
"43174","0","0","0"
"43179","0","0","0"
"43187","0","0","0"
"43194","0","0","0"
"43197","0","0","0"
"43202","0","0","0"
"43204","0","0","0"
"43206","0","0","0"
"43207","0","0","0"
"43228","0","0","0"
"43245","1","1","1"
"43247","0","0","0"
"43248","0","0","0"
"43269","0","0","0"
"43273","1","1","1"
"43285","0","0","0"
"43296","1","1","1"
"43299","0","0","0"
"43301","0","0","0"
"43305","1","1","1"
"43308","0","0","0"
"43314","0","0","0"
"43319","0","0","0"
"43321","0","0","0"
"43323","0","0","0"
"43325","0","0","0"
"43337","0","0","0"
"43342","0","0","0"
"43348","0","0","0"
"43349","0","0","0"
"43352","0","0","0"
"43356","0","0","0"
"43359","0","0","0"
"43360","0","0","0"
"43363","0","0","0"
"43366","0","0","0"
"43368","0","0","0"
"43372","0","0","0"
"43389","1","1","1"
"43390","0","0","0"
"43391","0","0","0"
"43392","0","0","0"
"43400","0","0","0"
"43402","0","0","0"
"43405","1","1","1"
"43416","1","1","1"
"43420","0","0","0"
"43421","0","0","0"
"43422","0","0","0"
"43424","0","0","0"
"43437","0","0","0"
"43438","0","0","0"
"43440","0","0","0"
"43442","0","0","0"
"43444","0","0","0"
"43448","0","0","0"
"43451","0","0","0"
"43453","1","1","1"
"43454","0","0","0"
"43457","0","0","0"
"43465","0","0","0"
"43467","0","0","0"
"43470","0","0","0"
"43471","0","0","0"
"43476","1","1","1"
"43482","0","0","0"
"43483","0","0","0"
"43490","0","0","0"
"43491","0","0","0"
"43492","0","0","0"
"43493","0","0","0"
"43494","0","0","0"
"43495","0","0","0"
"43496","0","0","0"
"43498","0","0","0"
"43507","0","0","0"
"43511","1","1","1"
"43517","0","0","0"
"43518","0","0","0"
"43521","0","0","0"
"43527","0","0","0"
"43530","1","1","1"
"43533","0","0","0"
"43550","1","1","1"
"43551","0","0","0"
"43553","0","0","0"
"43554","0","0","0"
"43559","0","0","0"
"43563","0","0","0"
"43571","0","0","0"
"43572","0","0","0"
"43585","0","0","0"
"43597","0","0","0"
"43601","0","0","0"
"43603","0","0","0"
"43606","0","0","0"
"43622","0","0","0"
"43637","0","0","0"
"43648","1","1","1"
"43653","0","0","0"
"43654","0","0","0"
"43658","0","0","0"
"43667","0","0","0"
"43672","0","0","0"
"43674","0","0","0"
"43675","0","0","0"
"43680","0","0","0"
"43692","0","0","0"
"43694","0","0","0"
"43696","0","0","0"
"43699","0","0","0"
"43702","0","0","0"
"43715","1","1","1"
"43732","0","0","0"
"43739","0","0","0"
"43742","0","0","0"
"43752","0","0","0"
"43756","0","0","0"
"43759","0","0","0"
"43764","0","0","0"
"43776","0","0","0"
"43786","1","1","1"
"43790","0","0","0"
"43794","1","1","1"
"43795","0","0","0"
"43800","0","0","0"
"43807","0","0","0"
"43811","0","0","0"
"43812","1","1","1"
"43813","0","0","0"
"43816","0","0","0"
"43825","0","0","0"
"43826","0","0","0"
"43828","0","0","0"
"43830","0","0","0"
"43831","0","0","0"
"43832","0","0","0"
"43839","0","0","0"
"43841","0","0","0"
"43845","0","0","0"
"43851","0","0","0"
"43853","0","0","0"
"43855","0","0","0"
"43870","0","0","0"
"43874","0","0","0"
"43890","0","0","0"
"43895","0","0","0"
"43901","0","0","0"
"43906","1","1","1"
"43908","0","0","0"
"43909","0","0","0"
"43912","0","0","0"
"43917","0","0","0"
