"Step","DDQN_run_1747573335 - total_reward","DDQN_run_1747573335 - total_reward__MIN","DDQN_run_1747573335 - total_reward__MAX"
"5582","1","1","1"
"5584","-2","-2","-2"
"5596","0","0","0"
"5598","1","1","1"
"5610","-2","-2","-2"
"5614","2","2","2"
"5620","-3","-3","-3"
"5622","-2","-2","-2"
"5646","-2","-2","-2"
"5659","1","1","1"
"5664","0","0","0"
"5665","-1","-1","-1"
"5672","0","0","0"
"5677","-2","-2","-2"
"5680","2","2","2"
"5681","2","2","2"
"5682","-1","-1","-1"
"5687","-2","-2","-2"
"5690","-1","-1","-1"
"5693","-3","-3","-3"
"5697","-3","-3","-3"
"5705","-3","-3","-3"
"5709","-2","-2","-2"
"5712","1","1","1"
"5718","-2","-2","-2"
"5727","0","0","0"
"5732","-3","-3","-3"
"5737","2","2","2"
"5739","0","0","0"
"5741","6","6","6"
"5742","6","6","6"
"5748","-2","-2","-2"
"5751","-1","-1","-1"
"5755","4","4","4"
"5758","-1","-1","-1"
"5760","-1","-1","-1"
"5762","-3","-3","-3"
"5769","7","7","7"
"5771","0","0","0"
"5778","3","3","3"
"5779","0","0","0"
"5784","1","1","1"
"5789","3","3","3"
"5795","4","4","4"
"5811","0","0","0"
"5812","0","0","0"
"5813","-2","-2","-2"
"5822","1","1","1"
"5823","-1","-1","-1"
"5834","-2","-2","-2"
"5854","-2","-2","-2"
"5855","3","3","3"
"5856","5","5","5"
"5864","-1","-1","-1"
"5867","-2","-2","-2"
"5873","-3","-3","-3"
"5878","-2","-2","-2"
"5880","-2","-2","-2"
"5886","0","0","0"
"5890","-1","-1","-1"
"5893","7","7","7"
"5898","-1","-1","-1"
"5904","1","1","1"
"5909","-2","-2","-2"
"5916","-2","-2","-2"
"5919","-1","-1","-1"
"5921","3","3","3"
"5922","-3","-3","-3"
"5925","-3","-3","-3"
"5934","-1","-1","-1"
"5935","-1","-1","-1"
"5937","5","5","5"
"5948","-2","-2","-2"
"5952","-2","-2","-2"
"5958","0","0","0"
"5962","3","3","3"
"5963","0","0","0"
"5969","-1","-1","-1"
"5970","0","0","0"
"5976","-1","-1","-1"
"5978","3","3","3"
"5980","-3","-3","-3"
"5985","2","2","2"
"5993","-3","-3","-3"
"5995","1","1","1"
"5998","-2","-2","-2"
"5999","-1","-1","-1"
"6004","3","3","3"
"6007","9","9","9"
"6010","0","0","0"
"6014","8","8","8"
"6020","6","6","6"
"6032","-3","-3","-3"
"6037","4","4","4"
"6039","5","5","5"
"6040","9","9","9"
"6041","2","2","2"
"6050","1","1","1"
"6054","5","5","5"
"6058","-2","-2","-2"
"6073","-1","-1","-1"
"6076","-2","-2","-2"
"6079","1","1","1"
"6082","2","2","2"
"6089","2","2","2"
"6097","-3","-3","-3"
"6098","-2","-2","-2"
"6104","-1","-1","-1"
"6106","0","0","0"
"6111","-1","-1","-1"
"6115","0","0","0"
"6117","-2","-2","-2"
"6119","-2","-2","-2"
"6127","3","3","3"
"6128","0","0","0"
"6134","-2","-2","-2"
"6136","0","0","0"
"6137","6","6","6"
"6146","-2","-2","-2"
"6148","-1","-1","-1"
"6150","-2","-2","-2"
"6153","5","5","5"
"6161","-3","-3","-3"
"6164","-3","-3","-3"
"6175","-1","-1","-1"
"6179","7","7","7"
"6189","2","2","2"
"6191","-1","-1","-1"
"6204","-1","-1","-1"
"6211","-1","-1","-1"
"6214","-1","-1","-1"
"6217","-2","-2","-2"
"6223","-2","-2","-2"
"6225","0","0","0"
"6226","1","1","1"
"6235","-3","-3","-3"
"6238","-1","-1","-1"
"6240","0","0","0"
"6243","1","1","1"
"6244","3","3","3"
"6254","1","1","1"
"6255","1","1","1"
"6257","-1","-1","-1"
"6258","-2","-2","-2"
"6260","1","1","1"
"6261","1","1","1"
"6267","3","3","3"
"6270","-2","-2","-2"
"6274","-2","-2","-2"
"6277","3","3","3"
"6282","-3","-3","-3"
"6283","5","5","5"
"6287","0","0","0"
"6298","2","2","2"
"6300","1","1","1"
"6303","0","0","0"
"6306","-2","-2","-2"
"6323","-2","-2","-2"
"6340","-1","-1","-1"
"6348","1","1","1"
"6349","3","3","3"
"6361","3","3","3"
"6364","1","1","1"
"6367","-3","-3","-3"
"6370","-1","-1","-1"
"6388","-3","-3","-3"
"6391","2","2","2"
"6396","6","6","6"
"6406","0","0","0"
"6414","-1","-1","-1"
"6420","-1","-1","-1"
"6424","-1","-1","-1"
"6425","-3","-3","-3"
"6432","-1","-1","-1"
"6434","-2","-2","-2"
"6435","-2","-2","-2"
"6439","4","4","4"
"6442","-3","-3","-3"
"6447","-3","-3","-3"
"6450","-1","-1","-1"
"6451","-2","-2","-2"
"6453","1","1","1"
"6456","4","4","4"
"6464","0","0","0"
"6466","0","0","0"
"6469","0","0","0"
"6486","-1","-1","-1"
"6489","0","0","0"
"6491","-1","-1","-1"
"6495","-2","-2","-2"
"6504","2","2","2"
"6506","0","0","0"
"6507","3","3","3"
"6508","-2","-2","-2"
"6515","-3","-3","-3"
"6520","-1","-1","-1"
"6526","-1","-1","-1"
"6527","-1","-1","-1"
"6530","0","0","0"
"6534","3","3","3"
"6538","0","0","0"
"6550","0","0","0"
"6567","2","2","2"
"6570","7","7","7"
"6572","-3","-3","-3"
"6573","7","7","7"
"6575","4","4","4"
"6578","-1","-1","-1"
"6586","11","11","11"
"6591","-2","-2","-2"
"6600","-2","-2","-2"
"6602","5","5","5"
"6606","-2","-2","-2"
"6611","-2","-2","-2"
"6618","-1","-1","-1"
"6622","3","3","3"
"6628","1","1","1"
"6631","2","2","2"
"6635","-3","-3","-3"
"6638","-2","-2","-2"
"6640","-1","-1","-1"
"6641","0","0","0"
"6645","0","0","0"
"6652","-1","-1","-1"
"6654","3","3","3"
"6660","-2","-2","-2"
"6665","-2","-2","-2"
"6690","-3","-3","-3"
"6692","2","2","2"
"6704","14","14","14"
"6711","1","1","1"
"6718","-1","-1","-1"
"6719","1","1","1"
"6723","4","4","4"
"6725","-2","-2","-2"
"6730","2","2","2"
"6734","0","0","0"
"6737","3","3","3"
"6742","-1","-1","-1"
"6745","-3","-3","-3"
"6764","-2","-2","-2"
"6766","-2","-2","-2"
"6769","-2","-2","-2"
"6773","5","5","5"
"6778","3","3","3"
"6780","-1","-1","-1"
"6788","-2","-2","-2"
"6799","-1","-1","-1"
"6800","-1","-1","-1"
"6804","-2","-2","-2"
"6805","8","8","8"
"6807","4","4","4"
"6809","0","0","0"
"6813","-2","-2","-2"
"6820","1","1","1"
"6828","6","6","6"
"6834","9","9","9"
"6842","2","2","2"
"6843","-3","-3","-3"
"6854","-2","-2","-2"
"6857","7","7","7"
"6864","-1","-1","-1"
"6865","-2","-2","-2"
"6868","-2","-2","-2"
"6871","0","0","0"
"6875","-2","-2","-2"
"6876","7","7","7"
"6883","4","4","4"
"6890","-1","-1","-1"
"6905","-1","-1","-1"
"6914","5","5","5"
"6915","2","2","2"
"6919","6","6","6"
"6929","-1","-1","-1"
"6930","-3","-3","-3"
"6932","2","2","2"
"6937","4","4","4"
"6939","-2","-2","-2"
"6940","-1","-1","-1"
"6943","4","4","4"
"6945","-1","-1","-1"
"6952","1","1","1"
"6963","-2","-2","-2"
"6972","3","3","3"
"6974","-2","-2","-2"
"6975","-1","-1","-1"
"6993","-3","-3","-3"
"6994","-1","-1","-1"
"6999","-3","-3","-3"
"7012","1","1","1"
"7013","8","8","8"
"7015","-2","-2","-2"
"7027","0","0","0"
"7028","5","5","5"
"7035","1","1","1"
"7037","1","1","1"
"7040","-3","-3","-3"
"7044","1","1","1"
"7046","-2","-2","-2"
"7049","-1","-1","-1"
"7057","8","8","8"
"7074","6","6","6"
"7084","-2","-2","-2"
"7086","-3","-3","-3"
"7097","3","3","3"
"7100","-2","-2","-2"
"7101","6","6","6"
"7104","0","0","0"
"7124","-1","-1","-1"
"7130","1","1","1"
"7131","-2","-2","-2"
"7133","0","0","0"
"7140","-1","-1","-1"
"7145","2","2","2"
"7146","3","3","3"
"7156","-1","-1","-1"
"7157","1","1","1"
"7160","-2","-2","-2"
"7162","2","2","2"
"7167","-2","-2","-2"
"7170","-1","-1","-1"
"7186","2","2","2"
"7187","0","0","0"
"7193","12","12","12"
"7197","-3","-3","-3"
"7200","0","0","0"
"7205","2","2","2"
"7209","0","0","0"
"7214","-3","-3","-3"
"7217","5","5","5"
"7221","0","0","0"
"7227","-3","-3","-3"
"7228","-1","-1","-1"
"7231","7","7","7"
"7235","-2","-2","-2"
"7246","-3","-3","-3"
"7247","5","5","5"
"7250","-3","-3","-3"
"7251","2","2","2"
"7254","0","0","0"
"7260","5","5","5"
"7263","0","0","0"
"7265","-2","-2","-2"
"7269","-2","-2","-2"
"7270","-2","-2","-2"
"7274","0","0","0"
"7276","-1","-1","-1"
"7281","0","0","0"
"7284","-2","-2","-2"
"7285","-2","-2","-2"
"7286","1","1","1"
"7292","2","2","2"
"7295","-3","-3","-3"
"7296","3","3","3"
"7298","5","5","5"
"7299","7","7","7"
"7301","-2","-2","-2"
"7306","6","6","6"
"7310","0","0","0"
"7312","0","0","0"
"7313","2","2","2"
"7319","-1","-1","-1"
"7320","-2","-2","-2"
"7327","5","5","5"
"7335","0","0","0"
"7336","0","0","0"
"7345","-2","-2","-2"
"7353","6","6","6"
"7356","-3","-3","-3"
"7357","-1","-1","-1"
"7359","-1","-1","-1"
"7363","1","1","1"
"7366","-3","-3","-3"
"7369","4","4","4"
"7372","-2","-2","-2"
"7387","3","3","3"
"7391","5","5","5"
"7398","9","9","9"
"7402","7","7","7"
"7403","-3","-3","-3"
"7405","-3","-3","-3"
"7408","5","5","5"
"7424","0","0","0"
"7427","-2","-2","-2"
"7432","0","0","0"
"7433","1","1","1"
"7435","1","1","1"
"7445","0","0","0"
"7460","0","0","0"
"7461","0","0","0"
"7467","-2","-2","-2"
"7472","1","1","1"
"7476","-3","-3","-3"
"7477","0","0","0"
"7480","-3","-3","-3"
"7490","2","2","2"
"7491","-3","-3","-3"
"7493","-3","-3","-3"
"7494","1","1","1"
"7497","3","3","3"
"7502","-2","-2","-2"
"7503","0","0","0"
"7505","4","4","4"
"7508","-2","-2","-2"
"7515","-3","-3","-3"
"7517","1","1","1"
"7526","4","4","4"
"7527","5","5","5"
"7528","0","0","0"
"7535","4","4","4"
"7536","0","0","0"
"7537","-2","-2","-2"
"7542","0","0","0"
"7547","0","0","0"
"7550","-3","-3","-3"
"7553","-3","-3","-3"
"7554","10","10","10"
"7558","-2","-2","-2"
"7559","4","4","4"
"7560","5","5","5"
"7572","-2","-2","-2"
"7584","3","3","3"
"7585","-2","-2","-2"
"7588","3","3","3"
"7589","-2","-2","-2"
"7595","-2","-2","-2"
"7600","1","1","1"
"7601","7","7","7"
"7611","2","2","2"
"7617","6","6","6"
"7620","-3","-3","-3"
"7621","-3","-3","-3"
"7639","-1","-1","-1"
"7646","-2","-2","-2"
"7649","13","13","13"
"7656","1","1","1"
"7658","0","0","0"
"7660","-2","-2","-2"
"7662","-1","-1","-1"
"7664","0","0","0"
"7665","-1","-1","-1"
"7667","-2","-2","-2"
"7677","-3","-3","-3"
"7678","2","2","2"
"7680","-2","-2","-2"
"7681","-1","-1","-1"
"7684","8","8","8"
"7689","5","5","5"
"7693","3","3","3"
"7700","0","0","0"
"7706","2","2","2"
"7714","0","0","0"
"7716","-3","-3","-3"
"7721","0","0","0"
"7723","2","2","2"
"7729","0","0","0"
"7732","-3","-3","-3"
"7736","-2","-2","-2"
"7738","13","13","13"
"7749","14","14","14"
"7750","10","10","10"
"7751","0","0","0"
"7756","0","0","0"
"7758","-2","-2","-2"
"7764","-1","-1","-1"
"7767","9","9","9"
"7785","-2","-2","-2"
"7790","-3","-3","-3"
"7798","-2","-2","-2"
"7802","4","4","4"
"7804","1","1","1"
"7808","14","14","14"
"7809","5","5","5"
"7811","-1","-1","-1"
"7816","4","4","4"
"7822","4","4","4"
"7825","-2","-2","-2"
"7826","1","1","1"
"7835","1","1","1"
"7840","5","5","5"
"7844","9","9","9"
"7862","1","1","1"
"7868","-2","-2","-2"
"7871","4","4","4"
"7874","-2","-2","-2"
"7882","4","4","4"
"7883","7","7","7"
"7889","-3","-3","-3"
"7893","-3","-3","-3"
"7894","-1","-1","-1"
"7895","-2","-2","-2"
"7900","8","8","8"
"7901","0","0","0"
"7907","-2","-2","-2"
"7908","1","1","1"
"7912","-3","-3","-3"
"7914","5","5","5"
"7920","4","4","4"
"7924","-2","-2","-2"
"7930","7","7","7"
"7940","-1","-1","-1"
"7942","4","4","4"
"7962","11","11","11"
"7965","11","11","11"
"7968","5","5","5"
"7973","1","1","1"
"7982","4","4","4"
"7986","-2","-2","-2"
"7995","17","17","17"
"7996","2","2","2"
"8001","-3","-3","-3"
"8003","6","6","6"
"8005","3","3","3"
"8011","5","5","5"
"8017","-2","-2","-2"
"8027","-1","-1","-1"
"8028","3","3","3"
"8029","0","0","0"
"8031","0","0","0"
"8035","-1","-1","-1"
"8038","1","1","1"
"8040","0","0","0"
"8048","-2","-2","-2"
"8049","3","3","3"
"8055","7","7","7"
"8060","1","1","1"
"8067","8","8","8"
"8072","3","3","3"
"8074","4","4","4"
"8075","1","1","1"
"8078","13","13","13"
"8081","3","3","3"
"8089","1","1","1"
"8100","21","21","21"
"8104","-2","-2","-2"
"8107","-3","-3","-3"
"8108","3","3","3"
"8113","2","2","2"
"8118","11","11","11"
"8125","0","0","0"
"8132","10","10","10"
"8138","-2","-2","-2"
"8141","5","5","5"
"8148","2","2","2"
"8150","2","2","2"
"8153","9","9","9"
"8155","-2","-2","-2"
"8158","6","6","6"
"8160","6","6","6"
"8169","3","3","3"
"8175","1","1","1"
"8185","-1","-1","-1"
"8194","2","2","2"
"8196","4","4","4"
"8197","8","8","8"
"8199","-3","-3","-3"
"8200","-2","-2","-2"
"8201","-2","-2","-2"
"8202","4","4","4"
"8204","1","1","1"
"8206","5","5","5"
"8210","5","5","5"
"8218","11","11","11"
"8223","3","3","3"
"8242","-3","-3","-3"
"8247","-1","-1","-1"
"8249","2","2","2"
"8253","-3","-3","-3"
"8266","5","5","5"
"8267","-3","-3","-3"
"8268","5","5","5"
"8276","-1","-1","-1"
"8283","3","3","3"
"8292","0","0","0"
"8293","10","10","10"
"8297","-3","-3","-3"
"8300","-1","-1","-1"
"8302","2","2","2"
"8304","-3","-3","-3"
"8305","3","3","3"
"8311","-3","-3","-3"
"8313","-2","-2","-2"
"8314","-1","-1","-1"
"8315","1","1","1"
"8320","-2","-2","-2"
"8322","-3","-3","-3"
"8330","10","10","10"
"8339","9","9","9"
"8348","-1","-1","-1"
"8360","9","9","9"
"8362","3","3","3"
"8370","4","4","4"
"8371","6","6","6"
"8372","4","4","4"
"8377","8","8","8"
"8382","0","0","0"
"8383","0","0","0"
"8387","-2","-2","-2"
"8401","7","7","7"
"8420","11","11","11"
"8424","0","0","0"
"8427","6","6","6"
"8433","0","0","0"
"8438","6","6","6"
"8442","-1","-1","-1"
"8445","4","4","4"
"8452","-3","-3","-3"
"8454","0","0","0"
"8460","0","0","0"
"8474","-1","-1","-1"
"8483","-2","-2","-2"
"8487","14","14","14"
"8494","5","5","5"
"8498","1","1","1"
"8499","-1","-1","-1"
"8503","1","1","1"
"8506","-2","-2","-2"
"8507","0","0","0"
"8508","0","0","0"
"8509","-2","-2","-2"
"8513","-1","-1","-1"
"8518","8","8","8"
"8539","0","0","0"
"8541","9","9","9"
"8547","0","0","0"
"8551","45","45","45"
"8563","7","7","7"
"8565","5","5","5"
"8572","-2","-2","-2"
"8578","2","2","2"
"8581","-1","-1","-1"
"8591","1","1","1"
"8600","-2","-2","-2"
"8605","3","3","3"
"8609","9","9","9"
"8613","0","0","0"
"8614","6","6","6"
"8623","7","7","7"
"8627","3","3","3"
"8630","0","0","0"
"8633","4","4","4"
"8637","-1","-1","-1"
"8638","0","0","0"
"8642","12","12","12"
"8651","-1","-1","-1"
"8652","-3","-3","-3"
"8654","14","14","14"
"8655","11","11","11"
"8657","8","8","8"
"8658","1","1","1"
"8664","7","7","7"
"8672","-1","-1","-1"
"8678","5","5","5"
"8683","7","7","7"
"8685","6","6","6"
"8686","3","3","3"
"8703","-2","-2","-2"
"8706","5","5","5"
"8712","5","5","5"
"8714","5","5","5"
"8716","-2","-2","-2"
"8717","-1","-1","-1"
"8719","-2","-2","-2"
"8720","12","12","12"
"8729","10","10","10"
"8733","3","3","3"
"8738","8","8","8"
"8741","-2","-2","-2"
"8748","2","2","2"
"8755","7","7","7"
"8761","3","3","3"
"8773","6","6","6"
"8775","6","6","6"
"8780","-2","-2","-2"
"8782","4","4","4"
"8783","1","1","1"
"8787","9","9","9"
"8805","-1","-1","-1"
"8812","14","14","14"
"8815","-1","-1","-1"
"8822","-1","-1","-1"
"8823","-1","-1","-1"
"8826","-2","-2","-2"
"8836","-2","-2","-2"
"8842","3","3","3"
"8850","-1","-1","-1"
"8856","6","6","6"
"8857","6","6","6"
"8859","-1","-1","-1"
"8860","1","1","1"
"8879","11","11","11"
"8881","7","7","7"
"8889","7","7","7"
"8892","0","0","0"
"8894","-2","-2","-2"
"8906","-3","-3","-3"
"8914","-1","-1","-1"
"8921","-1","-1","-1"
"8924","0","0","0"
"8931","3","3","3"
"8932","0","0","0"
"8936","-2","-2","-2"
"8939","-2","-2","-2"
"8950","2","2","2"
"8953","-2","-2","-2"
"8977","2","2","2"
"8982","6","6","6"
"8991","3","3","3"
"8997","3","3","3"
"9005","3","3","3"
"9008","0","0","0"
"9018","3","3","3"
"9023","-3","-3","-3"
"9027","-1","-1","-1"
"9031","-1","-1","-1"
"9037","1","1","1"
"9038","1","1","1"
"9042","4","4","4"
"9065","5","5","5"
"9067","5","5","5"
"9073","0","0","0"
"9104","-2","-2","-2"
"9109","10","10","10"
"9112","-2","-2","-2"
"9124","20","20","20"
"9132","-1","-1","-1"
"9136","20","20","20"
"9138","10","10","10"
"9140","25","25","25"
"9143","14","14","14"
"9153","5","5","5"
"9159","1","1","1"
"9164","19","19","19"
"9177","3","3","3"
"9181","18","18","18"
"9187","4","4","4"
"9189","0","0","0"
"9190","0","0","0"
"9198","2","2","2"
"9200","12","12","12"
"9217","-1","-1","-1"
"9220","17","17","17"
"9222","12","12","12"
"9223","5","5","5"
"9228","2","2","2"
"9234","-2","-2","-2"
"9236","0","0","0"
"9237","3","3","3"
"9241","14","14","14"
"9242","13","13","13"
"9247","8","8","8"
"9249","9","9","9"
"9251","4","4","4"
"9253","5","5","5"
"9282","-1","-1","-1"
"9290","12","12","12"
"9295","5","5","5"
"9310","8","8","8"
"9314","15","15","15"
"9318","-1","-1","-1"
"9321","4","4","4"
"9323","0","0","0"
"9331","-1","-1","-1"
"9333","-2","-2","-2"
"9335","6","6","6"
"9339","-1","-1","-1"
"9346","-2","-2","-2"
"9355","-1","-1","-1"
"9357","14","14","14"
"9360","4","4","4"
"9361","5","5","5"
"9362","11","11","11"
"9375","-1","-1","-1"
"9382","8","8","8"
"9390","-2","-2","-2"
"9395","-1","-1","-1"
"9396","13","13","13"
"9401","-3","-3","-3"
"9407","2","2","2"
"9414","-2","-2","-2"
"9419","0","0","0"
"9422","9","9","9"
"9424","-1","-1","-1"
"9429","0","0","0"
"9431","2","2","2"
"9460","7","7","7"
"9462","1","1","1"
"9464","-2","-2","-2"
"9465","5","5","5"
"9479","14","14","14"
"9482","0","0","0"
"9484","-2","-2","-2"
"9486","-2","-2","-2"
"9493","1","1","1"
"9495","-1","-1","-1"
"9509","2","2","2"
"9510","2","2","2"
"9511","11","11","11"
"9513","0","0","0"
"9519","-1","-1","-1"
"9520","0","0","0"
"9521","1","1","1"
"9527","-1","-1","-1"
"9533","-1","-1","-1"
"9537","5","5","5"
"9546","3","3","3"
"9548","-3","-3","-3"
"9555","0","0","0"
"9558","-2","-2","-2"
"9570","8","8","8"
"9579","-2","-2","-2"
"9580","4","4","4"
"9592","2","2","2"
"9595","0","0","0"
"9601","-1","-1","-1"
"9602","8","8","8"
"9603","4","4","4"
"9608","1","1","1"
"9611","11","11","11"
"9615","-1","-1","-1"
"9629","-2","-2","-2"
"9630","0","0","0"
"9637","13","13","13"
"9638","4","4","4"
"9648","7","7","7"
"9652","2","2","2"
"9661","3","3","3"
"9665","-1","-1","-1"
"9666","-2","-2","-2"
"9674","8","8","8"
"9682","7","7","7"
"9685","4","4","4"
"9697","6","6","6"
"9703","12","12","12"
"9707","-2","-2","-2"
"9719","0","0","0"
"9721","2","2","2"
"9722","-1","-1","-1"
"9723","-3","-3","-3"
"9724","6","6","6"
"9726","17","17","17"
"9736","6","6","6"
"9738","-3","-3","-3"
"9751","-1","-1","-1"
"9752","-2","-2","-2"
"9754","-3","-3","-3"
"9755","-2","-2","-2"
"9759","9","9","9"
"9762","17","17","17"
"9763","7","7","7"
"9767","14","14","14"
"9768","23","23","23"
"9773","19","19","19"
"9774","15","15","15"
"9778","7","7","7"
"9787","9","9","9"
"9791","13","13","13"
"9798","1","1","1"
"9799","6","6","6"
"9808","6","6","6"
"9810","4","4","4"
"9820","2","2","2"
"9822","7","7","7"
"9827","-3","-3","-3"
"9830","7","7","7"
"9831","5","5","5"
"9834","2","2","2"
"9843","4","4","4"
"9845","-2","-2","-2"
"9849","8","8","8"
"9851","8","8","8"
"9857","12","12","12"
"9865","11","11","11"
"9874","20","20","20"
"9876","-2","-2","-2"
"9885","0","0","0"
"9887","0","0","0"
"9889","6","6","6"
"9891","-1","-1","-1"
"9895","0","0","0"
"9896","6","6","6"
"9906","10","10","10"
"9908","0","0","0"
"9916","4","4","4"
"9920","6","6","6"
"9921","-2","-2","-2"
"9922","10","10","10"
"9926","2","2","2"
"9931","8","8","8"
"9932","-2","-2","-2"
"9934","4","4","4"
"9945","-2","-2","-2"
"9949","3","3","3"
"9951","7","7","7"
"9953","5","5","5"
"9955","12","12","12"
"9957","16","16","16"
"9964","5","5","5"
"9970","4","4","4"
"9971","5","5","5"
"9979","10","10","10"
"9986","-2","-2","-2"
"9996","-2","-2","-2"
"9998","5","5","5"
"10002","0","0","0"
"10005","10","10","10"
"10010","11","11","11"
"10016","-1","-1","-1"
"10017","3","3","3"
"10018","1","1","1"
"10021","2","2","2"
"10027","0","0","0"
"10028","19","19","19"
"10031","12","12","12"
"10043","-2","-2","-2"
"10047","9","9","9"
"10048","13","13","13"
"10050","3","3","3"
"10060","9","9","9"
"10069","-3","-3","-3"
"10075","17","17","17"
"10077","3","3","3"
"10080","-1","-1","-1"
"10082","4","4","4"
"10094","-1","-1","-1"
"10099","3","3","3"
"10103","3","3","3"
"10104","16","16","16"
"10109","15","15","15"
"10127","-2","-2","-2"
"10129","-1","-1","-1"
"10132","-1","-1","-1"
"10134","1","1","1"
"10135","2","2","2"
"10136","0","0","0"
"10137","7","7","7"
"10138","2","2","2"
"10147","5","5","5"
"10148","7","7","7"
"10150","14","14","14"
"10157","-2","-2","-2"
"10158","0","0","0"
"10163","-1","-1","-1"
"10173","2","2","2"
"10180","10","10","10"
"10189","15","15","15"
"10190","-2","-2","-2"
"10207","20","20","20"
"10216","4","4","4"
"10218","4","4","4"
"10219","-2","-2","-2"
"10227","15","15","15"
"10237","9","9","9"
"10238","4","4","4"
"10240","8","8","8"
"10246","-3","-3","-3"
"10247","0","0","0"
"10248","-2","-2","-2"
"10255","0","0","0"
"10258","9","9","9"
"10259","13","13","13"
"10263","2","2","2"
"10265","-3","-3","-3"
"10273","-2","-2","-2"
"10275","5","5","5"
"10277","-2","-2","-2"
"10291","5","5","5"
"10296","22","22","22"
"10299","1","1","1"
"10310","13","13","13"
"10312","-2","-2","-2"
"10316","4","4","4"
"10317","4","4","4"
"10330","2","2","2"
"10333","2","2","2"
"10338","5","5","5"
"10340","2","2","2"
"10344","5","5","5"
"10348","-2","-2","-2"
"10353","25","25","25"
"10354","7","7","7"
"10360","3","3","3"
"10364","-1","-1","-1"
"10373","9","9","9"
"10375","13","13","13"
"10378","4","4","4"
"10384","1","1","1"
"10392","5","5","5"
"10393","12","12","12"
"10401","0","0","0"
"10403","-1","-1","-1"
"10404","12","12","12"
"10408","9","9","9"
"10409","1","1","1"
"10411","4","4","4"
"10420","4","4","4"
"10421","4","4","4"
"10428","11","11","11"
"10438","16","16","16"
"10439","7","7","7"
"10441","-1","-1","-1"
"10452","3","3","3"
"10455","-1","-1","-1"
"10456","2","2","2"
"10460","41","41","41"
"10461","-3","-3","-3"
"10463","2","2","2"
"10467","6","6","6"
"10477","8","8","8"
"10480","5","5","5"
"10486","-2","-2","-2"
"10491","10","10","10"
"10503","0","0","0"
"10506","-1","-1","-1"
"10508","-2","-2","-2"
"10509","6","6","6"
"10525","3","3","3"
"10529","5","5","5"
"10540","44","44","44"
"10547","24","24","24"
"10553","-1","-1","-1"
"10554","15","15","15"
"10570","2","2","2"
"10575","-3","-3","-3"
"10578","5","5","5"
"10579","-2","-2","-2"
"10581","10","10","10"
"10592","4","4","4"
"10594","5","5","5"
"10597","11","11","11"
"10614","3","3","3"
"10619","6","6","6"
"10625","-2","-2","-2"
"10631","8","8","8"
"10646","21","21","21"
"10650","-1","-1","-1"
"10655","-2","-2","-2"
"10659","0","0","0"
"10664","9","9","9"
"10671","13","13","13"
"10672","18","18","18"
"10680","15","15","15"
"10685","2","2","2"
"10697","1","1","1"
"10709","14","14","14"
"10713","4","4","4"
"10719","2","2","2"
"10727","4","4","4"
"10731","1","1","1"
"10739","6","6","6"
"10742","18","18","18"
"10744","17","17","17"
"10748","-3","-3","-3"
"10760","-2","-2","-2"
"10761","2","2","2"
"10762","6","6","6"
"10766","6","6","6"
"10769","4","4","4"
"10771","4","4","4"
"10772","4","4","4"
"10775","1","1","1"
"10777","8","8","8"
"10779","2","2","2"
"10783","7","7","7"
"10784","10","10","10"
"10786","2","2","2"
"10796","-1","-1","-1"
"10810","6","6","6"
"10820","15","15","15"
"10821","16","16","16"
"10822","-1","-1","-1"
"10823","10","10","10"
"10828","1","1","1"
"10833","9","9","9"
"10834","8","8","8"
"10836","19","19","19"
"10839","17","17","17"
"10840","11","11","11"
"10843","10","10","10"
"10850","14","14","14"
"10858","0","0","0"
"10860","0","0","0"
"10868","14","14","14"
"10871","-2","-2","-2"
"10875","-1","-1","-1"
"10883","-1","-1","-1"
"10885","11","11","11"
"10886","17","17","17"
"10894","1","1","1"
"10911","2","2","2"
"10912","-1","-1","-1"
"10915","-1","-1","-1"
"10918","-3","-3","-3"
"10922","6","6","6"
"10923","9","9","9"
"10925","-1","-1","-1"
"10937","1","1","1"
"10940","10","10","10"
"10942","8","8","8"
"10943","-2","-2","-2"
